用户名,时间,评论
"
                                请叫我偷胃盗贼
                                ","
2023-10-01 19:06                            
                            ","
                            1.入座看了有奶茶，全程就没有给水了
2.有个小姐姐要让打卡，打卡送月饼，都已经 10.1 了中秋节早都过去了，还送吃不完的月饼？还要让人打卡？做不起活动可以不做
3.辣椒 孜然粉桌子上没有地方可以加，蘸料碗里只给小半碗！做生意做成这样太抠太小气了，不值得排队去吃，原来多喜欢肉本家现在变成这样
                            

		                            收起评价


"
"
                                有好吃的叫上我
                                ","
2023-09-27 07:13                            
                            ","
                            菜品好像就这几样，几乎没有新品，服务也一般般，换烤盘直接上，不跟你打声招呼，我最近一次去才知道炭火居然要收费！？商家倒是有本事不用炭火帮我把食物烤熟呀，或者你帮我加工熟呀，去店里食用食物菜是生的，客人自己加工那是不是还要收加工费给客人？还是给你们？
                            

		                            收起评价


"
"
                                十月二十六日晴
                                ","
2023-09-23 01:49                            
                            ","
                            [服务铃]服务：
肉本家去过三四次 这家店不会再去 服务响应太慢不及时 喊服务人员 服务人员不搭理 也会去做 速度有点慢 口头上不理人 再说上菜吧  人坐在里面 上菜很随意地全部放最外面 吃着不方便 每次都要自己站起来去整理   换个炉火也是说了两遍才来换
[薄荷]环境：
环境较嘈杂 长座椅的垫子感觉都包浆了有点脏
总之这次体验感真的特别差 去用餐给你们添麻烦了 以后也不会再去这家店
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-08-31 11:49                            
                            ","
差差差，大热天热的要死，风扇服务员就对着自己站的位置吹，服务员汪娜态度差的要死！！！非常不推荐去！！！	                        "
"
                                云腿烫香芋
                                ","
2023-08-29 18:01                            
                            ","
很难吃，搞得花里胡哨的，肉也是冻了很久的，一点肉香都没有，难以下咽	                        "
"
                                少先队员_5534
                                ","
2023-08-27 21:38                            
                            ","
                            [薄荷]环境：非常热，吃的汗流浃背！6桌人共用一个风扇，体验非常不好这个夏天不会再去，消费800多，服务员服务也跟不上，吃完的餐盘无人收拾，想要辣椒圈，也被告知没有了，总之浙大紫金港店比耀江文鼎店好太多
                            

		                            收起评价


"
"
                                Jenkins
                                ","
2023-08-14 23:35                            
                            ","
                            这次给我们的位置没有空调，真的真的真的太热了，之前给过很多次好评了，但这次不行。
「安格斯牛肋条」每次来必点的，肉质很不错；
「济州岛黑猪五花肉（厚切）」这个也是必点，很好吃；

[薄荷]环境：
本次体验很差；

[服务铃]服务：
服务还是不错的
                            

		                            收起评价


"
"
                                宫羽先生
                                ","
2023-08-13 22:56                            
                            ","
                            [薄荷]环境:
环境还行，韩式装修风格，回到1988的那种，挺经典。不过桌子之间间距和过道不是特别大，不算空旷。

[服务铃]服务:
真 的 很 差。
不知道是不是因为不在正餐段，还是觉得今天太忙，所有给我们服务的员工都是很高冷的状态，爱搭不理的那种。在我们桌的那个男生还要戴自己的耳机，我得很大声的叫他三次他才能听得见。
其次，你们上菜的时候把我的勺子弄掉了，南瓜粥撒在了我的手上，不帮我拿纸就算了，撤走的勺子说是帮我换个新的，等了五分钟勺子都换不上来？还要我自己再要一个勺子？可能比较忙，贵人多忘事哈。
还有雪花冰等了40分钟才上，连服务员小哥都吐槽后厨不知道在干嘛，我也不知道你们后厨在干嘛哈😅，等到了端上来，想赶紧吃完走人，结果发现底下都是化的，很难不怀疑这个冰放了多久才端上来，你们后面又是怎么做的😅
你们的宣传上有帮忙烤肉的服务，那估计可以当做没有了，因为都忙。
最后，既然你们的立牌上是打卡加收藏，就没必要让人写评价，用餐之前就让人写评价你觉得合理吗？还是你们家的分数都是这么弄虚作假得来的呀，这水平真的能上必吃榜？服务真的不配。

「南瓜粥」挺好喝的，很细腻，微甜口。
「济州岛黑猪五花肉（厚切）」肉确实很厚，不过不算肥腻，中规中矩。
「雪花肥牛薄片（调味）」这个比厚切五花口感好一点，口味还不错。
「传统大酱汤（肥牛）」因人而异吧，很难评价。
「热带芒果绵绵冰」冰本身是很细腻的，口感很好，芒果也挺新鲜的，不过奶油是败笔，太腻了。

总之，菜品中规中矩，但是没有吹的那么夸张。服务非常差，也不知道是运气不好还是怎么的，跟听说的的差太多了。不值得这个评分，服务也配不上招牌和价格。
                            

		                            收起评价


"
"
                                李沐沐
                                ","
2023-08-13 22:43                            
                            ","
                            [薄荷]环境：
很拥挤，装修还是比较有特色的。

[服务铃]服务：
基本没有服务，服务员特别高冷，可能是比较晚了，不爱搭理你，全程只有自己烤肉。点了芒果冰，选择20分钟上，结果等了40多分钟。
打卡加收藏送大福，但是服务员说只有帮他们写了五星好评才能送……那时候菜还没上。

「雪花肥牛薄片（调味）」肥牛味道还行，很嫩，肥瘦相间。
「传统大酱汤（肥牛）」这个就不太好喝，特别咸。
而且菜量很小，性价比很低。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-08-08 17:25                            
                            ","
周三去的，排队不需要。
味道感觉比之前差很多，年糕挺硬的，泡菜饼太咸了，芝士蛋卷么太甜了。	                        "
"
                                使劲吃
                                ","
2023-08-03 19:38                            
                            ","
好吃 环境也好 去了三次 回来每次都拉肚子到底是哪个环节出了问题 不光我一个人 同行的也都一样	                        "
"
                                天子李世民
                                ","
2023-08-03 14:56                            
                            ","
肉类质量很一般，68元4片的牛肉烤个7分熟又柴又硬，根本吃不了。五花肉也完全没法吃。只有牛舌勉强可以吃。	                        "
"
                                哈哈哈哈哈哈哈哈哈
                                ","
2023-07-29 17:00                            
                            ","
                            我是7月29号中午十二点多在12号桌吃饭的顾客，吃完后打包了年糕还有海鲜饼，可是服务这桌的服务员（一位女生）没有把年糕盒的盖子盖好！导致年糕汤汁漏出，把袋子浸破，我走在路上时候，年糕盒整盒掉出，并且把我的裤子弄脏！以及地上全是年糕汤汁！我当下是正在逛街，结果被这盒漏出来的年糕搞得非常尴尬！吃过很多次肉本家，之前的服务都觉得挺好的，但是这位服务员在我用餐的时候服务态度就很随便，打包菜品这么基本的事做成这样，后续导致我因为这个年糕狼狈不堪，非常坏我心情！这个差评我指定给那位服务12桌的女服务员！！以及希望你们能做好员工培训。
                            

		                            收起评价


"
"
                                Master
                                ","
2023-07-29 12:29                            
                            ","
排队排到天荒地老 乐意等的可以吃	                        "
"
                                imqian
                                ","
2023-07-16 11:14                            
                            ","
朋友当天吃觉得这家店服务不好，可能有写一些店家不满意的评价。结果店家连着两天在我上班的时候打电话给我，在告知了不是我写的，还一直说个不停。严重打扰我的工作。	                        "
"
                                米粉灼山楂干
                                ","
2023-07-13 08:55                            
                            ","
                            [服务铃]服务:
叫号就有问题！！连着3桌，2桌一起叫，到了里面还要继续等！体验差！这样叫号是为了省1小时抽奖？？？叫到我们的时候，又在里面等了10分钟左右。

[薄荷]环境:
来过好几次了！这次感觉是服务不好，环境不好！
好多服务员就傻站那里！！开始下座扫码点单了，肉都上来了！碳，炉子都没上！！催了2遍！

我和朋友是坐门口的座位，太太太热了！问服务员要电风扇？说没有！！给了扇子。。。

由于空调不给力！肉都很快出血水了！

边烤肉，边手动扇风！！不光我们桌感觉热。看见好多人都要了扇子
                            

		                            收起评价


"
"
                                满满
                                ","
2023-07-05 16:14                            
                            ","
在店里很空的情况下，催着上菜，点多了说要退菜就立马上菜。	                        "
"
                                陈皮油泼土豆
                                ","
2023-06-26 16:50                            
                            ","
                            我去过的这家烤肉店，总体来说口味还不错，值得一试。店里提供的肉类种类比较多，有些碳烤的很入味，而且份量也足够。不过缺点是等位时间很长，需要提前预定或者排队等候，人比较多时可能需要等待20分钟左右。店内的环境还算比较整洁和舒适，服务员的态度也不错，提供了周到的服务。但是价格相对来说略微有些贵，性价比不是很高。如果您愿意花些时间等待，可以来品尝一下他们的美食。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-06-17 09:36                            
                            ","
                            我超级超级不满意 我被烤肉的锅烫伤了  我朋友的裙子 被溅到油渍而且洗不掉 他们商家对于我的事件就很简单的处理完是事后才觉得很离谱的，当时烫伤的时候给我拿了烫伤膏 我还以为是会给我一支呢 结果很抠 就给我挤了一丢丢丢刚好把我的伤口盖住 真的说实话啊 真的那么大一家店 真的扣啊 而且我当时烫到的时候 她们家一个女的管理人员吧还特别不耐烦 感觉我事情很多的一样 一直在那里碎嘴 说什么这么大人了还会不小心 ，又不是小朋友了。* ** ，摆明位置好吧我是被你们的锅烫到的 首先要投诉的就是这个女的 很无语，老板趁早换个人吧 。真的是很无语 手上都留疤了 本来开开心心吃个饭和小姐妹约会 结果搞成这样子心情真的很差，我之前和朋友一起一个月起码来这边五次的有了，以后我也不会再来了，真的差劲 
[服务铃]服务：上菜很慢 需要一直催一直催 服务员上菜很敷衍 把菜渍笔直的掉在我身上 很厉害 仿佛我的裙子是垃圾桶吗 无语住
[薄荷]环境：一般吧 反正家大业大的店面
                            

		                            收起评价


"
"
                                黑鱼烤海胆
                                ","
2023-06-14 22:55                            
                            ","
不好吃，下次不会去了，肉太死了，不嫩不香	                        "
"
                                点小评5086581436
                                ","
2023-06-03 17:06                            
                            ","
态度极其恶劣，认为自己生意好就自以为是。其实菜品也就那样，走的是便宜路线而已。	                        "
"
                                匿名用户
                                ","
2023-05-03 20:40                            
                            ","
                            味道真的没有各大博主宣传的那么好，也就那么回事。还排队一个小时，各大博主推荐的双拼鸡腿也点了，吹上天了味道很一般，价格和实物不成对比，又贵又一般。不知道那些推荐的博主是真推荐不出美食了还是拿了多少红利。能不来就别来了被骗还浪费时间
                            

		                            收起评价


"
"
                                木木
                                ","
2023-04-10 16:40                            
                            ","
                            挺失望的
感觉网上吹得很好，但是吃了之后觉得不过如此
而且服务员态度也不咋滴
虽然没花多少钱，但是有点儿不高兴
6个人坐了一个很小的桌子，菜也摆不下，也没人来调整一下

「南瓜粥」「浪漫豆腐汤（海鲜）」「肉本家冠军组合」「奶油蒜香味炸鸡」
                            

		                            收起评价


"
"
                                Alen
                                ","
2023-04-08 14:19                            
                            ","
                            菜品什么还是可以的 炸鸡好评！南瓜粥孩子续杯3碗！但服务态度必须吐槽！首先没有主动服务意识 上甜品不配甜品勺 问服务员要 是阴阳怪气的服务态度 感觉🔥不足想加碳 说了好几次 等吃完烤物了才来！大无语！对于不能第一时间响应的服务态度给与差评！！！！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-04-06 09:43                            
                            ","
[薄荷]环境：
一般般就正常
[服务铃]服务：
特别差劲，服务员服务不好，还允许过号的客人插队，那还取什么号，过号不应该重新排队吗？？？？
看我脾气好的样子，态度也不好，差劲👎🏻	                        "
"
                                匿名用户
                                ","
2023-04-04 21:37                            
                            ","
                            排队排了两个小时，坐下点完菜之后，又等了四五十分钟才上肉，先上的土豆放着这么久都氧化了！
[服务铃]服务:
叫服务员催菜也爱答不理，还有一个服务生态度巨差、说拼盘的肉就是这么慢，真的太让人生气了！！！如果拼盘的肉上得这么慢大可不必这么拼盘！
                            

		                            收起评价


"
"
                                麦麦子爱吃肉
                                ","
2023-04-04 16:27                            
                            ","
肉还可以，但是上菜太慢了，我们等了40分钟才给我们上肉，饿到都吃完了辣白菜，和服务员说了都没用	                        "
"
                                swearding
                                ","
2023-03-31 20:59                            
                            ","
太差了，服务员牛哄哄的，以后再也不来了	                        "
"
                                vagrant1124
                                ","
2023-02-19 20:34                            
                            ","
等位1个小时以上，菜分量也不年前少了，菜品种也少，价格贵，体验一般	                        "
"
                                我是真的不知道
                                ","
2023-02-18 23:04                            
                            ","
难吃
别去
一个肉一个面一个菜 200块钱
重点是难吃 点的都是招牌……全是推广！！！！！！	                        "
"
                                匿名用户
                                ","
2023-02-14 14:51                            
                            ","
好家伙直接给我干进医院，一晚上腹泻不止，本来晚上吃的时候就想吐槽肉的质量和品质缩水严重，晚上就狂泻不止，太失望了，以至于闻见肉味就反酸，不会再去。	                        "
"
                                匿名用户
                                ","
2023-02-13 19:41                            
                            ","
                            也是老粉丝了 从来杭州以来就一直吃 但是这次肉的质量完全不太行 肥牛和牛舌烤了之后体积几乎是原来的二分之一 烤出来全是水 变成那么小小一点点 肉的口感也不一样了 都是消费后才评价 这次好不容易想来吃一次为客人接风洗尘的 没想到大不如从前 感觉完全是两个店了 希望老板不要为了缩减成本减少诚信   
 中间还有个换铁丝网壁子 服务员跟我们说这个好 但是其实一点也不好用 大家就用那个铁的就好 那个网的烤肉一点不好吃还会粘在上面
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-02-06 10:13                            
                            ","
服务员打翻碗和水杯，水流了一桌不擦，算了我们用纸巾擦了放一边。过一会她居然拿起湿答答的纸巾直接从菜品上过，水又滴在菜上真是晦气。	                        "
"
                                舒舒_584
                                ","
2023-02-04 18:33                            
                            ","
大老远跑来不让取号，才六点20，服务差	                        "
"
                                匿名用户
                                ","
2023-01-15 12:16                            
                            ","
每一次去 鸡蛋和肉还没吃完 服务员就急吼吼的来把火和烤盘都端走了。没看到人还在吃吗就来撤盘？有必要这么急？就这么急于这几分钟赶人走么！也不知道咋培训的！	                        "
"
                                陈瑞峰_6820
                                ","
2022-12-19 18:24                            
                            ","
感冒的服务员还来给你搞烧烤，说自己已经戴了口罩了😷我感觉吃完后第二天整个人都不好了👎	                        "
"
                                朱康敏
                                ","
2022-12-09 13:19                            
                            ","
服务大不如从前了，中午人也不多，好多桌喊服务半天不见过来，是耳机戴的声音太大还是上班心不在焉	                        "
"
                                猪肉清蒸咖啡粉
                                ","
2022-11-30 20:58                            
                            ","
……和之前的肉本家感觉是两个店，肉分量少很多，很多冻肉……服务也差了很多	                        "
"
                                华南金城武
                                ","
2022-11-28 21:11                            
                            ","
                            味道很一般，服务很差，刚开始吃就喊了叫一个服务员来烤，吃完了都没人帮烤，换烤盘叮叮咚咚非常暴力，倒蛋液也是一把倒出烤盘，看得出来很忙很急。

朋友问我味道怎么样，我说这店在深圳开肯定倒闭，然后查了一下，刚好深圳开的唯一一家停业了，杭州人对饮食太包容了，不亏是餐饮荒漠，对于饮食一点追求没有，建议店长去深圳福田吃一次犀先生，价格差不多，用餐体验天差地别。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-11-26 18:21                            
                            ","
                            经常去吃 这次真的无语 明明大众点评上有一个鸡汤的团购 写明了营业时间内都能用 结账的时候告知我周末不能（既然不能用为啥不写清楚 为啥不写周末不能用）还有一个巧克力绵绵冰的团购 菜单里就一个巧克力绵绵冰  理所当然认为他就是团购的那个绵绵冰 结账人也说不能用 说团购的巧克力绵绵冰只能跟服务员通过隐藏菜单点 这有点深井操作吧 既然这样你们挂大众点评干啥 这一系列下来服务真的差极了 还要我自己去追究才帮我确认可以用 前台服务真的差 知道错了没点道歉的诚意
                            

		                            收起评价


"
"
                                君寻不惑
                                ","
2022-11-10 00:10                            
                            ","
肉的口味变差了，部队火锅没有以前的猪肋排了用的一堆垃圾火腿肠充数完全不值这个价。	                        "
"
                                酒花烤桂圆干
                                ","
2022-11-08 18:23                            
                            ","
                            我有一说一，肉太差了太差了，全是那种冻了好久的肉，我真不明白这种店怎么会这么火…难道就因为老板是韩国人？石锅拌饭不错，炸鸡厚厚一层面粉，肉咬起来都费劲，服了，再也不会来了，不因为西塔排队太多绝对不吃这家
                            

		                            收起评价


"
"
                                BlackSix
                                ","
2022-11-01 13:01                            
                            ","
                            韩式烤肉店，肉本家，一直很火爆的烤肉店。
按照我的标准味道太差了。
说说好的，米酒味道很好喝，冷面好吃，环境氛围较好，适合学生党聚餐喝酒。
菜品很丰富，但都是韩式辣酱炒一切，辣鸡爪，年糕，海灵菇，都点了，就是很容易出品的快手菜。
我是吃烤肉的，除了招牌的猪五花味道可以，其他都啥啊。128的烤肉拼盘，梅花肉？？这也能上来烤？还是有猪肉的腥味。牛五花尚🉑️。牛肋条，冷冻肉不新鲜很难吃。
整体来说，喜欢吃烤肉的不推荐，喜欢吃零食的可以来。
                            

		                            收起评价


"
"
                                xX_依然范特西
                                ","
2022-10-21 20:36                            
                            ","
那个叫元湾湾的服务员 服务态度是真不咋地	                        "
"
                                *-Fickle.
                                ","
2022-10-15 21:03                            
                            ","
                            周六人多可以理解，所以排队从晚上18：10分到20:20，等待了前面的100桌，点好菜单之后等了30分钟和服务员再三确认有没有下单，服务生还很确定的和我说下单了，还说去帮我催过了，又过了20分钟，隔壁桌比我们晚到20分钟的客人菜都上了，我又找另个服务生问结果告诉我还没下单，还说刚才那个是新来的，真**无语
                            

		                            收起评价


"
"
                                点小评7009254327
                                ","
2022-10-15 19:52                            
                            ","
气氛热烈，口味糟糕。欧巴的歌曲放的很响，邻座的椅子近得可以肩碰肩。牛肉吃不出啥肉的味道，海鲜汤看一眼就懒得动勺子，炸鸡翅哦我为什么不去旁边的麦当劳	                        "
"
                                匿名用户
                                ","
                                2022-10-10
  更新于2022-10-25 23:34                            
                            ","
                            不好吃…服务态度不好。吃的，我想吐，是不是合成的肉。反正是血淋淋的。
[服务铃]服务：
服务一般吧！服务员倒是多不停地训台，我之前来的时候都帮我们烤，现在来吃了好几次，不忙也没见服务员过来帮忙烤一下。都考糊了。


		                            收起评价


"
"
                                匿名用户
                                ","
2022-09-25 20:14                            
                            ","
                            第一次吃完一家烤肉店 想特意来写差评的 肥牛巨难吃 感觉不新鲜 像是冷冻又解冻的……其他有功无过 反正没有特别好吃 4.8分像刷的 不如御牛道和西塔老太太
[服务铃]服务：
服务员在隔壁桌收拾 各种摔碗 是“摔” 声音巨大……
                            

		                            收起评价


"
"
                                Paralyzed丶
                                ","
2022-09-25 15:39                            
                            ","
几个服务员在那划水，半天叫不应。
位置下面还有好几摊水，卫生太差了	                        "
"
                                Nobey
                                ","
2022-09-24 16:39                            
                            ","
                            「肉本家M8韩牛」本场最贵&最难吃，感觉像合成肉，因为放在盘子里没烤的时候就碎了；没味道没汁水，烤完吃起来就像风干了许久的鞋垫，吃完有点恶心想吐；（两块烤前就碎了 放上烤炉的时候碎的更厉害了）
「香烤护心肉」「济州岛黑猪五花肉（厚切）」「牛舌」有肉香有汁水，比较标准的烧烤店味道，尚可
「秋刀鱼」这秋刀鱼像饿死的，味道正常但是我见过最瘦的秋刀鱼
「超满足牛肉拌饭」一般般

[服务铃]服务:服务还是很好的，服务员会主动帮忙换烤盘和加蘸料，还会送蓝莓酱土豆泥和南瓜粥
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-09-15 19:36                            
                            ","
不怎么好吃，可能是口味问题，泡菜贼酸，点个泡菜五花肉拌饭吃了几口，肉有点肥，炸鸡面粉裹的太厚，吃起来很油，吸烟器很低，肉也比较一般，吃到后面就很腻，服务还好，整体口味一般	                        "
"
                                嘿嘿我好可爱啊
                                ","
2022-08-29 21:17                            
                            ","
                            [薄荷]环境：
环境就那样吧，韩式餐厅装修，有很多1988的照片

[服务铃]服务：
非常不行，不会以为自己是网红餐厅就忘记服务业是什么标准了吧，服务员还翻白眼🙄无语
好心情都被破坏了
「浪漫豆腐汤（海鲜）」不想评价其他的了，也就豆腐汤还好喝点
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-08-25 12:33                            
                            ","
前台拽的一p，服务很差，好像赏赐你一样。	                        "
"
                                正义玩家
                                ","
                                2022-08-23
  更新于2022-08-28 10:43                            
                            ","
一般烤肉吃的比较多 这家的南瓜粥不太好吃还是冷的 鸡爪也没入味 烤肉也就那样特意来杭州吃的结果）高于相信	                        "
