名称,介绍,详情
瑞德 EAGER 同步碎石封层车,EAGER同步碎石封层车同步碎石封层车在洒布过程中可随时对洒布宽度任意调节。采用模块化设计控制系统，故障率低，维修方便快捷。超大料仓，节省运输时间及燃油，提高施工效率。智能化控制洒布量，洒布量与车速实时监控，闭环控制。利用电气控制，精确计算洒布量，完美实现沥青喷洒三重叠。全电脑触摸屏操作，配备视频监控系统，可随时观察整个工作过程。通过电气控制与液压系统恒压装置的完美结合，实现零起步喷洒施工。有效的加热系统及循环保温系统，确保管道和喷嘴畅通无阻，高压空气清洗。结构紧凑，外形美观，转弯半径小，可用于山区、乡村道路等施工，应用范围广。。,"
品牌:
瑞德
类别:
同步封层车
型号:
EAGER
报价:
暂无
"
路得威 RWYH21 (沥青热再生摊铺压实车）多功能路面修补车,用于破损沥青路面、特别沥青路面小凹坑的快速修补。可实现现场铣刨、热再生、摊铺、压实一体连续化快速施工作业，是沥青公路养护的理想新装备。,"
品牌:
路得威
类别:
养护车/抢修车
型号:
RWYH21
报价:
暂无
"
恒端 智能型 沥青洒布车,恒端 智能型 沥青洒布车是恒端生产制造的沥青洒布车。,"
品牌:
恒端
类别:
沥青洒布车
型号:
智能型
报价:
暂无
"
天顺长城 S2000-77X 铣刨机,S2000/77X铣刨机配置原装进口556 kW沃尔沃发动机，符合国3排放标准，铣刨性能优异，找平系统控制精准、响应迅速，采用负压吸尘和气液两相除尘技术，降低铣刨物料输送的灰尘排放，黄油集中润滑装置，降低操作手劳动强度，采用V形悬置技术，阻断发动机、铣刨鼓与机架间的振动传递，提高整机可靠性和操作舒适性离合器采用柔性控制技术和电子保护系统，结合平稳，无冲击。,"
作业宽度:
（900-2000mm）中型 
用途:
路面
凿毛机:

驱动方式:
燃油
"
达刚控股 DGL5310TFC-X104A 微表处稀浆封层车,我公司自主研发的微表处/稀浆封层车，是继沥青脱桶设备之后又一款拥有世界独创技术无辅助发动机、无需重新标定、计算准确、摊铺质量好的高智能、高品质、节能环保型产品。整车采用了11项技术，产品技术成熟，性能稳定、可靠，曾荣获国家重点新产品、中国工程机械年度产品TOP50应用贡献金奖等荣誉。该设备可做稀浆封层及微表处路面养护工程，亦可用于高等级路面施工中的下封层及桥面处治作业，被广泛应用于全国21个省、132条高速公路、361个施工项目和众多国家重点工程中，高品质的施工质量体现出设备极高的可靠性和稳定性，获得了用户的一致好评。,"
品牌:
达刚控股
类别:
稀浆封层车
型号:
DGL5310TFC-X104A
报价:
暂无
"
山东奥邦 JG52500TFCSD 同步封层车,山东奥邦 JG52500TFCSD 同步封层车是山东奥邦生产制造的同步封层车。,"
品牌:
山东奥邦
类别:
同步封层车
型号:
JG52500TFCSD
报价:
暂无
"
友一机械 FAHT06DY 路面综合养护车,FAHT06DY路面综合养护车选用具有国际先进水平的欧式拖车底盘，四轮惯性制动、低重心扭杆弹簧。高强度型钢焊接底架，承载能力大；行驶稳定、安全、可靠，操作方便。采用立式拌合、间接加热技术进行旧路面热再生或生产新沥青混合料，确保了旧料再生时沥青不损耗、生产新料时集料和填料不离析。以为柴油为燃料施工方便的优点。,"
品牌:
友一机械
类别:
养护车/抢修车
型号:
FAHT06DY
报价:
暂无
"
内蒙古北方重工 TR100-W 矿用洒水车,内蒙古北方重工 TR100-W 矿用洒水车是内蒙古北方重工生产制造的矿用洒水车。,"
品牌:
内蒙古北方重工
类别:
沥青洒布车
型号:
TR100-W
报价:
暂无
"
威琈特 RX600 铣刨机,RX600铣刨机XRMCROADTECXRMCROADTEC铣刨机属于铣刨机中高产量的道路养护设备，具有很多竞争力很强的特点，如发动机功率大，双向铣刨鼓等，随着愈来愈多的对环保和可持续发展的关注，XRMCROADTEC铣刨机在旧摊铺料回收中扮演愈来愈重要的角色。XRMCROADTEC在市场上的优势不但来自于产品的先进性和可靠性，更以提供及时个性化的优质服务而著称。,"
作业宽度:
（900-2000mm）中型 
用途:
路面
凿毛机:

驱动方式:

"
高远圣工 HGY5251TFC 稀浆封层车,HGY5251TFC型微表处摊铺车（稀浆封层车）是我公司自行研制开发的道路养护施工设备。该机历经多年施工实践，不断优化，是进行道路微表处工艺的卓越机械。,"
品牌:
高远圣工
类别:
稀浆封层车
型号:
HGY5251TFC
报价:
暂无
"
嘉成 JC812型沥青碎石 同步封层车,JC812型沥青碎石同步封层车整机95％以上主要零部件进口，同行业中配置最高，技术最先进。牵引车头，可一车两用，更划算、更经济。超大容量料斗，效率更高。采用自主研制搅拌器，橡胶沥青、SBS等都能喷洒。全自动阀体由电脑控制，实现了真正意义的全自动化，可节省一名操作手。雷达测速，零速起步强喷，接缝更完美。,"
品牌:
嘉成
类别:
同步封层车
型号:
JC812型沥青碎石
报价:
暂无
"
河南鼎诚 DCVT1500 车辙修复摊铺设备,DCVT1500车辙修复摊铺设备该设备主要用来修复车辙，施工过程中在节约路面材料、恢复原有功能的前提下，把道路上的车辙填充到合适的位置，实现迅速修复和改善原沥青路面的平整度，提高路面的防水性和抗滑性及行车安全性，并延长道路的使用寿命。,"
品牌:
河南鼎诚
类别:
养护车/抢修车
型号:
DCVT1500
报价:
暂无
"
亿龙机械 BBL5161 全自动橡胶沥青洒布车,亿龙机械 BBL5161 全自动橡胶沥青洒布车是亿龙机械生产制造的全自动橡胶沥青洒布车。,"
品牌:
亿龙机械
类别:
沥青洒布车
型号:
BBL5161
报价:
暂无
"
浩博 SPM-1 铣刨机,浩博 SPM-1 铣刨机是浩博生产制造的作业宽度为（300-800mm）小型 铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:

"
威琈特 NS9 同步纤维磨耗封层车,NS9同步纤维磨耗封层车全智能沥青喷洒控制系统，实现洒布量按照均匀性要求进行精确调节与控制，沥青洒布量不受车速影响；先进、可靠、高效的温度控制系统，可撒布不同粘度的沥青粘结剂；可实现乳化沥青喷洒和稀浆封层的同步作业，粘结效果最佳；,"
品牌:
威琈特
类别:
稀浆封层车
型号:
NS9
报价:
暂无
"
欣融 纤维 同步封层车,全智能控制系统，PLC控制器，实现纤维切割和沥青洒布定量的精准控制特制纤维切割装置，刀具寿命长，提高施工效率纤维剪切长度可调，满足不同的是施工要求阿托斯全进口液压系统，安全、可靠，无噪音大扭矩液压马达，解决了启动困难进口全自动百得燃烧器，实现快速加热，故障率低车载三相电启动发电机，保证电力供应。,"
品牌:
欣融
类别:
同步封层车
型号:
纤维
报价:
暂无
"
威琈特 ZXZ5161TYH 路面养护车,新一代热料保温型ZXZ5161TYH路面养护车，采用全新优化设计，能快速高效的完成路面坑槽修补作业。其主要由汽车底盘、保温料仓、液压系统和导热油系统、沥青喷洒系统、废料仓、选配作业机具等组成。采用模块化控制，操作简单方便，实现了快速施工、快速撤离。施工时对环境不产生烟尘等污染，是等级道路、市政道路和高速公路养护的首选设备。,"
品牌:
威琈特
类别:
养护车/抢修车
型号:
ZXZ5161TYH
报价:
暂无
"
山河 JRZD3.5 沥青洒布车,JRZD5沥青洒布车主要功能特点让您彻底免去柴油冲洗管道的麻烦！、机构“自动保温装置”通过介质油自动循环，将外部沥青管线、阀门、沥青泵等部件与罐内沥青同步升温，防止了沥青凝固堵塞管道。、高压空气吹扫功能在沥青喷洒间歇或喷洒完毕以后，将软管及喷杆内残存沥青全部吹扫出去，以防沥青凝固堵塞管道。,"
品牌:
山河
类别:
沥青洒布车
型号:
JRZD3.5
报价:
暂无
"
信德机械 XD-1000 驾驶抹光机,信德机械 XD-1000 驾驶抹光机是信德机械生产制造的作业宽度为驾驶抹光机。,"
作业宽度:

用途:

凿毛机:

驱动方式:

"
VSS 稀浆封层 /微表处施工设备,VSS 稀浆封层 /微表处施工设备是VSS生产制造的/微表处施工设备。,"
品牌:
VSS
类别:
稀浆封层车
型号:
稀浆封层
报价:
暂无
"
恒端 沥青碎石 同步封层车,恒端 沥青碎石 同步封层车是恒端生产制造的同步封层车。,"
品牌:
恒端
类别:
同步封层车
型号:
沥青碎石
报价:
暂无
"
郴筑 CZL5093TYH 路面养护车,CZL5093TYH路面养护车CZL5093TYH路面养护车路面养护车，采用EQ1100GJ12D3国Ⅲ型汽车底盘，运用PLC微电脑控制技术集中控制；实现沥青自动加热、自动计量、自动喷洒及骨料烘干拌和等功能；整车具有路面开挖、底基层夯实、现场拌合、沥青洒布、路面压实等综合功能；可为其它电动工具提供电源及夜间作业照明。整车技术先进、自动化程度高，操作方便、性能可靠。,"
品牌:
郴筑
类别:
养护车/抢修车
型号:
CZL5093TYH
报价:
暂无
"
思嘉特 LQP3型 电子控制沥青洒布车,思嘉特 LQP3型 电子控制沥青洒布车是思嘉特生产制造的电子控制沥青洒布车。,"
品牌:
思嘉特
类别:
沥青洒布车
型号:
LQP3型
报价:
暂无
"
圣岳 SDZ-XB-250 铣刨机,SDZ-XB-250铣刨机产品详情用于桥面铺设沥青或车间旧的混凝土地面重新摊铺混凝土之前，清除水泥浮浆以及铲平拉毛，也用于清除建筑施工中遗留的坚硬灰渣。主要性能特点：主轴轴承选用国际知名NSK外球面向心轴承，可确保机器适应强负荷、高转速的我作状态。刀片采用进口优质硬质合金，锋利耐磨，使用寿命长。刀鼓采用涨紧套连接，扭矩大搞冲击。,"
作业宽度:
（2000mm以上）大型
用途:
混凝土
凿毛机:

驱动方式:

"
大连凯联 -美国VSS  可伸缩型微表摊铺箱 ,可伸缩型微表摊铺箱为最新设计的VSS重载式可伸缩型微表摊箱，设计先进，可保证MP-12B微表施工设备做连续、优质的大范围微表摊铺。摊铺箱可根据设计宽度自由伸缩。,"
品牌:
大连凯联
类别:
稀浆封层车
型号:
-美国VSS  可伸缩型微表摊铺箱
报价:
暂无
"
达刚控股 DGL5251TFC-T385A 沥青碎石同步封层车,我公司研制的沥青碎石同步封层车采用了十几项公司独有技术（十三项申请了保护，其中两项国际），产品性能先进，质量可靠。可用于路面的下封层、上封层施工；新旧路面加铺磨耗层施工；沥青路面的层铺法施工；沥青、碎石特殊情况下的分别洒（撒）布。,"
品牌:
达刚控股
类别:
同步封层车
型号:
DGL5251TFC-T385A
报价:
暂无
"
英达 PM400 修路王,PM400修路王加热墙：采用国家的英达间歇式热辐射加热技术，保证加热温度和深度符合施工要求的同时，可最大限度地避免因加热引起的沥青老化现象。加热墙尺寸达4米×8米，分为四个加热区，可根据路病情况选择分区加热。可以左右旋转和横移，适应不同路病状况的施工需求。可移动加热设计，加热面积及效率大大提高，尤其适用于大面积路病的修复。料仓：。,"
品牌:
英达
类别:
养护车/抢修车
型号:
PM400
报价:
暂无
"
嘉成 JC08型全自动 沥青洒布车,JC08型全自动沥青洒布车整机95％以上主要零部件进口，同行业中配置最高，技术最先进。牵引车头，可一车两用，更划算、更经济。超大容量料斗，效率更高。采用自主研制搅拌器，橡胶沥青、SBS等都能喷洒。全自动阀体由电脑控制，实现了真正意义的全自动化，可节省一名操作手。雷达测速，零速起步强喷，接缝更完美。,"
品牌:
嘉成
类别:
沥青洒布车
型号:
JC08型全自动
报价:
暂无
"
峰源机械 手持式凿毛机 ,手持式凿毛机桥面表面防水处理凿毛。高速铁路箱梁（预制梁）的梁面防水处理凿毛。桥侧、桥端面、梁侧、梁端面的混凝土凿毛。去除地面涂层、油漆、各种交通标线。清洗、清除机场道路标线，飞机跑道轮胎制动痕迹等，重新获得摩擦系数很高的粗糙表面。对水泥沥青路面、高速公路桥面、桥梁错台，环氧树脂耐磨地面等的表面处理。,"
作业宽度:

用途:

凿毛机:
路面凿毛机
驱动方式:

"
新友 连续式 稀浆封层车,新友 连续式 稀浆封层车是新友生产制造的稀浆封层车。,"
品牌:
新友
类别:
稀浆封层车
型号:
连续式
报价:
暂无
"
美通筑机 LMT5316TFCT-S 【国六】沥青碎石同步封层车,"沥青碎石同步封层车系列是浙江美通筑路机械股份有限公司推出的、具有国际先进技术水平的沥青路面施工设备,广泛用于公路的沥青碎石同步封层作业。可实现在同一时间同步洒(撒)布沥青和骨料,也可分别洒(撒)布，适合不同等级的公路施工。该车施工效率高，洒(撒)布计量精准。同步封层施工后路面形成耐磨耗的粗糙纹理，可大大提高通行路面的抗滑性能,提高行车安全性。经过同步封层施工的路面耐磨性、防滑性、防水性更好，施工后能快速恢复交通。","
品牌:
美通筑机
类别:
同步封层车
型号:
LMT5316TFCT-S
报价:
暂无
"
达刚控股 DG5183TYH-066 井盖修复综合养护车,DG5183TYH-066井盖修复综合养护车是我公司为了满足公路养护需求而研发的新一代多功能沥青路面养护设备，该车主要用来完成公路井盖修复和路面坑槽修补作业，既可以快速更换井盖，又可以对路面的坑槽进行快速修补并压实，专门用于城市道路上养护的多功能养护车。 该设备可以完成井盖铣刨、破碎、沥青喷洒、沥青混合料出料、压实等整个井盖修复全过程，同时对热态沥青混合料进行加热、保温、储藏，可以满足沥青混合料在长距离、严寒施工条件下修补坑槽的施工要求。,"
品牌:
达刚控股
类别:
养护车/抢修车
型号:
DG5183TYH-066
报价:
暂无
"
中筑 LSA-1000A型 沥青洒布机,LSA-1000A型沥青洒布机本机适用于道路、广场的修建和养护工程的热沥青洒布作业，也可用来直接抽吸、输送各种低挥发性、高燃点的液体油类。本机皮带轮内装有干式平盘单片双摩擦面离合器，此离合器的易损零件均与定型工农12型手扶拖拉机通用，用户维修换件可在当地农机部门购到。柴油机动力通过离合器、联轴节驱动沥青泵，泵的进口端与出口端的管路中均有三通旋塞阀，改变旋塞阀阀芯的方向，可实现不同的使用工况。,"
品牌:
中筑
类别:
沥青洒布车
型号:
LSA-1000A型
报价:
暂无
"
隆瑞机械 RXB25 铣刨机,RXB25铣刨机概述：用于桥面铺设沥青或车间旧的混凝土地面重新摊铺混凝土之前，清楚水泥浮浆一级铲平拉毛，也用于清楚建筑施工中遗留的坚硬灰渣。、产品特点：主轴轴承选用国际知名NSK外球面向心轴，以确保机器适应强负荷，高转速的工作状态。刀片采用进口优质硬合金，锋利耐磨，使用寿命长。刀鼓采用涨紧套连接，扭矩大抗冲击。,"
作业宽度:
（300-800mm）小型 
用途:
沥青
凿毛机:

驱动方式:
燃油
"
河南鼎诚 DCNTF0810 粘透封专用车,DCNTF0810粘透封专用车1整机采用进口道依茨大功率发动机，动力强劲，可轻松实现改性沥青（改性乳化沥青）的粘层、透层及稀浆封层和微表处施工工艺，同时可进行粘层和稀浆封层（微表处）复合工艺施工；2整机实现沥青洒布和稀浆封层复合功能作用，有效节约成本、资源；3关键元器件均采用国际知名品牌产品，保证了整机的可靠性与稳定性；4整机集中控制，显示、预警功能齐全，人性化设计，操作方便；。,"
品牌:
河南鼎诚
类别:
稀浆封层车
型号:
DCNTF0810
报价:
暂无
"
高远圣工 HGY5318TFC型 同步碎石封层车,　HGY5318TFC同步碎石封层车是由我公司自行研制开发设计的同步碎石封层车，该车在HGY5310TLS同步碎石封层车的基础上进行改进，其沥青罐内设有强力搅拌装置，有效地解决了橡胶沥青极易沉淀、离析的问题，达到了机、电、液一体化操作，产品操作工序得到简化，操作简单，产品技术先进。,"
品牌:
高远圣工
类别:
同步封层车
型号:
HGY5318TFC型
报价:
暂无
"
徐工 XLY055L 沥青路面养护车,XZJ5142TYH（XLY055L）路面养护车适用于高速公路、国省干线、市政道路沥青路面坑槽病害快速修补，能满足冷成品混合料快速加热、铣刨旧料再生加热、现场炒制沥青混合料等多种施工工艺要求；具有一机多能、操作方便，可靠性高的特点。,"
品牌:
徐工
类别:
养护车/抢修车
型号:
XLY055L
报价:
暂无
"
广通 智能自动加温型沥青洒布车 ,广通 智能自动加温型沥青洒布车 是广通生产制造的。,"
品牌:
广通
类别:
沥青洒布车
型号:
智能自动加温型沥青洒布车
报价:
暂无
"
天骏机械 255型 电动铣刨机,天骏机械 255型 电动铣刨机是天骏机械生产制造的作业宽度为（300-800mm）小型 电动铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
欧亚机械 EA5310TFCMC6Z1XJ (国VI) 稀浆封层车,EA5310TFCMC6Z1XJ (国VI)稀浆封层车采用陕汽专用底盘，最低工作车速可达1.5km/h，最高运输车速89 km/h，采用德国道依茨品牌辅助发动机，配有涡轮增压器，额定功率74.9kw，关键零部件采用全进口国际知名品牌；钢性横移装置，平原、山区均适用。,"
品牌:
欧亚机械
类别:
稀浆封层车
型号:
EA5310TFCMC6Z1XJ (国VI)
报价:
暂无
"
徐工 XTF1405R 同步碎石封层车,沥青碎石同步封层车可实现沥青和碎石的同步洒布，改善和提高路面封层质量；可喷洒橡胶沥青、基质沥青、改性沥青、乳化沥青等多种沥青；适用于公路表面、桥面的下封层、上封层施工，新旧路面加铺磨耗层施工，沥青路面的层铺法施工，沥青碎石特殊情况下的分别洒布等；不仅可用于对高等级公路的层间处理和中期养护施工，还可直接用于交通量较小的乡村道路施工。,"
品牌:
徐工
类别:
同步封层车
型号:
XTF1405R
报价:
暂无
"
美通筑机 LMT5181TYHB 【国六】储料式路面养护车,浙江美通筑路机械股份有限公司研制的储料式（保温料箱）沥青路面养护车，主要用于高速公路和一、二级公路以及市政道路坑槽、龟裂、沉陷、翻浆等日常病害处理，养护施工作业。,"
品牌:
美通筑机
类别:
养护车/抢修车
型号:
LMT5181TYHB
报价:
暂无
"
瑞德 EAGER－RDA1360F 沥青洒布车,EAGER－RDA1360F沥青洒布车RD系列沥青洒布车采用进口柴油燃烧器加热系统，具有自动点火和温度控制功能。独立的对外功率输出轴加装性能优良的耐高温离合器，确保零起步喷洒；工业计算机可根据输入的工作参数和雷达测速仪反馈的数据自动控制喷洒量。施工结束可利用高压空气清洗，少许柴油浸泡沥青泵，方便快捷，节约能源。沥青的洒布控制既可以在驾驶室内完成，也可以在车尾的操作平台上进行控制。手动、自动控制方式均可以实现对每个喷嘴的单独控制，从而随机调节洒布宽。经先进的加工工艺和严格的精度测试，使每个喷嘴的喷洒一致性得到了充分的保证。。,"
品牌:
瑞德
类别:
沥青洒布车
型号:
EAGER－RDA1360F
报价:
暂无
"
山联重科 SLXB-A/B 铣刨机,SLXB-A/B铣刨机该机适用于桥面铺设沥青或混凝土地面上，重新排铺混凝土前，清除水泥浮浆或者铣平拉毛，也可用于清除公路的标志线，建筑施工遗留的灰渣。具有以下几大优点：有吸尘器连接装置，提供无尘工作环境。工作效率高，操作平稳可靠。铣刨深度可以调节．深度可达3-5mm。刀片采用硬质钨钢合金．锋利耐磨．使用寿命长。刀鼓采用涨紧套连接，扭矩大抗；中击。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:

"
骏强 JQ5253TFC 稀浆封层车,JQ5253TFC稀浆封层车整车外形结构紧凑、美观大方；整车流体储存罐与管道采用不锈钢材料，延长了整车寿命；优化的摊铺箱是施工质量的可靠保证，并延长了使用寿命；该车集中控制，显示、预警功能齐全，人性化设计，操作方便；最大5t/min的拌和量，可满足不同宽度、厚度及不同工艺的施工；料仓采用独特的V型设计方式，体积大实用性强，提高了工作效率；。,"
品牌:
骏强
类别:
稀浆封层车
型号:
JQ5253TFC
报价:
暂无
"
威琈特 TBS400 沥青碎石同步封层车,中交西筑公司研制的“威琈特”TBS400/TBS350沥青碎石同步封层车，可进行公路路面的下封层、上封层施工；各类路面加铺磨耗层施工；沥青路面（乡间路面）的铺筑（层铺法施工）；特殊工况下可进行沥青、碎石分别洒（撒）布。能够适应不同等级路面各种工况的预防性路面养护。,"
品牌:
威琈特
类别:
同步封层车
型号:
TBS400
报价:
暂无
"
高远圣工 HGY5163TXQ 隧道清洗车 / 墙面清洗车,隧道清洗车是通过高速旋转的刷子配合高压水冲洗，实现对隧道壁面及隔音屏（内壁面）清洗作业的专用车辆。该车由底盘、水箱、动力箱、作业臂、清洗刷、操作室、控制系统等主要部件组成。整机全液压驱动，仿生设计的作业臂带动大直径清洗刷，快速达到各个清洗位置实现清洗作业，整机操作简便灵活，安全舒适。,"
品牌:
高远圣工
类别:
养护车/抢修车
型号:
HGY5163TXQ
报价:
暂无
"
郴筑 CZL5160GLS 橡胶沥青洒布车,CZL5160GLS橡胶沥青洒布车CZL5160GLS橡胶沥青洒布车型橡胶沥青洒布车在沥青罐内加装两个强力搅拌装置，有效地解决了橡胶沥青极易沉淀、离析的问题；罐体加装两个燃烧器，能够快速加热，缩短了施工前的辅助时间，保证了洒布温度；沥青管道内设有导热油夹层，采用导热油循环加热方式，确保管道畅通无阻；特殊设计的喷洒系统，能跟随车速变化自动控制洒布量，确保洒布精确、均匀。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
CZL5160GLS
报价:
暂无
"
福瑞得 FYCB-250D 铣刨机,福瑞得 FYCB-250D 铣刨机是福瑞得生产制造的作业宽度为（300-800mm）小型 铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:

"
百灵 微表处及 稀浆封层设备,位于德国Remshalden的百灵公司多年来致力于微表处及稀浆封层技术的研究，所生产的设备工艺精良，性能卓越，尤其以其计量精确，施工质量可靠而闻名。全新推出的百灵SP系列C型稀浆封层及微表处设备，对设备的骨料仓、摊铺箱、控制系统、操作性能、日程维护等进行了多项改进，整机工作性能更加出色，更适合中国道路应用！。,"
品牌:
百灵
类别:
稀浆封层车
型号:
微表处及
报价:
暂无
"
欧亚机械 EA9280TFC 同步碎石封层车,EA9280TFC同步碎石封层车2004年推出第一台同步碎石封层车，90%的外购件全进口配置，雷达检测车速，每1cm上传一个绝对速度信号。,"
品牌:
欧亚机械
类别:
同步封层车
型号:
EA9280TFC
报价:
暂无
"
易路美 ZLQ5060TYH 路面养护一体车,"ZLQ5060TYH
路面养护一体车
适用于多种路病，可修补坑槽、坑洞、车辙、油包、龟裂以及市政工程开挖，涵井盖四周破损路面等，还可在冬季用于快速融化城市道路及机场跑道的结冰层等。","
品牌:
易路美
类别:
养护车/抢修车
型号:
ZLQ5060TYH
报价:
暂无
"
楚飞 跃进单桥5.62立方 沥青洒布车,楚飞 跃进单桥5.62立方 沥青洒布车是楚飞生产制造的沥青洒布车。,"
品牌:
楚飞
类别:
沥青洒布车
型号:
跃进单桥5.62立方
报价:
暂无
"
筑邦 ZM50 铣刨机,多功能半米铣刨机ZM50为湖南筑邦建设机械有限公司2012产品，融合多项技术与人机工程学，工业美学于一身。主要功能有五大类：1，沥青路面铣刨2，水泥混凝土表面铣刨和拉毛3，沟井盖边缘混凝土的铣刨清除4，公路路肩隆声带铣刨施工5，多种液压施工机具作业平台。,"
作业宽度:
（300-800mm）小型 
用途:
沥青
凿毛机:

驱动方式:
燃油
"
思嘉特 RF-100A 乳化沥青稀浆封层车,机械液压式RF-100A型乳化沥青稀浆封层车是我公司生产历史最悠久的一个产品，其配置经济可靠，在中国市场上有很大的占有率。该型封层车可以完成高速公路预防性养护的稀浆封层和微表处作业，也可用于新建公路的下封层施工，是一款经济实惠，功能齐全的封层车。,"
品牌:
思嘉特
类别:
稀浆封层车
型号:
RF-100A
报价:
暂无
"
河南鼎诚 DCXWF0814 沥青纤维碎石封层车,DCXWF0814沥青纤维碎石封层车沥青纤维碎石封层是将沥青洒布、纤维的剪切撒布和石屑撒布同步进行，使沥青结合料、纤维和石屑之间以最快的时间充分的表面接触，达到最大限度的粘结性的专用施工设备，用于公路表面、桥面防水、下封层中的碎石封层工艺。,"
品牌:
河南鼎诚
类别:
同步封层车
型号:
DCXWF0814
报价:
暂无
"
森远 AD5080TYHZ 型 沥青路面养护车,AD5080TYHZ型该车是直燃式养护车；加热方式为环保型；加热效率高；可在行驶中加热；配有乳化沥青喷洒系统；配有沥青加热及喷洒系统，现场拌和随时可向料仓内喷洒热沥青；一机多用，除具有加热拌和作用外，还配有电力输出接口；可携带静液压驱动振动压路机。,"
品牌:
森远
类别:
养护车/抢修车
型号:
AD5080TYHZ 型
报价:
暂无
"
天骏机械 ZM5SP 智能沥青洒布车,一．设备介绍ZM5SP全智能型沥青洒布车是一种能洒布乳化沥青、稀释沥青、煤油沥青、热沥青、重交沥青及高粘度改性沥青的智能化高科技产品，该产品已广泛应用在高速公路建设和公路养护工程中，可用于不同等级公路路面的上下封层、透层、防水层、粘结层、沥青表面处治、沥青贯入式路面、雾封层等工程的施工，还可用于液态沥青或其它重质油的运输。,"
品牌:
天骏机械
类别:
沥青洒布车
型号:
ZM5SP
报价:
暂无
"
萨奥机械 SYCB-250D 小型电动铣刨机,SYCB-250D小型电动铣刨机主轴轴承选用国际知名NSK外球面向心轴承，可确保机器适应强负荷、高转速的工作状态；刀片采用进口硬质合金，锋利耐磨，使用寿命长；刀鼓采用涨紧套连接，扭矩大抗冲击；单边轴承支撑，机器贴边性能好，更加适合于车间内施工；深度可调，旋转深度调节轮即可。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
天骏机械 JQ5316TFC 稀浆封层车,JQ5316TFC稀浆封层车一.设备用途稀浆封层车主要用来处理道路表面的摩阻力下降、裂缝、车辙等病害，以提高路面的抗滑性和防水性，改善路面平整度和行车舒适性从而达到“返老还新”的效果。该设备可广泛应用于普通稀浆封层、改性稀浆封层及微表处的施工工艺中。,"
品牌:
天骏机械
类别:
稀浆封层车
型号:
JQ5316TFC
报价:
暂无
"
亿龙机械 LM242 拉毛机,亿龙机械 LM242 拉毛机是亿龙机械生产制造的拉毛机。,"
品牌:
亿龙机械
类别:
同步封层车
型号:
LM242
报价:
暂无
"
恒润高科 HHR5162LYH1 高速公路路面综合养护车,HHR5162LYH1高速公路路面综合养护车最先进的“热再生”沥青路面修补技术，采用加热墙对病损路面进行就地热再生，加入适量料仓中热料，使病损路面形成同一物质的热接缝。料仓采用旋转动态加热，使物料加热均匀，加热速度快。加热墙由热墙框架、远红外加热器组成。采用间歇式热辐射加热技术，修补速度快，效果好。整车采用液化石油气作为燃料，有简化操作，减少施工成本，并减少环境污染的优点。,"
品牌:
恒润高科
类别:
养护车/抢修车
型号:
HHR5162LYH1
报价:
暂无
"
陕汽 沥青洒布车 ,我公司智能型沥青洒布车作为专业洒布高粘度改性沥青、乳化沥青、稀释沥青、热沥青及重交沥青的智能化高科技产品，被广泛应用在全国各个省市的高速公路建设和公路养护工程中。不但用于高等级沥青路面透层、防水层、粘结层的洒布，在采用层铺法工艺的沥青路面施工中也必不可少。性能特点：。,"
品牌:
陕汽
类别:
沥青洒布车
型号:
沥青洒布车
报价:
暂无
"
友一机械 FACB-250 铣刨机,FACB-250铣刨机主轴轴承选用国际知名NSK外球面向心轴，以确保机器适应强负荷，高转速的工作状态。刀片采用进口优质硬合金，锋利耐磨，使用寿命长。刀鼓采用涨紧套连接，扭矩大抗冲击。单边轴承支撑，机器贴边性能好，更加适合于车间内施工，深度可调，旋转深度调节轮即可。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:

"
达刚控股 DGL5310TFC –X125 微表处稀浆封层车,我公司自主研发的微表处/稀浆封层车，是继沥青脱桶设备之后又一款拥有世界独创技术无辅助发动机、无需重新标定、计算准确、摊铺质量好的高智能、高品质、节能环保型产品。整车采用了11项技术，产品技术成熟，性能稳定、可靠，曾荣获国家重点新产品、中国工程机械年度产品TOP50应用贡献金奖等荣誉。该设备可做稀浆封层及微表处路面养护工程，亦可用于高等级路面施工中的下封层及桥面处治作业，被广泛应用于全国21个省、132条高速公路、361个施工项目和众多国家重点工程中，高品质的施工质量体现出设备极高的可靠性和稳定性，获得了用户的一致好评。,"
品牌:
达刚控股
类别:
稀浆封层车
型号:
DGL5310TFC –X125
报价:
暂无
"
