名称,介绍,详情
徐工 DG22 登高平台消防车,DG22登高平台消防车CDZ22A型登高平台消防车在设计上充分吸收了国外同类产品的先进技术，同时结合我国国情，贯彻面向实战的指导思想，并继承了CDZ系列登高车的成功经验。该产品集登高车与云梯车功能于一身，额定工作高度22米，能够满足七层以下建筑的救援和消防灭火需要，而且整车结构外形尺寸较小，特别适合于中小城市及广大居民住宅区使用。,"
品牌:
徐工
类别:
消防车
型号:
DG22
报价:
暂无
"
三一重工 SYM5510JXFJP62 大跨度举高喷射消防车,"62m大跨度举高喷射消防车，与北京消防总队联合开发，填补了行业空白，可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置。

整车具备水平跨度大，跨障能力强，精准灭火；任意支撑技术，支腿支撑占地小；臂架水炮联动操作；实时火场视频监控；50米有线遥控及150米无线遥控；180千克负重救援；高层供水等功能。","
品牌:
三一重工
类别:
消防车
型号:
SYM5510JXFJP62
报价:
暂无
"
海伦哲 SGX5330GXFSG180水罐 消防车,SGX5330GXFSG180水罐消防车SGX5330GXFSG180型水罐消防车选用Mercedes-BenzActros3332底盘改制而成。它具有动力性能好、灭火剂容量大消防性能可靠、灭火效果佳、使用维修方便等特点。适用于全国各专业消防队或工矿、企业、港口、码头、油库等扑救油类和一般物质火灾。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5330GXFSG180水罐
报价:
暂无
"
程力 斯太尔后双桥泡沫 消防车,斯太尔后双桥泡沫消防车专用部分由液罐、泵室、器材箱、动力输出及传动系统、管路系统、电气系统等组成。消防车采用双排整体式结构，视野开阔，乘员多，可乘坐6-8人；消防车可在行进中进行灭火，射程远，灭火战斗力强。选装常压消防泵、中低压消防泵、高低压消防泵。车厢采用优质钢材、高强度铝合金型材、内外蒙皮均采用波纹铝板整体制造，罐体内设计多道防波板。,"
品牌:
程力
类别:
消防车
型号:
斯太尔后双桥泡沫
报价:
暂无
"
湖北合力 东风153水罐消防车 ,东风153水罐消防车专用部分由液罐、泵室、器材箱、动力输出及传动系统、管路系统、电气系统等组成。消防车采用双排整体式结构，视野开阔，乘员多，可乘坐6-8人；消防车可在行进中进行灭火，射程远，灭火战斗力强。选装常压消防泵、中低压消防泵、高低压消防泵。车厢采用优质钢材、高强度铝合金型材、内外蒙皮均采用波纹铝板整体制造，罐体内设计多道防波板。,"
品牌:
湖北合力
类别:
消防车
型号:
东风153水罐消防车
报价:
暂无
"
楚胜 供气消防车 ,楚胜 供气消防车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
供气消防车
报价:
暂无
"
江特 江特国四2立方 消防洒水车,江特 江特国四2立方 消防洒水车是江特生产制造的消防洒水车。,"
品牌:
江特
类别:
消防车
型号:
江特国四2立方
报价:
暂无
"
中联重科 ZLF5301JXFYT32 云梯消防车,中联重科ZLF5301JXFYT32型云梯消防车是我公司在全面调研国内外举高类消防车辆产品现状及未来发展方向基础上，结合中联重科的产品技术优势，通过全面吸收欧美国家技术成果后研制开发的集高低空救援、灭火、照明功能于一体的新型高端消防车。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5301JXFYT32
报价:
暂无
"
徐工 DG53 登高平台消防车,徐工 DG53 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG53
报价:
暂无
"
三一重工 SYM5340JXFDG55 登高平台消防车,"三一55米登高平台消防车
高性能 救援性能优越，根据不同载荷对应不同工作范围，500kg可达工作幅度23m；320kg可达工作幅度25m；130kg可达工作幅度27m，充分发挥臂架的承载性能，提升了整车的救援能力。","
品牌:
三一重工
类别:
消防车
型号:
SYM5340JXFDG55
报价:
暂无
"
海伦哲 SGX5310GXFSG150DND水罐 消防车,SGX5310GXFSG150DND水罐消防车由于产品不断改进，实际提供的产品应以供货合同及技术文件为准。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5310GXFSG150DND水罐
报价:
暂无
"
程力 斯太尔单桥泡沫 消防车,斯太尔单桥泡沫消防车专用部分由液罐、泵室、器材箱、动力输出及传动系统、管路系统、电气系统等组成。消防车采用双排整体式结构，视野开阔，乘员多，可乘坐6-8人；消防车可在行进中进行灭火，射程远，灭火战斗力强。选装常压消防泵、中低压消防泵、高低压消防泵。车厢采用优质钢材、高强度铝合金型材、内外蒙皮均采用波纹铝板整体制造，罐体内设计多道防波板。,"
品牌:
程力
类别:
消防车
型号:
斯太尔单桥泡沫
报价:
暂无
"
湖北合力 东风153泡沫消防车 ,东风153泡沫消防车专用部分由液罐、泵室、器材箱、动力输出及传动系统、管路系统、电气系统等组成。消防车采用双排整体式结构，视野开阔，乘员多，可乘坐6-8人；消防车可在行进中进行灭火，射程远，灭火战斗力强。选装常压消防泵、中低压消防泵、高低压消防泵。车厢采用优质钢材、高强度铝合金型材、内外蒙皮均采用波纹铝板整体制造，罐体内设计多道防波板。,"
品牌:
湖北合力
类别:
消防车
型号:
东风153泡沫消防车
报价:
暂无
"
楚胜 水罐消防车-NKR77PLLWCJAY-6800Kg ,楚胜 水罐消防车-NKR77PLLWCJAY-6800Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-NKR77PLLWCJAY-6800Kg
报价:
暂无
"
中联重科 ZLF5300JXFYT32 云梯消防车,联重科ZLF5300JXFYT32型云梯消防车是我公司在全面调研国内外举高类消防车辆产品现状及未来发展方向基础上，结合中联重科的产品技术优势，通过全面吸收欧美国家技术成果后研制开发的集高低空救援、灭火、照明功能于一体的新型高端消防车。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业和喷洒作业。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5300JXFYT32
报价:
暂无
"
徐工 DG24 登高平台消防车,徐工 DG24 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG24
报价:
暂无
"
三一重工 SYM5425JXFJP48 大跨度举高喷射消防车,"SYM5425JXFJP48大跨度举高喷射消防车采用6节全折叠臂架，犹如6个关节的长臂机械手，可全水平姿态下工作，水平跨度可达42.5m。臂架姿态可任意调整，动作灵活，跨越各种障碍物，可调整臂架末端及水炮处于所需角度与位置, 实现“从上至下”、精准喷射、利用水炮的冲击力灭火，大幅提高消防作业效率。","
品牌:
三一重工
类别:
消防车
型号:
SYM5425JXFJP48
报价:
暂无
"
海伦哲 SGX5190GXFSG80SX水罐 消防车,SGX5190GXFSG80SX水罐消防车SGX5190GXFSG80SX型水罐消防车选用陕汽SX1165NN461底盘改制而成。它具有动力性能好、灭火剂容量大消防性能可靠、灭火效果佳、使用维修方便等特点。适用于全国各专业消防队或工矿、企业、港口、码头、油库等扑救油类和一般物质火灾。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5190GXFSG80SX水罐
报价:
暂无
"
程力 斯太尔单桥水罐 消防车,斯太尔单桥水罐消防车专用部分由液罐、泵室、器材箱、动力输出及传动系统、管路系统、电气系统等组成。消防车采用双排整体式结构，视野开阔，乘员多，可乘坐6-8人；消防车可在行进中进行灭火，射程远，灭火战斗力强。选装常压消防泵、中低压消防泵、高低压消防泵。车厢采用优质钢材、高强度铝合金型材、内外蒙皮均采用波纹铝板整体制造，罐体内设计多道防波板。,"
品牌:
程力
类别:
消防车
型号:
斯太尔单桥水罐
报价:
暂无
"
楚胜 泡沫消防车-ZZ1166M4616C1 ,楚胜 泡沫消防车-ZZ1166M4616C1 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-ZZ1166M4616C1
报价:
暂无
"
中联重科 ZLF5530JXFDG90 登高平台消防车,中联牌90米登高平台消防车，为行业内五轴底盘**高登高平台消防车，车辆配备有3组伸缩臂架、大管径水路系统，多功能拓展接口，具备超强的高空救援和灭火能力。车辆安全可靠，操作性能优异，智能化程度高，是高空快速救援、灭火作业的核心装备，广泛适应于中、大城市高层救援。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5530JXFDG90
报价:
暂无
"
徐工 CDZ32B 登高平台消防车,徐工 CDZ32B 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
CDZ32B
报价:
暂无
"
三一重工 SYM5400JXFJP48 大跨度举高喷射消防车,48m大跨度举高喷射消防车，与北京消防总队联合开发，填补了行业空白，可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置。整车具备水平跨度大，跨障能力强，精准灭火；任意支撑技术，支腿支撑占地小；臂架水炮联动操作；实时火场视频监控；50米有线遥控及150米无线遥控；180公斤负重救援；高层供水等功能,"
品牌:
三一重工
类别:
消防车
型号:
SYM5400JXFJP48
报价:
暂无
"
海伦哲 SGX5321GXFSG170ZZ水罐 消防车,SGX5321GXFSG170ZZ水罐消防车本型消防车动力性能好，装载量大，外型新颖，整车品位高，作战能力强，是大中城市、干旱缺水地区理想的消防装备。由于产品的不断改进，实际提供的产品可能与样本有所不同，应以供货合同及技术文件为准。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5321GXFSG170ZZ水罐
报价:
暂无
"
楚胜 水罐消防车-ZZ1166M4616C1 ,楚胜 水罐消防车-ZZ1166M4616C1 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-ZZ1166M4616C1
报价:
暂无
"
中联重科 ZLF5310JXFYT34 曲臂云梯消防车,中联牌34米曲臂云梯消防车搭载了中联重科成熟的同步式伸缩梯架，在应急救援时，梯架能在一分钟内伸到救援高度34米，随后末端曲臂精准无误地停靠至救援位置，实现快速、精准、高效、安全救援。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5310JXFYT34
报价:
暂无
"
徐工 JP25 举高喷射消防车,JP25举高喷射消防车JP25举高喷射消防车举高喷射消防车是全液压驱动、360°回转、折叠臂式消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP25
报价:
暂无
"
三一重工 SYM5420JXFJP56 56米举高喷射消防车,三一大跨度56m举高喷射消防车可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置。整车具备水平跨度大，跨障能力强，精准灭火；任意支撑技术，支腿支撑占地小；臂架水炮联动操作；实时火场视频监控；50米有线遥控及150米无线遥控等功能。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5420JXFJP56
报价:
暂无
"
海伦哲 SGX5310GXFSG150水罐 消防车,SGX5310GXFSG150水罐消防车本型消防车动力性能好，装载量大，外型新颖，整车品位高，作战能力强，是大中城市、干旱缺水地区理想的消防装备。由于产品的不断改进，实际提供的产品可能与样本有所不同，应以供货合同及技术文件为准。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5310GXFSG150水罐
报价:
暂无
"
楚胜 泡沫消防车-ZZ1167M4617C-8000Kg ,楚胜 泡沫消防车-ZZ1167M4617C-8000Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-ZZ1167M4617C-8000Kg
报价:
暂无
"
中联重科 ZLF5430JXFDG55 登高平台消防车,中联牌55米登高平台消防车，采用**四代全新轻量化臂架，装备了先进智能的整车控制系统，工作幅度大、动作速度平稳快捷、系统喷水流量大，灭火、救援效率高，操作安全可靠，车辆功能全面、操作高效简单、安全保护齐全、场地适应性好，非常适合城市、工厂建筑、石油化工等场所高层建筑、设施的跨障、远距离灭火和救援。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5430JXFDG55
报价:
暂无
"
徐工 JP32 举高喷射消防车,JP32举高喷射消防车JP32举高喷射消防车举高喷射消防车是一种集水罐车、泡沫车、高喷车三者功能于一体的新型消防车，具有国内先进水平的多功能消防作业车辆。,"
品牌:
徐工
类别:
消防车
型号:
JP32
报价:
暂无
"
三一重工 SYM5422JXFJP48 大跨度举高喷射消防车,48m大跨度举高喷射消防车，与北京消防总队联合开发，填补了行业空白，可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5422JXFJP48
报价:
暂无
"
海伦哲 SGX5240GXFSG100 消防车,SGX5240GXFSG100消防车SGX5240GXFSG100消防车型水罐消防车选用斯堪尼亚底盘改制而成。本型消防车结构设计新颖，整体布局合理，造型新颖美观;它具有动力性能好、灭火剂容量大、消防性能可靠、灭火效果佳、使用维修方便等特点。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5240GXFSG100
报价:
暂无
"
楚胜 水罐消防车-ZZ1167M4617C ,楚胜 水罐消防车-ZZ1167M4617C 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-ZZ1167M4617C
报价:
暂无
"
中联重科 ZLF5321JXFDG34 登高平台消防车,中联重科DG34型登高平台消防车，结合国际上消防车的先进理念和消防实战经验创新设计而成，具备强大的高空救援和消防灭火能力，整车性能优越，快速高效，操作性、安全性及智能化控制处于国内**水平。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5321JXFDG34
报价:
暂无
"
徐工 PS50F 大流量排水抢险车,徐工 PS50F 大流量排水抢险车是徐工生产制造的大流量排水抢险车。,"
品牌:
徐工
类别:
消防车
型号:
PS50F
报价:
暂无
"
三一重工 SYM5331JXFJP41 41米举高喷射消防车,41米大跨度举高喷射消防车可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置，特别在城市拥堵地区、密集型仓库等道路狭窄区域火灾扑救方面优势明显。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5331JXFJP41
报价:
暂无
"
海伦哲 SGX5161GXFSG55水罐 消防车,SGX5161GXFSG55水罐消防车本型消防车采用庆铃汽车股份有限公司生产的FVR34J2底盘改制，选装本公司引进英国哥达瓦公司先进技术后改进设计制造的中低压车用消防泵。本款消防车具有优良的性能和高可靠性，既有中型车的机动灵活性，又有重型车装载量大的优点。可利用其中压工况进行远距离供水、给高层供水或与高喷车配套使用。适用于全国各专业消防队或工矿、企业、港口、码头、油库等扑救油类和一般物质火灾。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5161GXFSG55水罐
报价:
暂无
"
楚胜 泡沫消防车-ZZ1256M4646C-15000Kg ,楚胜 泡沫消防车-ZZ1256M4646C-15000Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-ZZ1256M4646C-15000Kg
报价:
暂无
"
中联重科 ZLF5323JXFYT53 云梯消防车,中联重科53米云梯消防车，经过全面升级，性能大幅度提升，功能和操作性更加贴近消防实战。整车具备救援载荷大、救援高效、安全可靠等特点，特别适用于各种大型高层建筑消防火灾的救援。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5323JXFYT53
报价:
暂无
"
徐工 YT42G1 云梯消防车,作业高度42m，内置独立曲臂，先进的异步伸缩技术，跨障能力强、灵活性高，云梯智能减振系统，工作平台救援舒适、安全、可靠。,"
品牌:
徐工
类别:
消防车
型号:
YT42G1
报价:
暂无
"
三一重工 SYM5333JXFJP38 38米举高喷射消防车,38m大跨度举高喷射消防车可有效用于大跨空间建筑（如大型城市综合体、机场高铁候机(车)厅、仓库厂房、文体场馆及石化储罐等）火灾事故处置，特别在城市拥堵地区、密集型仓库等道路狭窄区域火灾扑救方面优势明显。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5333JXFJP38
报价:
暂无
"
海伦哲 SGX5121TXFJY80抢险救援 消防车,SGX5121TXFJY80抢险救援消防车本型抢险救援消防车采用了庆铃汽车股份有限公司生产的FVR34J2底盘，是集抢险、救援、照明、供电和起吊重物等多种功能于一体的多功能消防车，能充分满足消防队履行抢险救灾的需要。车辆总体布局合理，配有大功率发电机组，高举升、全回转、可俯仰的强光照明灯，随车起重机和牵引设备，宽敞的器材箱可供用户布置各类抢险破拆工具，适合各种灾险场所的救援和照明。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5121TXFJY80抢险救援
报价:
暂无
"
楚胜 水罐消防车-ZZ1256M4646C-15000Kg ,楚胜 水罐消防车-ZZ1256M4646C-15000Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-ZZ1256M4646C-15000Kg
报价:
暂无
"
中联重科 DG113 登高平台消防车,113米登高平台消防车是集登高救援，灭火等功能于一体的新型高端大型消防车，该车**大作业高度达到113米，**大作业幅度达到32米，额定载重量为450kg，配置大流量高压车载消防水泵，出口压力达到2.5MPa，在111米高度时，可实现65L/s流量，80米射程，适用于35层以上高层及超高层大型建筑的救援及消防灭火，另外该车还可以适用于城市高层、风电、油田、通讯、天文、气象等大型、高层建筑的安装、修护、检修等高空作业工程。在现代城市发展中获得广泛应用。,"
品牌:
中联重科
类别:
消防车
型号:
DG113
报价:
暂无
"
徐工 JP59G1 举高喷射消防车,作业高度59m，跨障能力强、灵活性高。,"
品牌:
徐工
类别:
消防车
型号:
JP59G1
报价:
暂无
"
三一重工 SYM5321JXFJP23 23米强力破拆消防车,SYM5321JXFJP23消防车随车可带液压锤、液压剪、铲斗3种重型臂载工具，还可根据客户需求定制。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5321JXFJP23
报价:
暂无
"
海伦哲 JY75抢险救援 消防车,海伦哲 JY75抢险救援 消防车是海伦哲生产制造的消防车。,"
品牌:
海伦哲
类别:
消防车
型号:
JY75抢险救援
报价:
暂无
"
楚胜 泡沫消防车-ZZ1256M4646C-11500Kg ,楚胜 泡沫消防车-ZZ1256M4646C-11500Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-ZZ1256M4646C-11500Kg
报价:
暂无
"
中联重科 ZLF5340JXFDG45 登高平台消防车,中联重科DG45型登高平台消防车，结合国际上消防车的先进理念和消防实战经验创新设计而成，具备强大的高空救援和消防灭火能力，整车性能优越，快速高效，操作性、安全性及智能化控制处于国内**水平。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5340JXFDG45
报价:
暂无
"
徐工 JY20G2 应急救援消防车,采用重汽曼系列国六低速大扭矩，六缸增压发动机，博世高压共轨系统及后处理系统，低油耗、低噪音，低污染。,"
品牌:
徐工
类别:
消防车
型号:
JY20G2
报价:
暂无
"
三一重工 SYM5430JXFJP21 21米举高喷射消防车,年来各城市老城区，小高层，石化企业，油罐等中低高度建筑火灾频发，但普通泡沫消防车与大型举高消防车各有限制，无法满足多场景下的消防救援任务。因此，特别开发大罐举高喷射消防车，一款集大罐体（20吨载液量）、多乘员（2+4+3的乘员配置）、大流量（配备万升泵，臂架炮额定流量100L/S，最大流量120L/S，消防炮最大射程90米）、长臂架（最大工作高度21米、最大工作幅度11米）等多功能为一体的硬核消防车，成为消防救援任务的最优解。,"
品牌:
三一重工
类别:
消防车
型号:
SYM5430JXFJP21
报价:
暂无
"
海伦哲 SGX5190GXFAP70 A类泡沫 消防车,SGX5190GXFAP70A类泡沫本产品选用斯太尔王ZZ1166M4616F底盘，配备了国际著名品牌的A类泡沫系统和B类泡沫系统。既能使用A类泡沫又能使用B类泡沫。本产品具有优良的行驶性能和消防性能，适用于各大、中城市，郊区、城镇等各专业消防队或工况企业、港口、码头扑灭各类火灾。由于产品不断改进，实际提供的产品应以供货合同及技术文件为准。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5190GXFAP70 A类泡沫
报价:
暂无
"
楚胜 水罐消防车-ZZ1256M4646C-11500Kg ,楚胜 水罐消防车-ZZ1256M4646C-11500Kg 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-ZZ1256M4646C-11500Kg
报价:
暂无
"
中联重科 ZLF5320JXFDG34 登高平台消防车,中联重科DG34型登高平台消防车，结合国际上消防车的先进理念和消防实战经验创新设计而成，具备强大的高空救援和消防灭火能力，整车性能优越，快速高效，操作性、安全性及智能化控制处于国内**水平。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5320JXFDG34
报价:
暂无
"
徐工 GP35C 垂直供排水抢险车,具有自主知识产权的液压潜水泵，排水流量达3500m³/h，扬程高达16m，水泵效率高达80%以上，徐工创新双变幅折叠伸缩臂架结构，臂架举升角度90°，后方垂直作业深度达9.4m，后方最远水平作业距离达10.9m，最大平移伸出量达1.56m，垂直作业跨障高度达1.82m。,"
品牌:
徐工
类别:
消防车
型号:
GP35C
报价:
暂无
"
三一重工 举高喷射消防车 ,三一举高喷射消防车更广阔臂幅度可达42米，世界第一更安全操控距离更远，保障消防人员安全更智能智能化操作+远距离视频监控+无线摇控更精准臂架可跨越障碍，末端水炮最大限度接近火源，定点灭火8大功能跨障碍定点喷射灭火。,"
品牌:
三一重工
类别:
消防车
型号:
举高喷射消防车
报价:
暂无
"
海伦哲 SGX5160GXFAP50 A类泡沫 消防车,SGX5160GXFAP50A类泡沫本产品选用五十铃FVR34J2底盘国Ⅲ，配备了国际著名品牌的A类泡沫系统和B类泡沫系统。既能使用A类泡沫又能使用B类泡沫。本产品具有优良的行驶性能和消防性能，适用于各大、中城市，郊区、城镇等各专业消防队或工况企业、港口、码头扑灭各类火灾。由于产品不断改进，实际提供的产品应以供货合同及技术文件为准。,"
品牌:
海伦哲
类别:
消防车
型号:
SGX5160GXFAP50 A类泡沫
报价:
暂无
"
楚胜 泡沫消防车-ZZ1257N4347C 消防车,楚胜 泡沫消防车-ZZ1257N4347C 消防车是楚胜生产制造的消防车。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-ZZ1257N4347C
报价:
暂无
"
中联重科 ZLF5430JXFDG54 登高平台消防车,该车外观造型美观、新颖、大方，整车布局紧凑协调，首次将曲臂与线管输送系统置于主臂同侧，达到更好的通过性，动力储备大，承载能力强，加速性能好，道路行驶、高空作业机动灵活，安全敏捷；大容量器材箱让各类器材分类存放，取用方便，标识清晰；满足综合集成、实战救援、消防作业的多项功能要求，可根据用户需求进行多功能模块选配。作业时适用于18层楼房、大型建筑救援，高空作业和消防灭火。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5430JXFDG54
报价:
暂无
"
徐工 PS100 抢险救援消防车,PS100应急救援消防车采用离心抛撒技术，将干沙、干土等固态灭火材料快速、连续抛撒至火区。解决人工救援效率低、安全性差问题。适用于固态危险化学品火灾扑救和液体流淌火灾覆盖、隔离。提高此类火灾救援效率和安全性。该车具有操作便捷、安全智能、高效环保等特点。,"
品牌:
徐工
类别:
消防车
型号:
PS100
报价:
暂无
"
海伦哲 XHZ5330JXFJP17/PC19举高喷射 消防车,海伦哲 XHZ5330JXFJP17/PC19举高喷射 消防车是海伦哲生产制造的消防车。,"
品牌:
海伦哲
类别:
消防车
型号:
XHZ5330JXFJP17/PC19举高喷射
报价:
暂无
"
楚胜 水罐消防车-ZZ1257N4347C ,楚胜 水罐消防车-ZZ1257N4347C 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-ZZ1257N4347C
报价:
暂无
"
中联重科 ZLF5500JXFDG70 登高平台消防车,中联重科ZLF5500JXFDG70登高平台消防车融入中联重科创新型设计理念研发，功能较多，自动化程度较高，是实战性很强的新型登高平台消防车。整车结构紧凑，作业范围广，越障能力强，操作灵活，具备高、低空救援、灭火功能；适用于城镇、工矿企业高层建筑以及石油、化工、油罐、仓库等大型建筑消防救援工作。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5500JXFDG70
报价:
暂无
"
徐工 CX100 抢险救援消防车,CX100应急救援消防车配置中国重汽高机动国六底盘，利用真空抽吸与气力输送技术，可抽吸各类沙、石、土块、污泥等不同固态、液态及固液混合物，集物料抽吸收集、装卸、无损开挖等多功能于一体。可用于沙石掩埋人员救援、物料泄漏清理、灾后淤泥清理等救援场合。还可用于城市地下管网无损开挖检修、管道疏通、吸污等多种市政环卫作业场合，具有广泛的应用前景。,"
品牌:
徐工
类别:
消防车
型号:
CX100
报价:
暂无
"
海伦哲 XHZ5300JXFDG43登高平台 消防车,海伦哲 XHZ5300JXFDG43登高平台 消防车是海伦哲生产制造的消防车。,"
品牌:
海伦哲
类别:
消防车
型号:
XHZ5300JXFDG43登高平台
报价:
暂无
"
楚胜 泡沫消防车-CXA34T ,楚胜 泡沫消防车-CXA34T 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
泡沫消防车-CXA34T
报价:
暂无
"
中联重科 ZLF5311JXFDG32 登高平台消防车,该车采用中国重汽大功率重载底盘，加装陕西航天动力华宇 CB12/60-TB消防泵、美国AKRON公司3482消防炮、液压系统、梯架系统、气路系统、电器系统等部件改装而成。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业和喷洒作业。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5311JXFDG32
报价:
暂无
"
徐工 JY18 抢险救援消防车,JY18抢险救援车是一款高机动、多功能抢险救援装备，具备起吊、救人、抓取、拖拽、推土、剪切、扩张等作业功能，既可以作为先行破障车辆，承担塌方疏通、障碍物清理等任务，也可作为救援车辆，承担高低空、远距离破拆和救援等任务，广泛适用于地震、塌方、洪水、泥石流等多种自然灾害发生时的应急救援。,"
品牌:
徐工
类别:
消防车
型号:
JY18
报价:
暂无
"
海伦哲 XHZ5280GXFPM60WP5超强力喷射 消防车,海伦哲 XHZ5280GXFPM60WP5超强力喷射 消防车是海伦哲生产制造的消防车。,"
品牌:
海伦哲
类别:
消防车
型号:
XHZ5280GXFPM60WP5超强力喷射
报价:
暂无
"
楚胜 水罐消防车-CXA34T ,楚胜 水罐消防车-CXA34T 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-CXA34T
报价:
暂无
"
中联重科 ZLF5310JXFDG32 登高平台消防车,"中联重科ZLF5310JXFDG32多功能登高平台消防车以欧美登高消防车型为蓝本，基于中联重科创新性设计理念研发，代表着国际先进水平，该车是参考欧洲、北美、中国的消防标准，结合中国国情，采纳众多消防队的建议，总结实战经验，秉承安全、高效、多用、实用、可靠的设计理念开发的实战性很强的新型登高平台消防车，其具备高低空救援、高空灭火功能，是集救援消防车、举高喷射消防车和泡沫消防车三者功能于一身的多功能消防装备。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业和喷洒作业。     

      它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业和喷洒作业。","
品牌:
中联重科
类别:
消防车
型号:
ZLF5310JXFDG32
报价:
暂无
"
徐工 JY20 抢险救援消防车,JY20抢险救援消防车是一款集高速越野、起吊、挖掘、破碎、抓取、剪切、切割、路面平整、破障、拖拽等功能为一体的高机动、多功能救援车辆。解决普通救援车辆机动性差、通过性差、功能单一的问题。配置高机动轮履互换底盘、多功能作业臂、模块化作业工具、快速切换装置等，可应用于地震、塌方、泥石流等的应急抢险救援，承担塌方疏通、障碍物清理等任务，提高现场救援的效率。,"
品牌:
徐工
类别:
消防车
型号:
JY20
报价:
暂无
"
海伦哲 JP20/PC20举高喷射破拆 消防车,海伦哲 JP20/PC20举高喷射破拆 消防车是海伦哲生产制造的消防车。,"
品牌:
海伦哲
类别:
消防车
型号:
JP20/PC20举高喷射破拆
报价:
暂无
"
楚胜 水罐消防车-DFL1160BX2 ,楚胜 水罐消防车-DFL1160BX2 是楚胜生产制造的。,"
品牌:
楚胜
类别:
消防车
型号:
水罐消防车-DFL1160BX2
报价:
暂无
"
