title,name,link
Caucasalia pontica (K.Koch) Greuter,Adenostyles rhombifolia subsp. platyphylloides (Sommier & Levier) Pimenov,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442187-2
Caucasalia pontica (K.Koch) Greuter,Caucasalia platyphylloides (Sommier & Levier) B.Nord.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442187-2
Caucasalia pontica (K.Koch) Greuter,Pojarkovia platyphylloides (Sommier & Levier) Askerova,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442187-2
Caucasalia pontica (K.Koch) Greuter,Senecio platyphylloides Sommier & Levier,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442187-2
Caucasalia pontica (K.Koch) Greuter,Senecio platyphylloides var. seneciphyllinifera Kuvaev & Lozar,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60442187-2
Caucasalia macrophylla (M.Bieb.) B.Nord.,Adenostyles macrophylla (M.Bieb.) Czerep.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Cacalia macrophylla M.Bieb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Pojarkovia macrophylla (M.Bieb.) Askerova,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Adenostyles rhombifolia (Willd.) Pimenov,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Cacalia caucasica Hoffm.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Cacalia rhombifolia Willd.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Cineraria caucasica Hoffm.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Senecio platyphyllus DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Senecio platyphyllus var. glandulosus V.A.Matthews,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Caucasalia macrophylla (M.Bieb.) B.Nord.,Senecio rhombifolius (Willd.) Sch.Bip.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995835-1
Carminatia alvarezii Rzed. & Calderón,Carminatia anomala B.L.Turner,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60458406-2
Caputia tomentosa (Haw.) B.Nord. & Pelser,Kleinia tomentosa Haw.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Cacalia haworthii Sweet,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Cacalia tomentosa Haw.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Kleinia cana DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Kleinia haworthii DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Notonia vestita Collett & Hemsl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Senecio haworthii Sch.Bip.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Senecio haworthii Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Senecio quinquangulatus Sch.Bip.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caputia tomentosa (Haw.) B.Nord. & Pelser,Senecio vestitus Sweet ex Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77123770-1
Caucasalia similiflora (Kolak.) B.Nord.,Adenostyles similiflorus (Kolak.) Konechn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995837-1
Caucasalia similiflora (Kolak.) B.Nord.,Senecio similiflorus Kolak.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995837-1
Carminatia recondita McVaugh,Brickellia recondita (McVaugh) D.J.Keil & Pinkava,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:47643-2
Carminatia tenuiflora DC.,Brickellia tenuiflora (DC.) D.J.Keil & Pinkava,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189328-1
Carminatia tenuiflora DC.,Carminatia tenuifolia Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:189328-1
Elissarrhena solimoesana (Moldenke) Wei Wang & R.Ortiz,Anomospermum solimoesianum (Moldenke) Krukoff & Barneby,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199693-1
Elissarrhena solimoesana (Moldenke) Wei Wang & R.Ortiz,Hyperbaena solimoesana Moldenke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199693-1
Elissarrhena solimoesana (Moldenke) Wei Wang & R.Ortiz,Abuta froesii Krukoff & Moldenke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199693-1
Elissarrhena solimoesana (Moldenke) Wei Wang & R.Ortiz,Anomospermum froesii (Krukoff & Moldenke) Moldenke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77199693-1
Monteiroa dusenii (Ekman) Krapov.,Malvastrum dusenii Ekman,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164050-2
Elissarrhena longipes Miers,Anomospermum grandifolium Eichler,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:580797-1
Elissarrhena longipes Miers,Elissarrhena grandifolia Diels,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:580797-1
Elissarrhena longipes Miers,Abuta macrocarpa Moldenke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:580797-1
Elissarrhena longipes Miers,Anomospermum ulei Diels,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:580797-1
Monteiroa bullata (Ekman) Krapov.,Malvastrum bullatum Ekman,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164048-2
Monteiroa glomerata (Hook. & Arn.) Krapov.,Malva glomerata Hook. & Arn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164051-2
Monteiroa glomerata (Hook. & Arn.) Krapov.,Malvastrum glomeratum (Hook. & Arn.) Griseb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164051-2
Monteiroa glomerata (Hook. & Arn.) Krapov.,Malva concinna Knowles & Westc.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164051-2
Monteiroa glomerata (Hook. & Arn.) Krapov.,Malvastrum garckeanum K.Schum.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164051-2
Monteiroa glomerata (Hook. & Arn.) Krapov.,Malvastrum garckeanum var. paranense K.Schum.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164051-2
Caucasalia parviflora (M.Bieb.) B.Nord.,Cineraria parviflora M.Bieb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995838-1
Caucasalia parviflora (M.Bieb.) B.Nord.,Senecio alatus Willd. ex Ledeb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995838-1
Caucasalia parviflora (M.Bieb.) B.Nord.,Senecio lampsanoides DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:995838-1
Monteiroa ptarmicifolia (A.St.-Hil. & Naudin) Krapov.,Malva ptarmicifolia A.St.-Hil. & Naudin,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:164053-2
Leucostegia amplissima (Christ) C.W.Chen,Davallia immersa var. amplissima Christ,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77254924-1
Hypodematium chrysolepis (Fée) X.P.Fan & Li Bing Zhang,Aspidium chrysolepis Fée,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77222364-1
Thunbergianthus ruwenzoriensis R.D.Good,Thunbergianthus ruwenzoriensis f. macrocalyx R.D.Good,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:810316-1
Hypodematium fauriei (Kodama) Tagawa,Hypodematium crenatum subsp. fauriei (Kodama) K.Iwats.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399460-1
Hypodematium fauriei (Kodama) Tagawa,Dryopteris fauriei Kodama,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399460-1
Leucostegia immersa C.Presl,Acrophorus immersus (C.Presl) T.Moore,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Davallia immersa (C.Presl) Wall. ex Hook.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Humata immersa (C.Presl) Mett.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Cystopteris dimidiata Decne.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Leucostegia truncata (D.Don) Fraser-Jenk.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Davallia truncata D.Don,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Humata dryopteridifrons Hayata,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia immersa C.Presl,Humata immersa var. nana Copel.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17133970-1
Leucostegia pallida (Mett.) Copel.,Davallia pallida Mett.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17338240-1
Leucostegia pallida (Mett.) Copel.,Leucostegia subdigitata (Brause) C.Chr.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17338240-1
Leucostegia pallida (Mett.) Copel.,Davallia beccariana Ces.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17338240-1
Leucostegia pallida (Mett.) Copel.,Davallia mooreana Masters,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17338240-1
Leucostegia pallida (Mett.) Copel.,Dryopteris subdigitata Brause,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17338240-1
Hypodematium glabrius (Copel.) Holttum,Dryopteris glabrior Copel.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17534150-1
Hypodematium glandulosopilosum (Tagawa) Ohwi,Hypodematium fauriei f. glandulosopilosum Tagawa,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399490-1
Hypodematium glandulosopilosum (Tagawa) Ohwi,Hypodematium angustifolium C.S.Lee & K.H.Lee,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399490-1
Hypodematium fordii (Baker) Ching,Nephrodium fordii Baker,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399480-1
Hypodematium fordii (Baker) Ching,Hypodematium humile F.G.Wang & F.W.Xing,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17399480-1
Hypodematium crenatum (Forssk.) Kuhn,Lastrea crenata (Forssk.) Bedd.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126060-1
Hypodematium crenatum (Forssk.) Kuhn,Aspidium crenatum (Forssk.) Kuhn,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126060-1
Hypodematium crenatum (Forssk.) Kuhn,Dryopteris crenata (Forssk.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126060-1
Hypodematium crenatum (Forssk.) Kuhn,Nephrodium crenatum (Forssk.) Baker,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126060-1
Hypodematium crenatum (Forssk.) Kuhn,Polypodium crenatum Forssk.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126060-1
Hypodematium sinense K.Iwats.,Hypodematium cystopteroides Ching,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17441120-1
Hypodematium gracile Ching,Hypodematium laxum Ching,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17549240-1
Parianella lanceolata (Trin.) F.M.Ferreira & R.P.Oliveira,Pariana lanceolata Trin.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77125533-1
Hypodematium phegopteroideum Kuhn,Dryopteris phegopteroidea (Kuhn) C.Chr.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17126100-1
Amphiasma benguellense (Hiern) Bremek.,Oldenlandia benguellensis Hiern,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743188-1
Colleteria seminervis (Urb. & Ekman) David W.Taylor,Chione seminervis Urb. & Ekman,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1140600-2
Colleteria seminervis (Urb. & Ekman) David W.Taylor,Wandersong seminervis (Urb. & Ekman) David W.Taylor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1140600-2
Hypodematium squamulosopilosum Ching,Hypodematium squamulosopilosum var. ishingensis Y.Z.Lan,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17550830-1
Amphiasma divaricatum (Engl.) Bremek.,Oldenlandia divaricata Engl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743189-1
Amphiasma divaricatum (Engl.) Bremek.,Houstonia trichotoma (Schinz) Bär,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743189-1
Amphiasma divaricatum (Engl.) Bremek.,Oldenlandia trichotoma Schinz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743189-1
Amphiasma luzuloides (K.Schum.) Bremek.,Oldenlandia luzuloides K.Schum.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743190-1
Amphiasma luzuloides (K.Schum.) Bremek.,Amphiasma assimile Bremek.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743190-1
Colleteria exserta (DC.) David W.Taylor,Chione exserta (DC.) Urb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426502-2
Colleteria exserta (DC.) David W.Taylor,Psychotria exserta DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426502-2
Colleteria exserta (DC.) David W.Taylor,Uragoga exserta (DC.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426502-2
Colleteria exserta (DC.) David W.Taylor,Wandersong exserta (DC.) David W.Taylor,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426502-2
Colleteria exserta (DC.) David W.Taylor,Chione lucida Griseb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60426502-2
Amphiasma micranthum (Chiov.) Bremek.,Oldenlandia micrantha Chiov.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743192-1
Parianella carvalhoi (R.P.Oliveira & Longhi-Wagner) F.M.Ferreira & R.P.Oliveira,Pariana carvalhoi R.P.Oliveira & Longhi-Wagner,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77125534-1
Toechima dasyrrhache Radlk.,Guioa chrysantha Radlk.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785480-1
Eremolaena rotundifolia (F.Gérard) Danguy,Rhodolaena rotundifolia F.Gérard,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:167655-1
Toechima daemelianum (F.Muell.) Radlk.,Cupania daemeliana F.Muell.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785479-1
Toechima daemelianum (F.Muell.) Radlk.,Ratonia daemeliana F.Muell.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785479-1
Toechima daemelianum (F.Muell.) Radlk.,Toechima plurinerve Radlk.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785479-1
Toechima erythrocarpum (F.Muell.) Radlk.,Cupania erythrocarpa F.Muell.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785481-1
Toechima tenax (Benth.) Radlk.,Lepidopetalum tenax (Benth.) Ewart,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785488-1
Toechima tenax (Benth.) Radlk.,Ratonia tenax Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785488-1
Toechima tenax (Benth.) Radlk.,Cupania tenax A.Cunn. ex Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785488-1
Toechima tenax (Benth.) Radlk.,Lepidopetalum australe F.Muell. ex Ewart,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:785488-1
Geocaulon lividum (Richardson) Fernald,Comandra livida Richardson,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108804-2
Geocaulon lividum (Richardson) Fernald,Hamiltonia sarmentosa Spreng.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108804-2
Rehderodendron kwangtungense Chun,Rehderodendron hui Chun,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826663-1
Rehderodendron indochinense H.L.Li,Rehderodendron fengii Hu,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826662-1
Rehderodendron kweichowense Hu,Rehderodendron praeteritum Sleumer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826664-1
Rehderodendron kweichowense Hu,Rehderodendron tsiangii Hu & W.C.Cheng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826664-1
Rehderodendron kweichowense Hu,Rehderodendron yunnanense Hu,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826664-1
"Rehderodendron macrophyllum (C.Y.Wu & K.M.Feng) W.Y.Zhao, P.W.Fritsch & W.B.Liao",Parastyrax macrophyllus C.Y.Wu & K.M.Feng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77211768-1
Rehderodendron macrocarpum Hu,Rehderodendron mapienense Hu,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:826665-1
"Rehderodendron burmanicum (W.W.Sm. & Farrer) W.Y.Zhao, P.W.Fritsch & W.B.Liao",Pterostyrax burmanicus W.W.Sm. & Farrer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77211767-1
Rehderodendron microcarpum K.M.Feng,Rehderodendron gongshanense Y.C.Tang,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:928641-1
