Ononis viscosa L.,Ononis viscosa subsp. brachycarpa (DC.) Batt.,/taxon/urn:lsid:ipni.org:names:77250752-1
Ononis viscosa L.,Ononis viscosa subsp. breviflora (DC.) Nyman,/taxon/urn:lsid:ipni.org:names:77251114-1
Ononis viscosa L.,Ononis viscosa subsp. porrigens Ball,/taxon/urn:lsid:ipni.org:names:77251003-1
title,name,link
Grevillea floribunda R.Br.,Grevillea floribunda subsp. floribunda ,/taxon/urn:lsid:ipni.org:names:77230667-1
Grevillea floribunda R.Br.,Grevillea floribunda subsp. tenella Olde & Marriott,/taxon/urn:lsid:ipni.org:names:982572-1
Androsace halleri L.,Androsace halleri subsp. halleri ,/taxon/urn:lsid:ipni.org:names:77228194-1
Androsace halleri L.,Androsace halleri subsp. nuria Schönsw. & Schneew.,/taxon/urn:lsid:ipni.org:names:77145899-1
Monnina salicifolia Ruiz & Pav.,Monnina salicifolia var. pilostylis Ferreyra,/taxon/urn:lsid:ipni.org:names:163663-2
Monnina salicifolia Ruiz & Pav.,Monnina salicifolia var. salicifolia ,/taxon/urn:lsid:ipni.org:names:77226008-1
Muraltia empleuridioides Schltr.,Muraltia empleuridioides var. diversifolia Levyns,/taxon/urn:lsid:ipni.org:names:77251746-1
Muraltia empleuridioides Schltr.,Muraltia empleuridioides var. empleuridioides ,/taxon/urn:lsid:ipni.org:names:77226502-1
Muraltia filiformis (Thunb.) DC.,Muraltia filiformis var. caledonensis Levyns,/taxon/urn:lsid:ipni.org:names:77251689-1
Muraltia filiformis (Thunb.) DC.,Muraltia filiformis var. filiformis ,/taxon/urn:lsid:ipni.org:names:77226618-1
Ardisia merrillii E.Walker,Ardisia merrillii var. merrillii ,/taxon/urn:lsid:ipni.org:names:77228366-1
Ardisia merrillii E.Walker,Ardisia merrillii var. rosea C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996794-1
Ardisia mexicana Lundell,Ardisia mexicana subsp. mexicana ,/taxon/urn:lsid:ipni.org:names:77228699-1
Ardisia mexicana Lundell,Ardisia mexicana subsp. siltepecana (Lundell) Pipoly & Ricketson,/taxon/urn:lsid:ipni.org:names:60438476-2
Muraltia saturejoides Burch. ex DC.,Muraltia saturejoides var. floribunda Levyns,/taxon/urn:lsid:ipni.org:names:77251868-1
Muraltia saturejoides Burch. ex DC.,Muraltia saturejoides var. salteri (Levyns) Levyns,/taxon/urn:lsid:ipni.org:names:77251125-1
Muraltia saturejoides Burch. ex DC.,Muraltia saturejoides var. saturejoides ,/taxon/urn:lsid:ipni.org:names:77226371-1
Ardisia nhatrangensis C.M.Hu & J.E.Vidal,Ardisia nhatrangensis var. glaucescens C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996796-1
Ardisia nhatrangensis C.M.Hu & J.E.Vidal,Ardisia nhatrangensis var. neurophylla C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996797-1
Ardisia nhatrangensis C.M.Hu & J.E.Vidal,Ardisia nhatrangensis var. nhatrangensis ,/taxon/urn:lsid:ipni.org:names:77228870-1
Ardisia obtusa Mez,Ardisia obtusa var. montana (Pit.) C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996798-1
Ardisia obtusa Mez,Ardisia obtusa subsp. obtusa ,/taxon/urn:lsid:ipni.org:names:77227989-1
Ardisia obtusa Mez,Ardisia obtusa subsp. pachyphylla (Dunn) Pipoly & C.Chen,/taxon/urn:lsid:ipni.org:names:986425-1
Ardisia opegrapha Oerst.,Ardisia opegrapha subsp. opegrapha ,/taxon/urn:lsid:ipni.org:names:77228131-1
Ardisia opegrapha Oerst.,Ardisia opegrapha subsp. paquitensis (Lundell) Pipoly & Ricketson,/taxon/urn:lsid:ipni.org:names:1006216-1
Ardisia opegrapha Oerst.,Ardisia opegrapha subsp. wagneri (Mez) Pipoly & Ricketson,/taxon/urn:lsid:ipni.org:names:1006215-1
Ardisia pellucida Oerst.,Ardisia pellucida subsp. lancetillensis Ricketson & Pipoly,/taxon/urn:lsid:ipni.org:names:327480-2
Ardisia pellucida Oerst.,Ardisia pellucida subsp. pectinata (Donn.Sm.) Ricketson & Pipoly,/taxon/urn:lsid:ipni.org:names:1038005-2
Ardisia pellucida Oerst.,Ardisia pellucida subsp. pellucida ,/taxon/urn:lsid:ipni.org:names:77228477-1
Ardisia pellucida Oerst.,Ardisia pellucida subsp. thomascroatii Ricketson & Pipoly,/taxon/urn:lsid:ipni.org:names:327484-2
Ardisia perpendicularis E.Walker,Ardisia perpendicularis var. balansana (Y.P.Yang) C.M.Hu,/taxon/urn:lsid:ipni.org:names:996800-1
Ardisia perpendicularis E.Walker,Ardisia perpendicularis var. perpendicularis ,/taxon/urn:lsid:ipni.org:names:77228910-1
Ardisia polysticta Miq.,Ardisia polysticta subsp. polysticta ,/taxon/urn:lsid:ipni.org:names:77228179-1
Ardisia polysticta Miq.,Ardisia polysticta subsp. punctipetala (Merr.) C.M.Hu,/taxon/urn:lsid:ipni.org:names:1010358-1
Ardisia prionata E.Walker,Ardisia prionata var. linearifolia (Pit.) C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996802-1
Ardisia prionata E.Walker,Ardisia prionata var. prionata ,/taxon/urn:lsid:ipni.org:names:77228351-1
Ardisia pubicalyx Miq.,Ardisia pubicalyx var. collinsiae (H.R.Fletcher) C.M.Hu,/taxon/urn:lsid:ipni.org:names:1010364-1
Ardisia pubicalyx Miq.,Ardisia pubicalyx var. pubicalyx ,/taxon/urn:lsid:ipni.org:names:77228586-1
Ardisia purseglovei Furtado,Ardisia purseglovei var. petiolaris B.C.Stone,/taxon/urn:lsid:ipni.org:names:964980-1
Ardisia purseglovei Furtado,Ardisia purseglovei var. purseglovei ,/taxon/urn:lsid:ipni.org:names:77228734-1
Ardisia quinquegona Blume,Ardisia quinquegona var. latifolia Pit.,/taxon/urn:lsid:ipni.org:names:77250024-1
Ardisia quinquegona Blume,Ardisia quinquegona var. quinquegona ,/taxon/urn:lsid:ipni.org:names:77228102-1
Eriogonum abertianum Torr.,Eriogonum abertianum var. abertianum ,/taxon/urn:lsid:ipni.org:names:77230275-1
Eriogonum abertianum Torr.,Eriogonum abertianum var. cyclosepalum (Greene) Fosberg,/taxon/urn:lsid:ipni.org:names:94642-2
Eriogonum alatum Torr.,Eriogonum alatum var. alatum ,/taxon/urn:lsid:ipni.org:names:77230401-1
Eriogonum alatum Torr.,Eriogonum alatum var. glabriusculum Torr.,/taxon/urn:lsid:ipni.org:names:94663-2
Eriogonum apricum J.T.Howell,Eriogonum apricum var. apricum ,/taxon/urn:lsid:ipni.org:names:77230555-1
Eriogonum apricum J.T.Howell,Eriogonum apricum var. prostratum Myatt,/taxon/urn:lsid:ipni.org:names:94704-2
Eriogonum arcuatum Greene,Eriogonum arcuatum var. arcuatum ,/taxon/urn:lsid:ipni.org:names:77230216-1
Eriogonum arcuatum Greene,Eriogonum arcuatum var. rupicola (Reveal) Reveal,/taxon/urn:lsid:ipni.org:names:60436669-2
Eriogonum arcuatum Greene,Eriogonum arcuatum var. xanthum (Small) Reveal,/taxon/urn:lsid:ipni.org:names:60436670-2
Eriogonum atrorubens Engelm.,Eriogonum atrorubens var. atrorubens ,/taxon/urn:lsid:ipni.org:names:77230366-1
Eriogonum atrorubens Engelm.,Eriogonum atrorubens var. auritulum W.J.Hess & Reveal,/taxon/urn:lsid:ipni.org:names:94712-2
Eriogonum atrorubens Engelm.,Eriogonum atrorubens var. nemorosum W.J.Hess & Reveal,/taxon/urn:lsid:ipni.org:names:94714-2
Eriogonum atrorubens Engelm.,Eriogonum atrorubens var. rupestre (S.Stokes) W.J.Hess & Reveal,/taxon/urn:lsid:ipni.org:names:94716-2
Eriogonum baileyi S.Watson,Eriogonum baileyi var. baileyi ,/taxon/urn:lsid:ipni.org:names:77230338-1
Eriogonum baileyi S.Watson,Eriogonum baileyi var. praebens (Gand.) Reveal,/taxon/urn:lsid:ipni.org:names:94730-2
Ardisia rigida Kurz,Ardisia rigida var. laevis K.Larsen & C.M.Hu,/taxon/urn:lsid:ipni.org:names:965199-1
Ardisia rigida Kurz,Ardisia rigida var. rigida ,/taxon/urn:lsid:ipni.org:names:77228278-1
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. bannockense (S.Stokes) Reveal,/taxon/urn:lsid:ipni.org:names:60436671-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. brevicaule ,/taxon/urn:lsid:ipni.org:names:77230203-1
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. caelitum Reveal,/taxon/urn:lsid:ipni.org:names:60437654-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. canum (S.Stokes) Dorn,/taxon/urn:lsid:ipni.org:names:60453460-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. cottamii (S.Stokes) Reveal,/taxon/urn:lsid:ipni.org:names:94747-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. desertorum (Maguire) S.L.Welsh,/taxon/urn:lsid:ipni.org:names:276744-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. laxifolium (Torr. & A.Gray) Reveal,/taxon/urn:lsid:ipni.org:names:94749-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. loganum (A.Nelson) S.L.Welsh,/taxon/urn:lsid:ipni.org:names:276746-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. micranthum (Nutt.) Reveal,/taxon/urn:lsid:ipni.org:names:94751-2
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. mitophyllum (Reveal) S.L.Welsh,/taxon/urn:lsid:ipni.org:names:77098008-1
Eriogonum brevicaule Nutt.,Eriogonum brevicaule var. nanum (Reveal) S.L.Welsh,/taxon/urn:lsid:ipni.org:names:276747-2
Eriogonum breedlovei (J.T.Howell) Reveal,Eriogonum breedlovei var. breedlovei ,/taxon/urn:lsid:ipni.org:names:77230895-1
Eriogonum breedlovei (J.T.Howell) Reveal,Eriogonum breedlovei var. shevockii J.T.Howell,/taxon/urn:lsid:ipni.org:names:94743-2
Ardisia rubescens Pit.,Ardisia rubescens var. oblongifolia C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996810-1
Ardisia rubescens Pit.,Ardisia rubescens var. puberula C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996811-1
Ardisia rubescens Pit.,Ardisia rubescens var. rubescens ,/taxon/urn:lsid:ipni.org:names:77228563-1
Eriogonum calcareum (S.Stokes) Grady & Reveal,Eriogonum calcareum var. calcareum ,/taxon/urn:lsid:ipni.org:names:77231402-1
Eriogonum calcareum (S.Stokes) Grady & Reveal,Eriogonum calcareum var. sceptrum (Reveal) Reveal & Mansfield,/taxon/urn:lsid:ipni.org:names:77138059-1
Eriogonum cithariforme S.Watson,Eriogonum cithariforme var. agninum (Greene) Reveal,/taxon/urn:lsid:ipni.org:names:94799-2
Eriogonum cithariforme S.Watson,Eriogonum cithariforme var. cithariforme ,/taxon/urn:lsid:ipni.org:names:77229969-1
Eriogonum compositum Douglas ex Benth.,Eriogonum compositum var. compositum ,/taxon/urn:lsid:ipni.org:names:77230321-1
Eriogonum compositum Douglas ex Benth.,Eriogonum compositum var. lancifolium H.St.John,/taxon/urn:lsid:ipni.org:names:94811-2
Eriogonum compositum Douglas ex Benth.,Eriogonum compositum var. leianthum Hook.,/taxon/urn:lsid:ipni.org:names:94813-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. aureum (M.E.Jones) Reveal,/taxon/urn:lsid:ipni.org:names:94827-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. corymbosum ,/taxon/urn:lsid:ipni.org:names:77230502-1
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. glutinosum (M.E.Jones) M.E.Jones,/taxon/urn:lsid:ipni.org:names:94831-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. heilii Reveal,/taxon/urn:lsid:ipni.org:names:60437655-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. nilesii Reveal,/taxon/urn:lsid:ipni.org:names:60437656-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. orbiculatum (S.Stokes) Reveal & Brotherson,/taxon/urn:lsid:ipni.org:names:94833-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. revealianum (S.L.Welsh) Reveal,/taxon/urn:lsid:ipni.org:names:94834-2
Eriogonum corymbosum Benth.,Eriogonum corymbosum var. velutinum Reveal,/taxon/urn:lsid:ipni.org:names:94835-2
Eriogonum crosbyae Reveal,Eriogonum crosbyae var. crosbyae ,/taxon/urn:lsid:ipni.org:names:77230650-1
Eriogonum crosbyae Reveal,Eriogonum crosbyae var. mystrium (Reveal) Grady & Reveal,/taxon/urn:lsid:ipni.org:names:77112344-1
Eriogonum deflexum Torr.,Eriogonum deflexum var. baratum (Elmer) Reveal,/taxon/urn:lsid:ipni.org:names:94857-2
Eriogonum deflexum Torr.,Eriogonum deflexum var. deflexum ,/taxon/urn:lsid:ipni.org:names:77229986-1
Eriogonum deflexum Torr.,Eriogonum deflexum var. nevadense Reveal,/taxon/urn:lsid:ipni.org:names:94865-2
Ardisia scortechinii King & Gamble,Ardisia scortechinii var. scortechinii ,/taxon/urn:lsid:ipni.org:names:77228761-1
Ardisia scortechinii King & Gamble,Ardisia scortechinii var. trengganuensis C.M.Hu,/taxon/urn:lsid:ipni.org:names:20010062-1
Eriogonum douglasii Benth.,Eriogonum douglasii var. douglasii ,/taxon/urn:lsid:ipni.org:names:77230691-1
Eriogonum douglasii Benth.,Eriogonum douglasii var. elkoense Reveal,/taxon/urn:lsid:ipni.org:names:60437657-2
Eriogonum douglasii Benth.,Eriogonum douglasii var. meridionale Reveal,/taxon/urn:lsid:ipni.org:names:60437658-2
Eriogonum elatum Douglas ex Benth.,Eriogonum elatum var. elatum ,/taxon/urn:lsid:ipni.org:names:77230452-1
Eriogonum elatum Douglas ex Benth.,Eriogonum elatum var. villosum Jeps.,/taxon/urn:lsid:ipni.org:names:94922-2
Eriogonum elongatum Benth.,Eriogonum elongatum var. areorivum Reveal,/taxon/urn:lsid:ipni.org:names:94927-2
Eriogonum elongatum Benth.,Eriogonum elongatum var. elongatum ,/taxon/urn:lsid:ipni.org:names:77230553-1
Eriogonum elongatum Benth.,Eriogonum elongatum var. vollmeri (Wiggins) Reveal,/taxon/urn:lsid:ipni.org:names:94928-2
Ardisia silvestris Pit.,Ardisia silvestris var. appressa C.M.Hu & J.E.Vidal,/taxon/urn:lsid:ipni.org:names:996812-1
Ardisia silvestris Pit.,Ardisia silvestris var. silvestris ,/taxon/urn:lsid:ipni.org:names:77228084-1
Eriogonum esmeraldense S.Watson,Eriogonum esmeraldense var. esmeraldense ,/taxon/urn:lsid:ipni.org:names:77230130-1
Eriogonum esmeraldense S.Watson,Eriogonum esmeraldense var. toiyabense J.T.Howell,/taxon/urn:lsid:ipni.org:names:94937-2
Eriogonum fasciculatum Benth.,Eriogonum fasciculatum var. emphereium Reveal,/taxon/urn:lsid:ipni.org:names:94943-2
Eriogonum fasciculatum Benth.,Eriogonum fasciculatum var. fasciculatum ,/taxon/urn:lsid:ipni.org:names:77230055-1
Eriogonum fasciculatum Benth.,Eriogonum fasciculatum var. flavoviride Munz & I.M.Johnst.,/taxon/urn:lsid:ipni.org:names:94946-2
Eriogonum fasciculatum Benth.,Eriogonum fasciculatum var. foliolosum (Nutt.) S.Stokes ex Abrams,/taxon/urn:lsid:ipni.org:names:94947-2
Eriogonum fasciculatum Benth.,Eriogonum fasciculatum var. polifolium (Benth.) Torr. & A.Gray,/taxon/urn:lsid:ipni.org:names:94952-2
Eriogonum flavum Nutt. ex Benth.,Eriogonum flavum var. aquilinum Reveal,/taxon/urn:lsid:ipni.org:names:94962-2
Eriogonum flavum Nutt. ex Benth.,Eriogonum flavum var. flavum ,/taxon/urn:lsid:ipni.org:names:77230923-1
Eriogonum flavum Nutt. ex Benth.,Eriogonum flavum var. piperi (Greene) M.E.Jones,/taxon/urn:lsid:ipni.org:names:94969-2
Ardisia solanacea Roxb.,Ardisia solanacea var. parviflora (Talbot) Punekar & Lakshmin.,/taxon/urn:lsid:ipni.org:names:77119408-1
Ardisia solanacea Roxb.,Ardisia solanacea var. solanacea ,/taxon/urn:lsid:ipni.org:names:77228398-1
Eriogonum giganteum S.Watson,Eriogonum giganteum var. compactum Dunkle,/taxon/urn:lsid:ipni.org:names:94987-2
Eriogonum giganteum S.Watson,Eriogonum giganteum var. formosum Brandegee,/taxon/urn:lsid:ipni.org:names:94989-2
Eriogonum giganteum S.Watson,Eriogonum giganteum var. giganteum ,/taxon/urn:lsid:ipni.org:names:77230731-1
Eriogonum gracile Benth.,Eriogonum gracile var. gracile ,/taxon/urn:lsid:ipni.org:names:77230432-1
Eriogonum gracile Benth.,Eriogonum gracile var. incultum Reveal,/taxon/urn:lsid:ipni.org:names:276767-2
Eriogonum grande Greene,Eriogonum grande var. grande ,/taxon/urn:lsid:ipni.org:names:77230071-1
Eriogonum grande Greene,Eriogonum grande var. rubescens (Greene) Munz,/taxon/urn:lsid:ipni.org:names:95009-2
Eriogonum grande Greene,Eriogonum grande var. testudinum Reveal,/taxon/urn:lsid:ipni.org:names:95008-2
Eriogonum grande Greene,Eriogonum grande var. timorum Reveal,/taxon/urn:lsid:ipni.org:names:95011-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. argense (M.E.Jones) Munz,/taxon/urn:lsid:ipni.org:names:95020-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. clokeyi Reveal,/taxon/urn:lsid:ipni.org:names:888510-1
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. floccosum Munz,/taxon/urn:lsid:ipni.org:names:95021-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. heermannii ,/taxon/urn:lsid:ipni.org:names:77230916-1
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. humilius (S.Stokes) Reveal,/taxon/urn:lsid:ipni.org:names:95023-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. occidentale S.Stokes,/taxon/urn:lsid:ipni.org:names:95025-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. subspinosum Reveal,/taxon/urn:lsid:ipni.org:names:60437660-2
Eriogonum heermannii Durand & Hilg.,Eriogonum heermannii var. sulcatum (S.Watson) Munz & Reveal,/taxon/urn:lsid:ipni.org:names:95027-2
Eriogonum hemipterum (Torr. & A.Gray) S.Stokes,Eriogonum hemipterum var. griseum I.M.Johnst.,/taxon/urn:lsid:ipni.org:names:95031-2
Eriogonum hemipterum (Torr. & A.Gray) S.Stokes,Eriogonum hemipterum var. hemipterum ,/taxon/urn:lsid:ipni.org:names:77230363-1
Eriogonum heracleoides Nutt.,Eriogonum heracleoides var. heracleoides ,/taxon/urn:lsid:ipni.org:names:77230230-1
Eriogonum heracleoides Nutt.,Eriogonum heracleoides var. leucophaeum Reveal,/taxon/urn:lsid:ipni.org:names:95034-2
Eriogonum hoffmannii S.Stokes,Eriogonum hoffmannii var. hoffmannii ,/taxon/urn:lsid:ipni.org:names:77230789-1
Eriogonum hoffmannii S.Stokes,Eriogonum hoffmannii var. robustius S.Stokes,/taxon/urn:lsid:ipni.org:names:95050-2
Eriogonum jamesii Benth.,Eriogonum jamesii var. higginsii S.L.Welsh,/taxon/urn:lsid:ipni.org:names:300213-2
Eriogonum jamesii Benth.,Eriogonum jamesii var. jamesii ,/taxon/urn:lsid:ipni.org:names:77230549-1
Eriogonum jamesii Benth.,Eriogonum jamesii var. simplex Gand.,/taxon/urn:lsid:ipni.org:names:95079-2
Eriogonum jamesii Benth.,Eriogonum jamesii var. undulatum (Benth.) S.Stokes ex M.E.Jones,/taxon/urn:lsid:ipni.org:names:95082-2
Eriogonum kennedyi Porter ex S.Watson,Eriogonum kennedyi var. alpigenum (Munz) Munz & I.M.Johnst.,/taxon/urn:lsid:ipni.org:names:290094-2
Eriogonum kennedyi Porter ex S.Watson,Eriogonum kennedyi var. austromontanum Munz & I.M.Johnst.,/taxon/urn:lsid:ipni.org:names:95094-2
Eriogonum kennedyi Porter ex S.Watson,Eriogonum kennedyi var. kennedyi ,/taxon/urn:lsid:ipni.org:names:77230250-1
Eriogonum kennedyi Porter ex S.Watson,Eriogonum kennedyi var. pinicola Reveal,/taxon/urn:lsid:ipni.org:names:95097-2
Eriogonum kennedyi Porter ex S.Watson,Eriogonum kennedyi var. purpusii (Brandegee) Reveal,/taxon/urn:lsid:ipni.org:names:95100-2
Ardisia tahanica King & Gamble,Ardisia tahanica subsp. eucalyptifolia (B.C.Stone) C.M.Hu,/taxon/urn:lsid:ipni.org:names:1010365-1
Ardisia tahanica King & Gamble,Ardisia tahanica subsp. tahanica ,/taxon/urn:lsid:ipni.org:names:77228656-1
Eriogonum lachnogynum Torr. ex Benth.,Eriogonum lachnogynum var. colobum Reveal & A.Clifford,/taxon/urn:lsid:ipni.org:names:60437677-2
Eriogonum lachnogynum Torr. ex Benth.,Eriogonum lachnogynum var. lachnogynum ,/taxon/urn:lsid:ipni.org:names:77230099-1
Eriogonum lachnogynum Torr. ex Benth.,Eriogonum lachnogynum var. sarahiae (N.D.Atwood & A.Clifford) Reveal,/taxon/urn:lsid:ipni.org:names:60436678-2
Eriogonum leptocladon Torr. & A.Gray,Eriogonum leptocladon var. leptocladon ,/taxon/urn:lsid:ipni.org:names:77230909-1
Eriogonum leptocladon Torr. & A.Gray,Eriogonum leptocladon var. papiliunculi Reveal,/taxon/urn:lsid:ipni.org:names:95129-2
Eriogonum leptocladon Torr. & A.Gray,Eriogonum leptocladon var. ramosissimum (Eastw.) Reveal,/taxon/urn:lsid:ipni.org:names:95130-2
Eriogonum leptophyllum (Torr.) Wooton & Standl.,Eriogonum leptophyllum var. leptophyllum ,/taxon/urn:lsid:ipni.org:names:77230733-1
Eriogonum leptophyllum (Torr.) Wooton & Standl.,Eriogonum leptophyllum var. vallis-rubrum Reveal & A.Clifford,/taxon/urn:lsid:ipni.org:names:77135627-1
Ardisia ternatensis Scheff.,Ardisia ternatensis var. forstenii (Scheff.) C.M.Hu,/taxon/urn:lsid:ipni.org:names:1010359-1
Ardisia ternatensis Scheff.,Ardisia ternatensis var. ternatensis ,/taxon/urn:lsid:ipni.org:names:77228619-1
Eriogonum luteolum Greene,Eriogonum luteolum var. caninum (Greene) Reveal,/taxon/urn:lsid:ipni.org:names:919511-1
Eriogonum luteolum Greene,Eriogonum luteolum var. luteolum ,/taxon/urn:lsid:ipni.org:names:77230053-1
Eriogonum luteolum Greene,Eriogonum luteolum var. pedunculatum (S.Stokes) Reveal,/taxon/urn:lsid:ipni.org:names:95155-2
Eriogonum luteolum Greene,Eriogonum luteolum var. saltuarium Reveal,/taxon/urn:lsid:ipni.org:names:276779-2
Eriogonum longifolium Nutt.,Eriogonum longifolium var. gnaphalifolium Gand.,/taxon/urn:lsid:ipni.org:names:95145-2
Eriogonum longifolium Nutt.,Eriogonum longifolium var. harperi (Goodman) Reveal,/taxon/urn:lsid:ipni.org:names:95146-2
Eriogonum longifolium Nutt.,Eriogonum longifolium var. longifolium ,/taxon/urn:lsid:ipni.org:names:77230389-1
Eriogonum marifolium A.Gray,Eriogonum marifolium var. cupulatum (S.Stokes) Reveal,/taxon/urn:lsid:ipni.org:names:60436672-2
Eriogonum marifolium A.Gray,Eriogonum marifolium var. marifolium ,/taxon/urn:lsid:ipni.org:names:77230813-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. alpinum Reveal,/taxon/urn:lsid:ipni.org:names:888521-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. ambiguum (M.E.Jones) Reveal,/taxon/urn:lsid:ipni.org:names:95166-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. arceuthinum Reveal,/taxon/urn:lsid:ipni.org:names:60437661-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. corymbosoides Reveal,/taxon/urn:lsid:ipni.org:names:888522-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. johnstonii Reveal,/taxon/urn:lsid:ipni.org:names:888524-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. lacus-ursi Reveal & A.C.Sanders,/taxon/urn:lsid:ipni.org:names:60437662-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. lapidicola Reveal,/taxon/urn:lsid:ipni.org:names:888525-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. laxiflorum Hook.,/taxon/urn:lsid:ipni.org:names:60432054-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. microtheca ,/taxon/urn:lsid:ipni.org:names:77230633-1
Eriogonum microtheca Nutt.,Eriogonum microtheca var. panamintense S.Stokes,/taxon/urn:lsid:ipni.org:names:290077-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. phoeniceum (L.M.Shultz) Reveal,/taxon/urn:lsid:ipni.org:names:60436673-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. schoolcraftii Reveal,/taxon/urn:lsid:ipni.org:names:60437663-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. simpsonii (Benth.) Reveal,/taxon/urn:lsid:ipni.org:names:95183-2
Eriogonum microtheca Nutt.,Eriogonum microtheca var. tegetiforme S.L.Welsh & N.D.Atwood,/taxon/urn:lsid:ipni.org:names:77098009-1
Eriogonum multiflorum Benth.,Eriogonum multiflorum var. multiflorum ,/taxon/urn:lsid:ipni.org:names:77230406-1
Eriogonum multiflorum Benth.,Eriogonum multiflorum var. riograndis (G.L.Nesom) Reveal,/taxon/urn:lsid:ipni.org:names:60436674-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. auriculatum (Benth.) J.P.Tracy ex Jeps.,/taxon/urn:lsid:ipni.org:names:95236-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. decurrens (S.Stokes) M.L.Bowerman,/taxon/urn:lsid:ipni.org:names:60432170-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. deductum (Greene) Jeps.,/taxon/urn:lsid:ipni.org:names:95237-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. indictum (Jeps.) Reveal,/taxon/urn:lsid:ipni.org:names:95239-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. murinum Reveal,/taxon/urn:lsid:ipni.org:names:95240-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. nudum ,/taxon/urn:lsid:ipni.org:names:77230459-1
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. oblongifolium S.Watson,/taxon/urn:lsid:ipni.org:names:95241-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. paralinum Reveal,/taxon/urn:lsid:ipni.org:names:276787-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. pauciflorum S.Watson,/taxon/urn:lsid:ipni.org:names:95243-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. psychicola Reveal,/taxon/urn:lsid:ipni.org:names:77093265-1
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. pubiflorum Benth.,/taxon/urn:lsid:ipni.org:names:95245-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. regirivum Reveal & J.C.Stebbins,/taxon/urn:lsid:ipni.org:names:276788-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. scapigerum (Eastw.) Jeps.,/taxon/urn:lsid:ipni.org:names:95247-2
Eriogonum nudum Douglas ex Benth.,Eriogonum nudum var. westonii (S.Stokes) J.T.Howell,/taxon/urn:lsid:ipni.org:names:95249-2
Eriogonum nutans Torr. & A.Gray,Eriogonum nutans var. glabratum Reveal,/taxon/urn:lsid:ipni.org:names:95252-2
