Dianella revoluta R.Br.,Dianella revoluta var. vinosa R.J.F.Hend.,/taxon/urn:lsid:ipni.org:names:949751-1
Acilepis peninsularis (C.B.Clarke) H.Rob. & Skvarla,Acilepis peninsularis var. kodayarensis (A.N.Henry & Gopalan) Ras.Beeg. & Sibi,/taxon/urn:lsid:ipni.org:names:77121613-1
Acilepis peninsularis (C.B.Clarke) H.Rob. & Skvarla,Acilepis peninsularis var. peninsularis ,/taxon/urn:lsid:ipni.org:names:77232231-1
Acilepis saligna (DC.) H.Rob.,Acilepis saligna var. nilghirensis (Hook.f.) Ras.Beeg. & Sibi,/taxon/urn:lsid:ipni.org:names:77121615-1
Acilepis saligna (DC.) H.Rob.,Acilepis saligna var. saligna ,/taxon/urn:lsid:ipni.org:names:77232655-1
Eremurus stenophyllus (Boiss. & Buhse) Baker,Eremurus stenophyllus subsp. ambigens (Vved.) Wendelbo,/taxon/urn:lsid:ipni.org:names:920909-1
Eremurus stenophyllus (Boiss. & Buhse) Baker,Eremurus stenophyllus subsp. aurantiacus (Baker) Wendelbo,/taxon/urn:lsid:ipni.org:names:77189672-1
Eremurus stenophyllus (Boiss. & Buhse) Baker,Eremurus stenophyllus subsp. stenophyllus ,/taxon/urn:lsid:ipni.org:names:77168688-1
Acmella alba (L'Hér.) R.K.Jansen,Acmella alba var. alba ,/taxon/urn:lsid:ipni.org:names:77233362-1
Acmella alba (L'Hér.) R.K.Jansen,Acmella alba var. ecuadorensis R.K.Jansen,/taxon/urn:lsid:ipni.org:names:271529-2
Acmella decumbens (Sm.) R.K.Jansen,Acmella decumbens var. affinis (Hook. & Arn.) R.K.Jansen,/taxon/urn:lsid:ipni.org:names:923993-1
Acmella decumbens (Sm.) R.K.Jansen,Acmella decumbens var. decumbens ,/taxon/urn:lsid:ipni.org:names:77233138-1
Acmella grandiflora (Turcz.) R.K.Jansen,Acmella grandiflora var. brachyglossa (Benth.) R.K.Jansen,/taxon/urn:lsid:ipni.org:names:923995-1
Acmella grandiflora (Turcz.) R.K.Jansen,Acmella grandiflora var. discoidea R.K.Jansen,/taxon/urn:lsid:ipni.org:names:918774-1
Acmella grandiflora (Turcz.) R.K.Jansen,Acmella grandiflora var. grandiflora ,/taxon/urn:lsid:ipni.org:names:167462-3
Trachyandra asperata Kunth,Trachyandra asperata var. asperata ,/taxon/urn:lsid:ipni.org:names:77172461-1
Trachyandra asperata Kunth,Trachyandra asperata var. basutoensis (Poelln.) Oberm.,/taxon/urn:lsid:ipni.org:names:77188549-1
Trachyandra asperata Kunth,Trachyandra asperata var. carolinensis Oberm.,/taxon/urn:lsid:ipni.org:names:77188578-1
Trachyandra asperata Kunth,Trachyandra asperata var. macowanii (Baker) Oberm.,/taxon/urn:lsid:ipni.org:names:77188551-1
Trachyandra asperata Kunth,Trachyandra asperata var. nataglencoensis (Kuntze) Oberm.,/taxon/urn:lsid:ipni.org:names:77188546-1
Trachyandra asperata Kunth,Trachyandra asperata var. stenophylla (Baker) Oberm.,/taxon/urn:lsid:ipni.org:names:77188553-1
Trachyandra asperata Kunth,Trachyandra asperata var. swaziensis Oberm.,/taxon/urn:lsid:ipni.org:names:77188557-1
Trachyandra laxa (N.E.Br.) Oberm.,Trachyandra laxa var. laxa ,/taxon/urn:lsid:ipni.org:names:77168831-1
Trachyandra laxa (N.E.Br.) Oberm.,Trachyandra laxa var. rigida (Suess.) Roessler,/taxon/urn:lsid:ipni.org:names:886450-1
Gasteria batesiana G.D.Rowley,Gasteria batesiana var. batesiana ,/taxon/urn:lsid:ipni.org:names:77168627-1
Gasteria batesiana G.D.Rowley,Gasteria batesiana var. dolomitica van Jaarsv. & A.E.van Wyk,/taxon/urn:lsid:ipni.org:names:1014602-1
Gasteria brachyphylla (Salm-Dyck) van Jaarsv.,Gasteria brachyphylla var. bayeri van Jaarsv.,/taxon/urn:lsid:ipni.org:names:965800-1
Gasteria brachyphylla (Salm-Dyck) van Jaarsv.,Gasteria brachyphylla var. brachyphylla ,/taxon/urn:lsid:ipni.org:names:77171723-1
Gasteria carinata (Mill.) Duval,Gasteria carinata var. carinata ,/taxon/urn:lsid:ipni.org:names:77172077-1
Gasteria carinata (Mill.) Duval,Gasteria carinata var. retusa van Jaarsv.,/taxon/urn:lsid:ipni.org:names:965799-1
Gasteria carinata (Mill.) Duval,Gasteria carinata var. thunbergii (N.E.Br.) van Jaarsv.,/taxon/urn:lsid:ipni.org:names:1000884-1
Gasteria carinata (Mill.) Duval,Gasteria carinata var. verrucosa (Mill.) van Jaarsv.,/taxon/urn:lsid:ipni.org:names:967502-1
Gasteria disticha (L.) Haw.,Gasteria disticha var. disticha ,/taxon/urn:lsid:ipni.org:names:77171900-1
Gasteria disticha (L.) Haw.,Gasteria disticha var. marxii van Jaarsv. & Tribble,/taxon/urn:lsid:ipni.org:names:77298628-1
Gasteria disticha (L.) Haw.,Gasteria disticha var. robusta van Jaarsv.,/taxon/urn:lsid:ipni.org:names:77088199-1
Gasteria croucheri (Hook.f.) Baker,Gasteria croucheri subsp. croucheri ,/taxon/urn:lsid:ipni.org:names:77170005-1
Gasteria croucheri (Hook.f.) Baker,Gasteria croucheri subsp. pendulifolia (van Jaarsv.) Zonn.,/taxon/urn:lsid:ipni.org:names:77093252-1
Gasteria croucheri (Hook.f.) Baker,"Gasteria croucheri subsp. pondoensis N.R.Crouch, Gideon F.Sm. & D.G.A.Styles",/taxon/urn:lsid:ipni.org:names:77122010-1
Gasteria nitida (Salm-Dyck) Haw.,Gasteria nitida var. armstrongii (Schönland) van Jaarsv.,/taxon/urn:lsid:ipni.org:names:967501-1
Gasteria nitida (Salm-Dyck) Haw.,Gasteria nitida var. nitida ,/taxon/urn:lsid:ipni.org:names:77169944-1
Gasteria pillansii Kensit,Gasteria pillansii var. ernesti-ruschii (Dinter & Poelln.) van Jaarsv.,/taxon/urn:lsid:ipni.org:names:967503-1
Gasteria pillansii Kensit,Gasteria pillansii var. hallii van Jaarsv.,/taxon/urn:lsid:ipni.org:names:77088193-1
Gasteria pillansii Kensit,Gasteria pillansii var. pillansii ,/taxon/urn:lsid:ipni.org:names:77172013-1
Acourtia dugesii (A.Gray) Reveal & R.M.King,Acourtia dugesii var. dugesii ,/taxon/urn:lsid:ipni.org:names:77232855-1
Acourtia dugesii (A.Gray) Reveal & R.M.King,Acourtia dugesii var. queretarana (B.L.Turner) Villarreal & A.E.Estrada,/taxon/urn:lsid:ipni.org:names:77106976-1
Acourtia dugesii (A.Gray) Reveal & R.M.King,Acourtia dugesii var. veracruzana (B.L.Turner) Villarreal & A.E.Estrada,/taxon/urn:lsid:ipni.org:names:77106975-1
Acourtia huajuapana B.L.Turner,Acourtia huajuapana var. actinomorpha Rzed.,/taxon/urn:lsid:ipni.org:names:271567-2
Acourtia huajuapana B.L.Turner,Acourtia huajuapana var. huajuapana ,/taxon/urn:lsid:ipni.org:names:77232358-1
Acourtia wislizeni (A.Gray) Reveal & R.M.King,Acourtia wislizeni var. megacephala (A.Gray) Reveal & R.M.King,/taxon/urn:lsid:ipni.org:names:3511-2
Acourtia wislizeni (A.Gray) Reveal & R.M.King,Acourtia wislizeni var. subscaposa B.L.Turner,/taxon/urn:lsid:ipni.org:names:302620-2
Acourtia wislizeni (A.Gray) Reveal & R.M.King,Acourtia wislizeni var. wislizeni ,/taxon/urn:lsid:ipni.org:names:77232526-1
Symplocos adenophylla Wall. ex G.Don,Symplocos adenophylla var. adenophylla ,/taxon/urn:lsid:ipni.org:names:77227182-1
Symplocos adenophylla Wall. ex G.Don,Symplocos adenophylla var. touranensis (Guillaumin) Noot.,/taxon/urn:lsid:ipni.org:names:891766-1
Acrisione denticulata (Hook. & Arn.) B.Nord.,Acrisione denticulata var. denticulata ,/taxon/urn:lsid:ipni.org:names:77232921-1
Acrisione denticulata (Hook. & Arn.) B.Nord.,Acrisione denticulata var. pilota (Phil.) B.Nord.,/taxon/urn:lsid:ipni.org:names:924002-1
Symplocos brandisii Koord. & Valeton,Symplocos brandisii var. brandisii ,/taxon/urn:lsid:ipni.org:names:77227581-1
Symplocos brandisii Koord. & Valeton,Symplocos brandisii var. pseudoclethra (Hallier f.) Noot.,/taxon/urn:lsid:ipni.org:names:891767-1
Symplocos cerasifolia Wall. ex DC.,Symplocos cerasifolia var. cerasifolia ,/taxon/urn:lsid:ipni.org:names:77227885-1
Symplocos cerasifolia Wall. ex DC.,Symplocos cerasifolia var. grandifolia Noot.,/taxon/urn:lsid:ipni.org:names:891768-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. aneityensis (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891770-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. angustifolia (Guillaumin) Noot.,/taxon/urn:lsid:ipni.org:names:891771-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis subsp. cochinchinensis ,/taxon/urn:lsid:ipni.org:names:77227524-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. doormannensis (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891772-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. floresana Noot.,/taxon/urn:lsid:ipni.org:names:891773-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. glaberrima Noot.,/taxon/urn:lsid:ipni.org:names:917423-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. imbricata (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891775-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. insularis Noot.,/taxon/urn:lsid:ipni.org:names:891776-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis subsp. leptophylla (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891781-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. longilobata Noot.,/taxon/urn:lsid:ipni.org:names:891782-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. molobros (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891784-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. monticola Noot.,/taxon/urn:lsid:ipni.org:names:891786-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. orbicularis (Hemsl.) Noot.,/taxon/urn:lsid:ipni.org:names:891787-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. ovata Noot.,/taxon/urn:lsid:ipni.org:names:891788-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. parvifolia Noot.,/taxon/urn:lsid:ipni.org:names:891789-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. pedicellata Noot.,/taxon/urn:lsid:ipni.org:names:891790-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. philippinensis (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891791-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. pisifera (Brand) ined.,/taxon/urn:lsid:ipni.org:names:77217233-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. reginae (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891792-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. revoluta Noot.,/taxon/urn:lsid:ipni.org:names:891793-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. schumanniana (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891794-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. sessifolia (Blume) Noot.,/taxon/urn:lsid:ipni.org:names:891795-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. sogeriensis (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891796-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. tomentosa Noot.,/taxon/urn:lsid:ipni.org:names:891799-1
Symplocos cochinchinensis (Lour.) S.Moore,Symplocos cochinchinensis var. versteegii (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891800-1
Symplocos coronata Thwaites,Symplocos coronata var. coronata ,/taxon/urn:lsid:ipni.org:names:77227304-1
Symplocos coronata Thwaites,Symplocos coronata var. glabrifolia (Thwaites) Noot.,/taxon/urn:lsid:ipni.org:names:77252502-1
Haworthia angustifolia Haw.,Haworthia angustifolia var. altissima M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014728-1
Haworthia angustifolia Haw.,Haworthia angustifolia var. angustifolia ,/taxon/urn:lsid:ipni.org:names:77171699-1
Haworthia angustifolia Haw.,Haworthia angustifolia var. baylissii (C.L.Scott) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014729-1
Haworthia angustifolia Haw.,Haworthia angustifolia var. paucifolia G.G.Sm.,/taxon/urn:lsid:ipni.org:names:50920099-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. arachnoidea ,/taxon/urn:lsid:ipni.org:names:77172343-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. aranea (A.Berger) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014730-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. calitzdorpensis (Breuer) Breuer,/taxon/urn:lsid:ipni.org:names:77156945-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. namaquensis M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014731-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. nigricans (Haw.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014732-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. scabrispina M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014733-1
Haworthia arachnoidea (L.) Duval,Haworthia arachnoidea var. setata (Haw.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014734-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. brandiana (King & Gamble) Noot.,/taxon/urn:lsid:ipni.org:names:891802-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. crassipes ,/taxon/urn:lsid:ipni.org:names:77227585-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. curtisii (Oliv.) Noot.,/taxon/urn:lsid:ipni.org:names:891803-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. ernae (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891804-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. havilandii (Brand) Noot.,/taxon/urn:lsid:ipni.org:names:891805-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. penangiana (King & Gamble) Noot.,/taxon/urn:lsid:ipni.org:names:891806-1
Symplocos crassipes C.B.Clarke,Symplocos crassipes var. rufomarginata Noot.,/taxon/urn:lsid:ipni.org:names:891807-1
Haworthia blackburniae W.F.Barker,Haworthia blackburniae var. blackburniae ,/taxon/urn:lsid:ipni.org:names:77171888-1
Haworthia blackburniae W.F.Barker,Haworthia blackburniae var. derustensis M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014736-1
Haworthia blackburniae W.F.Barker,Haworthia blackburniae var. graminifolia (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014737-1
Haworthia bolusii Baker,Haworthia bolusii var. blackbeardiana (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:921004-1
Haworthia bolusii Baker,Haworthia bolusii var. bolusii ,/taxon/urn:lsid:ipni.org:names:77169198-1
Haworthia bolusii Baker,Haworthia bolusii var. pringlei (C.L.Scott) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028217-1
Haworthia chloracantha Haw.,Haworthia chloracantha var. chloracantha ,/taxon/urn:lsid:ipni.org:names:77169142-1
Haworthia chloracantha Haw.,Haworthia chloracantha var. denticulifera (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886289-1
Haworthia chloracantha Haw.,Haworthia chloracantha var. subglauca Poelln.,/taxon/urn:lsid:ipni.org:names:70024287-1
Haworthia cooperi Baker,Haworthia cooperi var. cooperi ,/taxon/urn:lsid:ipni.org:names:77170226-1
Haworthia cooperi Baker,Haworthia cooperi var. dielsiana (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014738-1
Haworthia cooperi Baker,Haworthia cooperi var. doldii M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028225-1
Haworthia cooperi Baker,Haworthia cooperi var. gordoniana (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014739-1
Haworthia cooperi Baker,Haworthia cooperi var. gracilis (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028220-1
Haworthia cooperi Baker,Haworthia cooperi var. isabellae (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028221-1
Haworthia cooperi Baker,Haworthia cooperi var. leightonii (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886293-1
Haworthia cooperi Baker,Haworthia cooperi var. picturata (M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028223-1
Haworthia cooperi Baker,Haworthia cooperi var. pilifera (Baker) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014740-1
Haworthia cooperi Baker,Haworthia cooperi var. tenera (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028222-1
Haworthia cooperi Baker,Haworthia cooperi var. truncata (H.Jacobsen) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014741-1
Haworthia cooperi Baker,Haworthia cooperi var. venusta (C.L.Scott) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014742-1
Haworthia cooperi Baker,Haworthia cooperi var. viridis (M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028224-1
Symplocos cuneata Thwaites,Symplocos cuneata var. acuta (Thwaites) Noot.,/taxon/urn:lsid:ipni.org:names:60476414-2
Symplocos cuneata Thwaites,Symplocos cuneata var. cuneata ,/taxon/urn:lsid:ipni.org:names:77227793-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. angustata Poelln.,/taxon/urn:lsid:ipni.org:names:77115639-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. cymbiformis ,/taxon/urn:lsid:ipni.org:names:77171921-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. incurvula (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886294-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. obtusa (Haw.) Baker,/taxon/urn:lsid:ipni.org:names:77189013-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. ramosa (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014743-1
Haworthia cymbiformis (Haw.) Duval,Haworthia cymbiformis var. setulifera (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014745-1
Haworthia decipiens Poelln.,Haworthia decipiens var. cyanea M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014746-1
Haworthia decipiens Poelln.,Haworthia decipiens var. decipiens ,/taxon/urn:lsid:ipni.org:names:77169868-1
Haworthia decipiens Poelln.,Haworthia decipiens var. minor M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014747-1
Haworthia decipiens Poelln.,Haworthia decipiens var. virella M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028219-1
Haworthia decipiens Poelln.,Haworthia decipiens var. xiphiophylla (Baker) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:70028218-1
Symplocos cyanocarpa C.T.White,Symplocos cyanocarpa var. cyanocarpa ,/taxon/urn:lsid:ipni.org:names:77227610-1
Symplocos cyanocarpa C.T.White,Symplocos cyanocarpa var. pilosa Jessup,/taxon/urn:lsid:ipni.org:names:77117718-1
Haworthia emelyae Poelln.,Haworthia emelyae var. comptoniana (G.G.Sm.) J.D.Venter & S.A.Hammer,/taxon/urn:lsid:ipni.org:names:995409-1
Haworthia emelyae Poelln.,Haworthia emelyae var. emelyae ,/taxon/urn:lsid:ipni.org:names:77172494-1
Haworthia emelyae Poelln.,Haworthia emelyae var. major (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:997073-1
Haworthia emelyae Poelln.,Haworthia emelyae var. multifolia M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886301-1
Haworthia floribunda Poelln.,Haworthia floribunda var. dentata M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014749-1
Haworthia floribunda Poelln.,Haworthia floribunda var. floribunda ,/taxon/urn:lsid:ipni.org:names:77170916-1
Haworthia floribunda Poelln.,Haworthia floribunda var. major M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014750-1
Haworthia heidelbergensis G.G.Sm.,Haworthia heidelbergensis var. heidelbergensis ,/taxon/urn:lsid:ipni.org:names:77168917-1
Haworthia heidelbergensis G.G.Sm.,Haworthia heidelbergensis var. scabra M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014756-1
Haworthia heidelbergensis G.G.Sm.,Haworthia heidelbergensis var. toonensis M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014757-1
Haworthia herbacea (Mill.) Stearn,Haworthia herbacea var. flaccida M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014758-1
Haworthia herbacea (Mill.) Stearn,Haworthia herbacea var. herbacea ,/taxon/urn:lsid:ipni.org:names:77169468-1
Haworthia herbacea (Mill.) Stearn,Haworthia herbacea var. lupula M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014759-1
Symplocos diversifolia Brand,Symplocos diversifolia var. appressa Noot.,/taxon/urn:lsid:ipni.org:names:916661-1
Symplocos diversifolia Brand,Symplocos diversifolia var. diversifolia ,/taxon/urn:lsid:ipni.org:names:77227751-1
Haworthia maculata (Poelln.) M.B.Bayer,Haworthia maculata var. livida (M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77128928-1
Haworthia maculata (Poelln.) M.B.Bayer,Haworthia maculata var. maculata ,/taxon/urn:lsid:ipni.org:names:77169231-1
Haworthia magnifica Poelln.,Haworthia magnifica var. asperula (Haw.) Breuer,/taxon/urn:lsid:ipni.org:names:77157046-1
Haworthia magnifica Poelln.,Haworthia magnifica var. atrofusca (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886309-1
Haworthia magnifica Poelln.,Haworthia magnifica var. magnifica ,/taxon/urn:lsid:ipni.org:names:77172496-1
Haworthia magnifica Poelln.,Haworthia magnifica var. obserata (Marx) Breuer,/taxon/urn:lsid:ipni.org:names:77157048-1
Haworthia magnifica Poelln.,Haworthia magnifica var. splendens J.D.Venter & S.A.Hammer,/taxon/urn:lsid:ipni.org:names:1003054-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. archeri (W.F.Barker ex M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014762-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. batesiana (Uitewaal) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014763-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. dimorpha (M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014764-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. marumiana ,/taxon/urn:lsid:ipni.org:names:77170423-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. reddii (C.L.Scott) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77119855-1
Haworthia marumiana Uitewaal,Haworthia marumiana var. viridis M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014765-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. badia (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014766-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. beukmannii (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014767-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. consanguinea M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014769-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. mirabilis ,/taxon/urn:lsid:ipni.org:names:77172131-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. mundula (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77119861-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. paradoxa (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:997072-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. sublineata (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014770-1
Haworthia mirabilis (Haw.) Haw.,Haworthia mirabilis var. triebneriana (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014771-1
Haworthia maraisii Poelln.,Haworthia maraisii var. maraisii ,/taxon/urn:lsid:ipni.org:names:77171248-1
Haworthia maraisii Poelln.,Haworthia maraisii var. meiringii M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886317-1
Haworthia maraisii Poelln.,Haworthia maraisii var. notabilis (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886318-1
Haworthia monticola Fourc.,Haworthia monticola var. asema M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014772-1
Haworthia monticola Fourc.,Haworthia monticola var. monticola ,/taxon/urn:lsid:ipni.org:names:77168692-1
Haworthia mucronata Haw.,Haworthia mucronata var. habdomadis (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014773-1
Haworthia mucronata Haw.,Haworthia mucronata var. inconfluens (Poelln.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014774-1
Haworthia mucronata Haw.,Haworthia mucronata var. morrisiae (Poelln.) Poelln.,/taxon/urn:lsid:ipni.org:names:77189510-1
Haworthia mucronata Haw.,Haworthia mucronata var. mucronata ,/taxon/urn:lsid:ipni.org:names:77172125-1
Haworthia mucronata Haw.,Haworthia mucronata var. rooibergensis Esterhuizen & Battista,/taxon/urn:lsid:ipni.org:names:1017030-1
Haworthia mucronata Haw.,Haworthia mucronata var. rycroftiana (M.B.Bayer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77190078-1
Symplocos elegans Thwaites,Symplocos elegans var. angustata Thwaites,/taxon/urn:lsid:ipni.org:names:77252269-1
Symplocos elegans Thwaites,Symplocos elegans var. elegans ,/taxon/urn:lsid:ipni.org:names:77227106-1
Symplocos elegans Thwaites,Symplocos elegans var. hirsuta (Bedd.) Noot.,/taxon/urn:lsid:ipni.org:names:77252975-1
Symplocos elegans Thwaites,Symplocos elegans var. minor (Thwaites) Noot.,/taxon/urn:lsid:ipni.org:names:77253037-1
Haworthia nortieri G.G.Sm.,Haworthia nortieri var. albispina (M.Hayashi) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77119866-1
Haworthia nortieri G.G.Sm.,Haworthia nortieri var. devriesii (Breuer) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:77119867-1
Haworthia nortieri G.G.Sm.,Haworthia nortieri var. globosiflora (G.G.Sm.) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:886322-1
Haworthia nortieri G.G.Sm.,Haworthia nortieri var. nortieri ,/taxon/urn:lsid:ipni.org:names:77170611-1
Haworthia nortieri G.G.Sm.,Haworthia nortieri var. pehlemanniae (C.L.Scott) M.B.Bayer,/taxon/urn:lsid:ipni.org:names:1014776-1
