用户名,时间,评论
"
                                花开半夏
                                ","
2023-07-27 12:23                            
                            ","
                            和姐妹们来乐汇城玩啦 去呷哺呷哺吃火锅啦 呷哺呷哺是真的适合聚餐
[薄荷]环境:
环境不用说 古朴风 干净整洁 灯光是暖光灯 让人很有食欲

[服务铃]服务:
服务也很好，门口有一个服务员给我们带进去之后，然后店内的服务员给我们耐心的介绍菜品和一些活动还有优惠，真的简直不要太爽，很耐心

菜品 呷哺呷哺的菜品是真的新鲜 吃起来让人很放心😌 还有呷哺呷哺的调料也是真的很好吃，简直是火锅界的顶流 下次还来呷哺呷哺聚餐
                            

		                            收起评价


"
"
                                x.r.
                                ","
2023-07-26 12:30                            
                            ","
                            [服务铃]服务：服务非常好让人感觉贴心，原本没有打算点套餐结果东西选完服务员说和套餐东西一样选套餐还呢便宜二十多块钱，还有饮品，服务让人感觉贴心舒适。服务态度没的说
[薄荷]环境：乐汇成这边空调开的很足，在这个大热天吃火锅也很舒服，很爱喝他家的茉香奶绿口感很清爽，很满意。蔬菜也很多，


		                            收起评价


"
"
                                洁o0
                                ","
2023-07-26 12:30                            
                            ","
                            今天带孩子来吃呷哺 味道和服务没得说 呷哺的环境非常好 点了一个双人餐 菜品很丰富 麻酱还是熟悉的味道 呷哺忠实粉表示很满意 一个双人餐我们一家子吃的很撑 东西非常多 两个蔬菜拼盘 菜品很新鲜 可以常来 乐汇城呷哺的环境很好 地方很大也不拥挤 值得一试
                            

		                            收起评价


"
"
                                梦维录音棚&#x20;音乐培训
                                ","
2023-07-26 12:24                            
                            ","
                            炎热的夏天.来一顿火锅也是很爽的，乐汇城这边冷气开的很足，番茄锅浓郁的口感非常不错菜品质量也很好非常新鲜，麻辣锅底超辣，但是给了一杯冰沙很解暑很可口，
[服务铃]服务：服务非常好店员热情讲解活动比原来单点合适了很多，本次就餐非常满意。
                            

		                            收起评价


"
"
                                昆布干煸娃娃菜
                                ","
2023-07-25 12:50                            
                            ","
                            一家人今天去乐汇城吃呷哺呷哺，一直想吃今天终于有机会来了
[薄荷]环境:
环境很舒服，干净，吃饭感觉很舒服，我们坐的沙发坐，很软，有种在家吃火锅的舒服感
[服务铃]服务:
服务员态度很好，门口有个小伙子给我们领进来，然后店里的小姑娘给我们很有耐心的介绍菜品，活动，告诉我们怎么最优惠

菜品很新鲜，呷哺呷哺的蘸料是真的香，真的很好吃。
                            

		                            收起评价


"
"
                                在蘑菇石健身的豆角
                                ","
2023-07-24 13:05                            
                            ","
                            和妈妈来乐汇城吃呷哺呷哺，呷哺呷哺真的越来越好吃啦
[薄荷]环境：
乐汇城的呷哺呷哺环境挺不错 干净简朴 给人一种很舒服的感觉
[服务铃]服务：
服务员态度很好 给我们找到合适的位置 然后给我们推荐一些现在的活动和优惠 我们这顿吃的又实惠又舒服 真的简直不要太爽

菜品的话 更是新鲜美味 呷哺呷哺的调料真的绝了 呷哺呷哺的你如果没吃过简直就是人生的一大遗憾 呷浦呷哺yyds
                            

		                            收起评价


"
"
                                在灵山大佛遛弯的豆芽
                                ","
2023-07-24 12:29                            
                            ","
                            和媳妇来乐汇城吃火锅，来了呷哺呷哺，好吃爱吃😋
[薄荷]环境:
环境不错，挺干净，灯光挺暖，让人感觉心情不错，食欲大增。
[服务铃]服务:
呷哺呷哺的服务没得说，服务员给我们领进来找了一个合适的地方，然后耐心的给我们介绍菜品，和一些优惠活动，真的服务态度没的说

菜品的话，菜品超级新鲜好吃😋，呷哺呷哺的调料真的一绝，吃了这么多火锅店，还是呷哺呷哺的火锅味正，调料也好吃
                            

		                            收起评价


"
"
                                鸭肉烤三文鱼
                                ","
2023-07-23 18:59                            
                            ","
                            [服务铃]服务:服务很好介绍的套餐比原来自己点的话合适了四五十东西还多，感觉服务很贴心，价格非常合适。

[薄荷]环境:环境很好氛围不错，晚上来的人很多都坐到最里面了，沙发坐让人坐着很舒服
「经典蔬菜拼盘」蔬菜拼盘东西很多感觉根本吃不完，
本次就餐非常满意。
                            

		                            收起评价


"
"
                                在日光岩露营的火锅
                                ","
2023-07-22 14:39                            
                            ","
                            [服务铃]服务:服务员非常好推荐的双人餐东西很多带上我家两个宝贝吃都够吃，菜品很新鲜，服务态度好，肉质也很不错，这个香辣锅真是越吃越爱，非常不错，两个宝贝吃的也很满意，她家的饮品也是很好喝，价格也非常合适。很喜欢吃呷哺非常不错
                            

		                            收起评价


"
"
                                香芋煲花雕酒
                                ","
2023-07-22 12:30                            
                            ","
                            和好闺蜜来乐汇城玩 中午准备吃火锅 就来了呷哺呷哺 不得不说呷哺呷哺是真的好吃

[薄荷]环境:
环境有点古朴风，比较干净，而且很凉快，吃火锅也不会感觉到热

[服务铃]服务:
服务员也和热情，积极给我们推荐一些活动，告诉我们怎么点最优惠，也很有耐心

菜品的话，超级好吃，很新鲜，调料超级好吃，超级粘稠，爱了爱了
吃火锅就吃呷哺呷哺


		                            收起评价


"
"
                                童妈咪666
                                ","
2023-07-22 12:17                            
                            ","
                            和姐妹们今天一起来呷哺呷哺吃火锅 聚会超级棒🤩

[薄荷]环境：
环境整体来说不错 干净 凉快 夏天吃也不会感觉到很热
[服务铃]服务：
服务也很好 服务员们很有耐心态度也很好 然后给我们说怎么点更适合我们四个人 真的很好
我极力推荐大家朋友聚会就去呷哺呷哺🏻
                            

		                            收起评价


"
"
                                梨烩莓类
                                ","
2023-07-22 12:00                            
                            ","
                            [薄荷]环境:环境很好

[服务铃]服务:服务员服务热情推荐的东西都很合适，价格也很实惠，咖喱锅底真的非常浓郁，肉的种类也很多，还有小吃，新出的试饮也很好喝，最后走的时候还点了两杯带走。
菜品很齐全服务也很好总体非常满意。


		                            收起评价


"
"
                                黑豆酱炖淀粉
                                ","
2023-07-21 13:05                            
                            ","
                            今天和哥们一起来吃呷哺呷哺
[服务铃]服务：
服务员态度很好，门口有个服务员给我们领进门，然后店内服务员耐心的给我们介绍菜品，态度真的超级好

[薄荷]环境：
环境也是那个古朴风格，暖光灯很舒服

菜品的话也是超级新鲜超级棒 呷浦呷浦的调料真的超级好吃
                            

		                            收起评价


"
"
                                鑫杺
                                ","
2023-07-21 13:03                            
                            ","
                            [薄荷]环境：
环境很好，古朴风，整体干净舒适，和朋友聚餐很合适，

[服务铃]服务：
我们六位来服务员很有耐心和礼貌的给我们推荐一些套餐和一些活动 我们这一顿吃的也是很开心 聚餐来呷哺呷哺真的棒

菜品的话也是超级新鲜 超级给力 调料还是一如既往的棒 爱吃多吃下次还来
                            

		                            收起评价


"
"
                                螃蟹烤蜜枣干
                                ","
2023-07-21 12:02                            
                            ","
                            今天天气真适合吃火锅，带孩子和朋友来乐汇城吃呷哺，服务员很热情的给介绍活动这次储值活动很让人心动储值500尽然送单人餐，套餐东西也很多，番茄锅底浓郁孩子喝汤煮面都很好，芝士虾球还拉丝非常好吃，蔬菜拼盘东西很多，这个山椒酱拌饭拌面都很好吃，小料种类也很丰富，关键是服务热情令人满意，期待下次再来用餐。
                            

		                            收起评价


"
"
                                白菜_9622
                                ","
2023-07-20 13:30                            
                            ","
呷哺呷哺的菜品真的超级棒，没的说，服务也超级好，服务员们很有耐心，我们两人来吃，超级划算，而且呷哺呷哺的调料超级好吃，很粘稠，而且小料也很多，我对于这次的呷哺之旅很满意。	                        "
"
                                香醋蒸丁香
                                ","
2023-07-20 13:10                            
                            ","
今天的来呷浦呷浦吃火锅，真的超级棒，服务员们很有耐心的跟我们讲述菜品和套餐，以及怎么样更合适我们两个人吃，呷哺呷哺的调料真的一绝，超级喜欢，这个味道怎么吃也吃不腻，然后菜品也很新鲜，已经期待下一次。	                        "
"
                                蚝油清蒸樱桃
                                ","
2023-07-20 13:08                            
                            ","
                            [服务铃]服务:很喜欢来乐汇城这边下呷哺呷哺服务一直都很热情让人感觉非常温馨，一上四楼看见呷哺呷哺的茶米茶，他家的饮品真的超级好喝，进店之后还给了冰沙的一杯试音感觉很清爽，锅底很浓郁麻辣越吃越辣，番茄加上葱花很浓郁很好和喝，麻将也很喜欢，蔬菜新鲜，就餐很开心。
                            

		                            收起评价


"
"
                                蘑菇酱油泼水果
                                ","
2023-07-19 19:28                            
                            ","
                            今天正好有时间和朋友带孩子来吃饭，一直都很喜欢呷哺，价格合适还有优惠，今天用餐体验很好服务员热情，也给介绍活动，还很贴心送试饮非常清爽，用餐体验满满很喜欢这家店员工都很热情


		                            收起评价


"
"
                                *耿小马*
                                ","
2023-07-19 19:26                            
                            ","
今天和盆友来吃呷哺呷哺第一次吃他们家极力推荐蔬菜拼盘里面的菜品种类好多都可以不用在多加其它的菜了这对于我困难选择症的人非常的友好每个都可以品尝一下里面的服务人员都很耐心热情介绍的活动
[服务铃]服务：用餐体验很好


		                            收起评价


"
"
                                大树根
                                ","
2023-07-16 13:31                            
                            ","
今天中午带母亲来吃火锅呷哺的麻将真的是想了好几天了咖喱锅底最近新上后口感更浓郁了菌汤还是喝汤比较好喝，今天服务员推荐的套餐真合适两人餐感觉可以三个人吃了真的是太满足了	                        "
"
                                爱吃煮干丝的小林
                                ","
2023-07-16 13:15                            
                            ","
                            「麻酱」呷哺的麻将真的是一周必来吃两次菜品新鲜服务态度也很好还有各种合适的优惠。呷哺新出的茶饮也真的是非常解暑口感很好现在服务员说还有优惠23两杯真的是非常合适
乐汇城这边环境也很好冷气也很足
这次就餐服务员服务服务也很好感觉非常开心
                            

		                            收起评价


"
"
                                玉米煲色拉油
                                ","
2023-07-16 12:06                            
                            ","
[服务铃]服务:服务员热情氛围很好，给介绍活动很合适。
蔬菜新鲜拼盘东西真的很多，今天来了还给赠送新品的试饮口感很清爽。套餐里面东西很多。
这次用餐很满意	                        "
"
                                在大峡谷攀岩的八宝粥
                                ","
2023-07-12 12:47                            
                            ","
                            环境非常独特，风格统一，就喜欢这种有格调的地方
今天下雨天，很适合吃火锅呦，中午下班，约小伙伴一起到乐汇城四楼呷哺呷哺吃火锅吧，记得要点经典菌汤锅底，非常好吃
很适合周末和朋友们一起来呀，度过一个快乐周末！也推荐大家来呀
                            

		                            收起评价


"
"
                                吧啦啦啦能量蹦蹦蹦
                                ","
2023-07-04 22:05                            
                            ","
                            中午去的，因为去的比较早所以人不是很多所以上菜速度很快！也是吃了这么多年的老味道了！还是一如既往的好吃！芝麻酱的粘稠简直不要太赞了！！！番茄锅的汤也很鲜美，开锅以后还特意喝了一小碗！而且店里的整体环境也是特别好！吃完了以后还可以放松一会
                            

		                            收起评价


"
"
                                XY
                                ","
2023-07-03 14:42                            
                            ","
强推呷哺呷哺的麻酱，感觉非常好吃；其次强推呷哺呷哺的奶茶，超级好喝！！大红袍奶茶和茉香奶绿都推荐，非常非常好喝，但是喝完会睡不着觉，需要熬夜的时候，可以来一杯
蔬菜和肉类中规中矩，总体来说还是不错的	                        "
"
                                糖
                                ","
                                2023-06-17
  更新于2023-06-23 17:44                            
                            ","
                            这个店味道还是很不错的，可以尝试一下，菜品也是很新鲜，总体来说的话还是很不错的，服务也是很到位的，位置也是很好找。性价比高，远胜于其他网红火锅店，菜品量一点也不少。装修风格也很有特色，而且非常大。随便点了几个菜都很不错，而且非常便宜！！我太爱了！
                            

		                            收起评价


"
"
                                张亮
                                ","
2023-06-14 17:25                            
                            ","
                            呷哺呷哺火锅老店了。味道不错，装修也很有风格。网上还有团购。我本身在乐汇城上班，在这吃饭很方便。每次想吃了就团购一个套餐，俩人可以吃的很舒服。麻呷哺呷哺的麻将确实调制的很好吃，符合我的口味。没吃过的可以去试一试。
                            

		                            收起评价


"
"
                                KB_shoot
                                ","
2023-06-08 14:13                            
                            ","
[薄荷]环境:环境很干净，位置宽阔，台面收拾的都很好会让人感到舒适

[服务铃]服务:
服务态度很好，员工有跟我讲每个套餐的分量，也不会进行推销，感受很舒服
口味还是经典的味道 "
"
                                美少女很爱吃
                                ","
2023-06-01 10:53                            
                            ","
                            因为呷哺在附近就正好去吃啦！味道和之前一样很不错！而且做吧台也有很不一样的感觉！所以每次都和朋友做吧台一人一个小锅感觉很不错！就是小料缺的有点快！而且种类再多点就更好了！这样调的蘸料口味还比较丰富一些！
                            

		                            收起评价


"
"
                                落日下的芋头
                                ","
2023-05-31 20:17                            
                            ","
难得公司改了夏令时，延长了午休时间，必须得先安排一顿火锅，这次肉品主要是牛肉为主，最爱吃的牛肉系列和芝士虾滑强烈推荐。	                        "
"
                                蓝雨韵就是我啊
                                ","
2023-05-30 16:36                            
                            ","
在华林店吃的多，偶尔来乐汇城吃。我觉得牛眼比上脑嫩。拼盘东西多，另外鸭血很嫩。最喜欢吃芋头，玉米。推荐鱼子籽丸，牛上脑肉厚，主要很少吃羊肉。希望饮品做些活动。建议空调再大一点。米饭免费吃。服务不错。	                        "
"
                                zb
                                ","
2023-05-29 19:51                            
                            ","
                            今天有时间带孩子来乐汇城玩，想吃呷哺呷哺的麻酱了，服务态度依然是很热情，锅底麻辣和番茄🍅麻辣口感真的好吃很辣粘上麻酱十分满足，番茄味道浓郁喝点汤很不错，菜品依旧丰富套餐价格十分合适，东西也多，店里氛围也很好，服务员很热情。这次就餐很满意。点赞
[服务铃]服务:
                            

		                            收起评价


"
"
                                点小评0205279209
                                ","
2023-05-29 18:04                            
                            ","
下雨天跟火锅最配，加班中午跟同事约个火锅，牛肉拼盘很新鲜，每次火锅必点响铃卷，百吃不厌。店面环境很优雅，服务态度也非常热情，就是希望小料的种类再多点。	                        "
"
                                ALiPay_3054451283
                                ","
2023-05-27 16:29                            
                            ","
天气微凉，与朋友同事来乐汇城呷哺呷哺就餐，菜量大，味道好，服务态度顶呱呱。结论:雨天和呷哺呷哺最配~	                        "
"
                                一只小可爱
                                ","
2023-05-25 10:01                            
                            ","
呷哺呷哺的麻酱料绝了，空口吃都喜欢，点了推荐的羊肉串真羊肉	                        "
"
                                优雅的赫本范儿
                                ","
2023-05-23 22:31                            
                            ","
跟闺蜜逛街，顺便来吃，酱料还是一如既往的浓郁味道，钟爱的茴香小油条和牛肉，配上菌菇+寿喜的锅底，一个字：绝	                        "
"
                                chicken胡
                                ","
2023-05-17 09:47                            
                            ","
呷哺呷哺一直是我的最爱，即使一个人来吃也不觉得尴尬，新出的新品也不错哦～	                        "
"
                                熙宝宝
                                ","
2023-05-14 14:14                            
                            ","
母亲节带妈妈来吃呷哺呷哺，还送了一支康乃馨哈哈，现在还出了几款新品，吃的很满意！	                        "
"
                                Bella_3940
                                ","
2023-05-11 23:05                            
                            ","
                            和牛肉质非常好
完全超出期待
其他的没啥特别需要夸的，食材没什么问题
这个小兔子我喜欢吃，是qq酸甜的口感
其他的就是我买了套餐，2份肉和6份菜
要是肉多一分就好了
那些菜根本吃不完，有点点浪费
因为是中午上班的时候吃的也没有打包
对了套餐里面有两个奶茶，好喝


		                            收起评价


"
"
                                匿名用户
                                ","
2023-05-08 01:16                            
                            ","
团的 99的券，味道不错，人也少，很值	                        "
"
                                说好的幸福呢
                                ","
2023-05-07 13:18                            
                            ","
吃火锅的必来处，锅底很好，菜品新鲜干净，酱料味道也很不错！	                        "
"
                                等待绽放
                                ","
2023-05-06 16:34                            
                            ","
                            呷哺的麻酱真是无人超越了，每次过来都得三大碗起步。这个套餐里还有奶茶，呷哺的奶茶也还可以呀！牛肉品质很好，依旧是我心中好吃的小火锅。沙发卡座还可以，两三个人吃的真是非常惬意。套餐够吃的，番茄🍅锅底也不错。
                            

		                            收起评价


"
"
                                球球球_7936
                                ","
2023-05-04 13:15                            
                            ","
                            下雨天很适合吃呷哺呷哺，价格合适，服务员也很热情。这个浓醇香辣味道浓郁刷响铃卷又辣又香，巨好吃很满足，关键是呷哺呷哺的小料每次都要涮两碗，粘麻酱超级好吃，呷哺现在菜品还是很多还有小吃，这个红糖糍粑也很不错。三个人花了不到二百块钱价格也很好，吃吃的很撑。
                            

		                            收起评价


"
"
                                鱼儿
                                ","
2023-05-04 11:10                            
                            ","
麻酱是我的最爱，推荐大家，现在的蔬菜拼盘也不错哦	                        "
"
                                绿野仙葱
                                ","
2023-05-04 00:10                            
                            ","
                            有一点蒙，是不是因为太靠里面的缘故吗？空气稍微有一点不流通，建议还是调整一下比较好，整体口味和性价比就不用说啦，呷哺呷哺一直都是这样，而且前一阵子有比较合适的**团购产品还是挺合适的，两个人吃刚刚好，并不会感觉不好吃，也不会感觉量太少
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-04-15 14:01                            
                            ","
一人也可以吃的火锅好吃好吃好吃好吃好吃好吃好吃好吃	                        "
"
                                点小评1287584289
                                ","
2023-04-15 13:46                            
                            ","
周天和好朋友来一顿火锅🍲超赞呷哺呷哺得小料巨好吃来了刚好有一个靠窗的位置
菜品很齐全这个蜜桃甘露很好喝满足双人餐东西很足	                        "
"
                                冷漠小赵
                                ","
2023-04-15 13:40                            
                            ","
                            [薄荷]环境:环境很不错很喜欢这个稍微暗点环境让两个人吃饭很喜欢

[服务铃]服务:服务员热情接待也给推荐了合适的双人餐「麻酱」锅底这个新品的辣锅涮肉真香超级赞
加上番茄🍅锅喝汤真心不错
双人餐吃的很饱
                            

		                            收起评价


"
"
                                天马
                                ","
2023-04-14 20:29                            
                            ","
                            回石家庄在乐汇城逛街，交行抢了半价券。来呷哺就餐。时间比较早，所以人不算太多，有半场的店还没有开。觉得石家庄和北京的区别是呷哺竟然有米饭耶。而且麻酱上还打了呷哺秘制，感觉很有特点。经常来吃呷哺，看着它的价格慢慢有所提升，但是现在团券还是很合适的。
                            

		                            收起评价


"
"
                                桐桐
                                ","
2023-04-12 15:31                            
                            ","
服务员非常热情款待详细介绍店内活动，店内活动也非常不错，环境优美干净非常满足。	                        "
"
                                十有八九
                                ","
2023-04-11 14:05                            
                            ","
[服务铃]服务:
服务员很热情，也很有耐心，还有很多赠送。
[薄荷]环境:
环境也很不错
味道还是原来的味道，很爱呷哺呷哺的麻酱。	                        "
"
                                媛媛
                                ","
2023-04-11 14:01                            
                            ","
「经典蔬菜拼盘」服务员热情，上菜迅速，菜品新鲜，味道好吃。	                        "
"
                                匿名用户
                                ","
2023-03-28 11:14                            
                            ","
                            中午特别想吃火锅，下班下班之后果断来了乐汇城的呷哺，来的早人不太多。
呷哺必杀技就是麻酱还有我最爱吃的咖喱锅，绝绝子。
dy上团的套餐性价比很高，还带了个甜品可爱的小兔子🐰。吃完火锅冰冰凉凉的很爽口，我个人觉得草莓🍓的还吃，下次还想尝一下巧克力的，


		                            收起评价


"
"
                                我叫小虎牙
                                ","
2023-03-26 12:55                            
                            ","
乐汇城店服务很好，菜品丰富，周末孩子在附近上课的时候就喜欢来这。	                        "
"
                                土豆
                                ","
2023-03-25 19:41                            
                            ","
菜品口味一直很好，人也真的好多，充值还有好多的券，划下来一顿才五六十	                        "
"
                                吃好睡好
                                ","
2023-03-19 23:23                            
                            ","
位置还是比较好的，就在乐汇城5楼，性价比比较高，套餐也比较划算，两个人吃不完，他们家的饮品还是比较赞的，挺好喝的，小料也不错	                        "
"
                                红眼睛兔子
                                ","
2023-03-19 16:15                            
                            ","
                            呷哺呷哺这家店开了也很久了
食量不大又想节省时间的话，来这里真的是首选
「什锦鲜蔬大拼盘」这种拼盘真的是太实惠了，蔬菜 菌菇应有尽有，点一个简直是包罗万象
「麻酱」火锅店的灵魂就是麻酱，特别喜欢这个造型
「鸡蛋」无菌蛋真的也是火锅必备了，不上总是少点什么
                            

		                            收起评价


"
"
                                点小评6609781101
                                ","
2023-03-07 19:08                            
                            ","
很好吃，味道很棒，服务很好，价格实惠	                        "
"
                                小刘同学
                                ","
2023-03-07 19:04                            
                            ","
                            完美的一次用餐体验。还是熟悉的味道，呷浦呷浦YYDS。麻辣锅味道很好，每次必点。蔬菜拼盘量很大。两个人点的双人套餐性价比很高。超级够吃了。怎么点都不会踩雷。服务人员态度也很好。很勤快。上菜速度也很快。满分。
                            

		                            收起评价


"
"
                                我饿了
                                ","
2023-03-06 14:32                            
                            ","
毕业后没有吃过呷哺火锅了

昨天吃了一次咖喱锅还是一样的味道

不错不错	                        "
"
                                点小评4859467284
                                ","
2023-02-22 19:55                            
                            ","
菜品可口，菜品新鲜，锅底很好，很好吃，下次还会来	                        "
"
                                匿名用户
                                ","
2023-02-19 20:32                            
                            ","
总来这家呷哺呷哺，服务非常好！赞赞赞！	                        "
"
                                呆大喵
                                ","
2023-02-17 12:35                            
                            ","
服务态度特别好，超过预期，之前在北京经常吃呷哺呷哺，现在还是感觉不错	                        "
"
                                点小评9022058669
                                ","
2023-02-12 18:54                            
                            ","
好吃 超级好吃 经常来吃 不错不错点赞  "
"
                                七月
                                ","
2023-02-02 11:14                            
                            ","
                            [薄荷]环境：
环境基本都一样，快餐式的

[服务铃]服务：
服务很好，很热情，上菜速度也非常快
「麻酱」我想很多朋友都是冲着麻酱来的吧，很香很好吃
「印度风味咖喱锅底」吃过很多火锅店的咖喱锅底，唯爱这个
非常适合一人餐或是朋友小聚，菜品质量都还不错，都蛮新鲜的，量也很足，一家三口点个两人餐再加一份肉足够
                            

		                            收起评价


"
"
                                蝴蝶飞的飞啊
                                ","
2023-02-01 18:10                            
                            ","
                            呷哺是一家老牌火锅店，价格实惠且味道非常好。人均60元，物超所值。这是我第一次来到勒泰负一店，环境不错，菜品新鲜，就算不是周末人也很多。还有外卖奶茶档口，奶茶味道很好，每次都会点相同的咖喱锅，经典不败。蔬菜拼盘很多，俩人吃得饱饱的，感到非常满足。服务也非常出色，及时添加锅底。
                            

		                            收起评价


"
"
                                啊钊钊
                                ","
2023-01-04 16:04                            
                            ","
                            好久没有出来吃饭啦，直接团的99元的套餐还是很划算的。一个清汤锅底，另一个锅底可以随便选，里面有蔬菜拼盘，两个肉，还有个主食，两个人吃绰绰有余，我发现蔬菜拼盘的菜品比以前多了，这一点还挺好的，服务员也挺专业，很热情
                            

		                            收起评价


"
"
                                我
                                ","
2022-11-18 19:58                            
                            ","
                            [服务铃]服务：
团了一个代金券，唯一不足是不能点套餐，要不就太合适了，「虾滑」每次来必点的虾滑，听服务员说还新出了一个锦鲤虾滑，锦鲤的虾肉多，下次可以尝尝，我们俩人点了一个正常份的牛肉，一个小份的羊肉，就够吃了


		                            收起评价


"
"
                                D.
                                ","
2022-11-17 19:20                            
                            ","
                            刚解封就来吃火锅了，在家吃的还是差点意思，现在上商场人不多，消毒防疫啥的也都挺到位的，主要来吃麻酱啊太香了也，这血红红的牛肉，大片大片的蘸一下麻酱配这个辣锅底涮起来就过瘾，还有必点的奶茶大家想来吃的话还是要注意防护哦
                            

		                            收起评价


"
"
                                园园_7112
                                ","
2022-11-16 13:11                            
                            ","
                            [服务铃]服务：

环境很好，我们来的时候可能是过了吃饭的时间了，没有几桌，但是服务一点都不受影响，大姐服务贴别好，我们用会员支付，一步一步教我们怎么用，最喜欢吃他们家的麻辣锅底，每次来必吃，不能吃辣的建议你们要微辣。
                            

		                            收起评价


"
"
                                点小评8445305238
                                ","
2022-10-25 19:56                            
                            ","
最爱呷哺的麻酱了，从上初中就一直再吃。今刚好走的乐汇城，搜了搜有呷哺就直奔过来了，服务很不错。是好久没吃呷哺了嘛我最爱的Xo酱没有 "
"
                                点小评0193743362
                                ","
2022-10-25 18:53                            
                            ","
                            说真的呷哺吃过很多次大。但是这次是感觉最好的。一定要说一下。首先进去就有人接待，一个特别热情的大姐。我们想点套餐。那个大姐介绍的套餐，价格合适。还特别实惠，我们4人都没吃完。储值还有活动。估计赠送了优惠券。简直不要太好。下次还来这把。
                            

		                            收起评价


"
"
                                奈儿
                                ","
2022-10-13 17:25                            
                            ","
                            离上班的地方比较近。所以经常来这里吃火锅，自己一个人吃或者和朋友家人一起都很方便。喜欢呷哺呷哺里面的麻酱，口味独特而且很好吃，已经吃了好几年了依旧还是挺喜欢的。后来呷哺呷哺又出了茶饮，但是口味不多，不过味道还行。
                            

		                            收起评价


"
"
                                珂珂要吃好不胖
                                ","
2022-10-10 12:03                            
                            ","
吃这么多年了，口味菜品啥的没得说，套餐也合适也便宜，感觉酱料没以前的味道了，不过还是好吃的，对于不吃辣的人来说呷噗很不错！	                        "
"
                                匿名用户
                                ","
2022-09-27 16:49                            
                            ","
                            位置在乐汇城的四楼，挨着那个超长的扶梯
他家环境还不错，调料台的麻酱碗不大，一会就没了，不过麻酱没了补的也及时
点了点羊肉，蔬菜，粉丝，鸭血，味道还不错
服务态度也很好，有啥需要及时就能帮忙
店里还有了那种圆的大桌，可以好多人去吃
                            

		                            收起评价


"
"
                                Seven张筱柒
                                ","
2022-08-29 09:28                            
                            ","
                            工作日午餐选择呷哺呷哺小火锅～还是熟悉的味道！
上新了锅底和菜品，考虑到每次双人套餐都吃不完，这次选择了单人套餐+自选方式。
单点了鱼肉和蔬菜双拼，配上一个单人套餐刚好够两人吃～
麻酱一直是呷哺的特色，百吃不厌～
菜品也都很新鲜～
最爱清汤锅底自带的甜玉米，赞


		                            收起评价


"
"
                                点小评6698493565
                                ","
2022-08-19 22:29                            
                            ","
第一次来乐汇城这个呷哺，环境还不错主要孩子还可以看电视不闹腾，特好。服务也是很贴心的总体满意	                        "
"
                                匿名用户
                                ","
2022-08-19 12:54                            
                            ","
服务很棒，店内环境很好，值得来	                        "
"
                                九月三九
                                ","
                                2022-07-02
  更新于2022-09-30 13:48                            
                            ","
口味还是一如既往的好 服务也是当然的 就是没有毛肚了很让尴尬 要不是上了锅底我们就走了 汤很好喝番茄汤 咖喱汤还是一如即往的棒棒的 朋友还说入隔壁打包一份毛肚 我就没有让去	                        "
"
                                桔黄色诺诺
                                ","
                                2022-05-27
  更新于2022-09-04 20:30                            
                            ","
                            一个人看完电影，来乐汇城4层吃晚饭。来「呷哺呷哺(乐汇城店)」吃火锅，点上一份单人套餐是最好的选择。

喜欢吃精品肥牛套餐，「精品肥牛」瘦肉🥩偏多，嚼起来软软的，非常润滑。

「经典蔬菜拼盘」较之前的有所改良，增加了一份小芋头，香糯软绵，太好吃了。

呷哺家的「麻酱」小料是出了名的精典，味道甜甜的，再加点儿辣椒油、香菜、蒜泥、小葱、吃几碗都不腻。

全国连锁品牌，值得信赖，吃起来舒心又放心！


		                            收起评价


"
"
                                dpuser4
                                ","
2022-05-24 14:07                            
                            ","
                            菜品口味：和其他门店差不多的味道，比较喜欢他家的小料，每次都去盛两回
位置：位置很好找，就在乐汇城4楼
环境：环境相对一般吧
服务：饭点的时候人比较多，服务有点跟不上，不过上菜速度还可以😌
锅底：喜欢咖喱锅底
                            

		                            收起评价


"
"
                                AAA巧乐兹批发专业户
                                ","
2022-05-22 22:09                            
                            ","
                            晚上一个人吃饭，好久没来这里吃啦。
简单选个［肥牛单人套餐］吃的超级撑
锅底是金汤酸菜 酸菜可太多太多了
肥牛一煮就散了这个不太好
蔬菜拼盘的种类很多啥都有点
拉面一点完全足够 拌上麻酱 😋
还有个鸡蛋 要是能帮忙打就好了 
锅挺烫 自己弄的时候烫了手
套餐还带一杯店里的饮料，柠檬🍋味道十足
                            

		                            收起评价


"
"
                                点小评5767961558
                                ","
2022-05-15 20:21                            
                            ","
非常好吃值得推荐，以后还回来，朋友的记得来哦	                        "
"
                                x老抠x
                                ","
2022-05-01 20:38                            
                            ","
                            [薄荷]环境：
环境自然不需要多介绍了～呷哺一直属于颜值比较在线的。干净整洁。最出名的还是麻酱蘸料！
介绍一下最近吃的比较多的工作套餐
💰29元 基础单人套餐   
拼盘一份、清汤锅底，主食、自助小料
💰38  午餐肉套餐
午餐肉、拼盘一份、清汤锅底，主食、自助小料
💰49 肥牛套餐
肥牛一份、拼盘一份、清汤锅底，主食、自助小料
小提示：
锅底🉑️加钱升级   
主食：粉丝、烧饼、面条         三选一
三个女生基本两个套餐刚好哦～
店里还有单人单锅的位置～性价比兼顾美味！推荐哦
对了‼️还吃到了薄荷口味的旺仔奶糖🍬
                            

		                            收起评价


"
