用户名,时间,评论
"
                                海绵宝宝的吃货世界
                                ","
2022-03-20 18:34                            
                            ","
                            呷哺呷哺现在真的退步不是一星半点了
菜品：
肉肥的无法下口，主要还特别硬，品种特别少，点不出来了！

[薄荷]环境:
环境吵闹，都在大声呼喊服务员

[服务铃]服务:
虽说不收服务费，真的太差，那么多人用餐只有两个人，两个交谈声音还巨大，基本上都是靠喊的！点完菜说下单了吗？回答没有结账没下，我的天呐，你下完单我在结不行吗？真是服了！
要不是小伙伴要去，我是不会再去！
绝对让你服气


		                            收起评价


"
"
                                匿名用户
                                ","
                                2022-03-14
  更新于2022-03-15 18:29                            
                            ","
                            首先说进店没人招呼自己找位置，然后就是漫长等待拿菜单，拿了菜单又是等没人给点菜，服务的态度很是一般了，肉品切的太薄了，节约成本也不能这么坑顾客吧！之前的呷哺菜品服务都很不错的，以前的优惠也是很大的价格亲民今年已经是第三次来这家店了一直忍气吞声的，这次实在是无法再忍让了……
呷哺的管理真的是越来越差了，店长好像一直也在换，你倒是换管理好的呀，只能说呷哺一直再走下坡路面临危机，听朋友说呷哺呷哺的店长胆子都特别大直接拿手机收顾客钱，之前网上也有，店内管理层跟收银员也都是这样的，公司好像也查过但是治标不治本，撑死胆大的，饿死胆小的，换个微信收款还是一样的，风声过了照旧，没有不偷腥的猫，小道消息说有的一年可以拿几万呢，哎吆喂那都顶上工资了，国家现在都特别注重反腐绝不姑息，店长如果这种心思哪还有心情严格管理店面，如果呷哺公司不重视一直这么管理下不那就快芭比扣了唉！
                            

		                            收起评价


"
"
                                想睡觉的鱼
                                ","
2022-03-08 20:01                            
                            ","
呷哺呷哺真的不是以前那个呷哺呷哺了，卫生脏乱差，小料也没有几份，服务几乎没有，人均快一百的消费，我真的还不如吃旋转小火锅，曾经的记忆真的破灭了，	                        "
"
                                思念的轨迹H
                                ","
2022-03-05 21:02                            
                            ","
可能因为后厨人少，导致上菜速度太慢，关键是顺序有问题，比我们后来的人，竟然比我们还先上的菜。	                        "
"
                                ami
                                ","
2022-02-11 17:48                            
                            ","
服务真是差到极点，工资是不是太少了，怎么这么差，储值卡还不能用	                        "
"
                                匿名用户
                                ","
2022-02-07 19:54                            
                            ","
                            吃呷哺这么多次，最差的一次嗷
①两个人跟四个人同时进店，两个服务员管着那四个点一个单子，怎么点一个单子还需要他人辅助，一个服务员点不了？我们两个人说了两三次没人点餐？
②吃一半让加个水，又是说了三四次，加个水还能把水撒出来。
③这炉子也是厉害，大火跟喷泉似的，中火也比别地方滚的厉害，小火就不动了？
④知道收盘子收东西招呼新顾客不管我们说了好几遍的？
再也不来了，真的不能理解，这是管理服务都不到位吧，人也不多，还有很多空位，差差差！！！！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
                                2022-01-26
  更新于2022-01-27 17:07                            
                            ","
                            是每次来都会被气到的呷哺，建议直接去对面华威约饭街的呷哺呢。

[服务铃]服务:
被安排在过道最里面的桌我们忍了，点菜两个人给我们前一桌点就忽略我们这也忍了，但你不能让我们火锅吃成烧烤啊！！！！！

给我们几个姐妹整得搁这爆吼了好几次添水，每次都有人回答但就是不往我们这走。喊的水都烧干了菜都要糊底才慢悠悠过来。

总之就是，快逃！远离这家店！
                            

		                            收起评价


"
"
                                其实我是张一瓶
                                ","
2022-01-20 17:41                            
                            ","
                            这家店要不是离我近我才不来呢。。是我吃过服务最差的一家呷哺，真是来一次生一次气。。愣生生把火锅吃成烧烤了，锅都熬干了！也没人来加水，喊服务员根本听不见。为什么听不见呢？是安排我们坐在挨着楼道这里了，也不知道是不是消防通道。还请有关部门一定查一查呢。
                            

		                            收起评价


"
"
                                …@田不二@…
                                ","
2022-01-18 12:02                            
                            ","
味道还是那个味道，服务不是一般的差，吃个饭像欠他钱一样，谈不上什么服务！差评	                        "
"
                                点小评3455874089
                                ","
2022-01-14 22:34                            
                            ","
脏乱差，服务太差，等了那么久，没有人安排座位号，比我们晚来的人家都有位置，我前面号没有位置，服务太差差，调料区域卫生太差，肉类都是冷冻的，还在盘子上贴着，蔬菜🥬洗的也不干净	                        "
"
                                橄榄毛豆
                                ","
2022-01-12 18:15                            
                            ","
                            可别提有多恶心了，首先服务员热情的招待进来，有一个老一点的服务员推销套餐，我们最后是单点的，让我们自己扫码点，然后就没有然后了，全体服务员在门口，里面没人管，后厨的人上菜上米饭，上米饭的时候虫子在米饭和桌子上跑来跑去………….一句道歉的都没有，这是我吃过最恶心的一顿饭
                            

		                            收起评价


"
"
                                忠仁睿智的小琳
                                ","
2022-01-07 19:04                            
                            ","
服务极差，等了半个小时跟我说我没拿号，明明座位都没坐满，也没人给号	                        "
"
                                匿名用户
                                ","
2021-12-10 20:49                            
                            ","
                            作为资深点评家，每次都是站在公正的立场去评价，就算偶尔遇到不合口味的店家也不会去给差评，毕竟众口难调，口味方面不过多评论。这次差评给的是服务，迎宾阿姨一副牛哄哄不耐烦的样子，话是那种怼怼的，不会好好说的，个人感觉门店有必要对大堂工作人员服务礼仪做一个培训，毕竟是来吃饭的，都想吃的舒舒心心的！
                            

		                            收起评价


"
"
                                张八文
                                ","
2021-12-08 16:16                            
                            ","
服务太差了，吊着脸。蘸料没了也不补。无语了	                        "
"
                                纯爱
                                ","
2021-12-05 16:46                            
                            ","
                            这个是我这辈子不想再来第二次的呷浦呷浦了  
[薄荷]环境:
环境差 和路边摊一样 
第一服务差 第二量少 第三小料也少 我和我朋友点了一份牛肉  
上面肉没几片 下面全是菜 肉丸也就三个  小料少 到没有也不会自动加  
[服务铃]服务:
员工上班时候唠嗑 差评！千万不要来这里绝对会后悔
                            

		                            收起评价


"
"
                                有爱就有光芒
                                ","
2021-11-28 13:54                            
                            ","
                            本来不想写评价的，都没有拍照，但是快吃完了，我决定给个差评，才拍的照
其他的都还可以，就是服务真的太差了，火锅加水很正常，我也叫她了，我说“姐姐加点水”，然后看了我一眼，走掉了，我以为去拿水壶了，结果是人家根本没理我呀
冲着服务应该是不会去了
                            

		                            收起评价


"
"
                                玉米糖vivian
                                ","
2021-11-13 17:22                            
                            ","
是我见过的服务最差的呷哺，没有之一，服务员没有提示，顾客问的时候理直气壮的说：都有文字，都自己看！真是太棒了，这样的服务不想再见第二次，以后呷哺我都不会再去了！	                        "
"
                                温柔晴
                                ","
2021-11-09 10:57                            
                            ","
                            一直觉的呷哺呷哺挺好吃的，但是来了这家顿时不那么感觉，点菜磨磨唧唧，上菜也磨磨唧唧，服务超级差，点菜人这也不会那也不会，服了都，态度还恶劣，再也不会去了，主要服务超级差，已经没法用词来形容了，这服务员真是差到极点了
                            

		                            收起评价


"
"
                                tgmailuser_4403570234
                                ","
2021-10-24 17:32                            
                            ","
                            好久没来，呷哺成名的酱包没了，改成自取，麻酱味道不如以前，其他菜品倒没什么感觉，餐具卫生有待改善，汤勺能看到污渍。强调一点，大悦城店的服务员素质有待提高，有代金券的优惠却不懂怎么操作，再一个汤没了，要求加汤，服务员迟迟不来，提着壶请示服务员，这个是加汤的吧，她说：是，也是挺搞笑的，最后自己加的，这么下去，呷哺有一天也就变成自助店了吧，呵呵
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-10-13 20:05                            
                            ","
香菜都有烂的了，提醒工作人员了，结果他说就是这样的，难怪人气没有以前好了	                        "
"
                                孤独的北京人
                                ","
2021-10-07 14:29                            
                            ","
这种地方希望有宝宝椅，服务人员之间没有交流，要东西都不管～	                        "
"
                                匿名用户
                                ","
2021-10-06 17:15                            
                            ","
                            服务态度很不好，一个胖胖的女服务员，用命令的口气和顾客说话。“做到这边来！” ？？？无语，客人不是想坐哪坐哪，您可以建议，不可以命令。现在餐饮行业竞争激烈，去哪都能吃，很多人都重视服务，员工需要再接受接受培训。这家店不会再来了。
                            

		                            收起评价


"
"
                                点小评4191566680
                                ","
2021-09-26 01:04                            
                            ","
服务态度极差，在那里做了半天都没人管，没有及时加汤，还让自己弄插座，再也不去了	                        "
"
                                浩
                                ","
2021-09-23 14:43                            
                            ","
                            惦记这顿小火锅很久了，结果就是大失所望
就那个藕片，切了不知道多长时间，都氧化成啥样子了，和旁边的山药对比鲜明
服务员大姐也不知忙活什么，11点半的午餐时间里里外外就一个人…
菜量少就不说什么了，大众点评上要团的套餐大姐一个劲告诉你不用麻烦，店里一样
西单附近的可以不用来了
                            

		                            收起评价


"
"
                                Tina
                                ","
2021-09-20 18:19                            
                            ","
全北京体验感最差的一家店，服务态度差，业务不熟悉。	                        "
"
                                匿名用户
                                ","
2021-09-11 16:14                            
                            ","
                            差死了差死了差死了。真的是脏乱差。乱的够呛.  
超级难吃.  三个人。一盘肉都没吃下. 根本锅底就是没什么味道.  
全都扔掉了。太浪费哎
 

而且先来的让我们等了半天 别人都吃上了。我们还没吃上。从没人到屋子里坐满了人. 后来的都吃上了.  我们锅底都干了.  没上菜. 玩的这是什么游戏啊. 还是我去找他们才发现我们先来的 居然没给菜.  这么容易被发现的问题, 都看不到么。我前后上菜的时候。你们看不到我们在等么,看不到我们的锅底都要烧干了么？如果在不去说  估计就是要坐一宿,然后服务员来告诉我们下班了.  或者就是等到锅底冒烟才会发现我们ba

哎. 太失望了
                            

		                            收起评价


"
"
                                板栗清蒸山药
                                ","
2021-09-04 18:37                            
                            ","
                            呷哺真是改良改良，越改越凉！菜量变少，质量变差，价格还提了不少！羊肉卷碎得不能称之为肉了，土豆片红薯片薄得一煮就消失在汤里🤣蔬菜就一点点……关键是扣得连纸吸管都不提供。服务也是，根本忙不过来不搭理你。实在是无法理解！唉，我曾经深爱的呷哺
                            

		                            收起评价


"
"
                                雨后节1981
                                ","
2021-09-04 17:45                            
                            ","
非常差的一家呷哺，会员卡不能用，装修老旧，员工少，素质低，差到爆	                        "
"
                                我是小黑芹菜
                                ","
2021-08-19 17:47                            
                            ","
                            「麻酱」「缤纷蔬菜拼盘」「拉面」「老四川麻辣锅底」「海带丝」「油条」「宽粉儿腐竹」「宽粉儿腐竹」「呷哺秘制调料」「小午餐肉」「茼蒿红薯粉拼盘」
生菜烂的，肉质不好，柴

[薄荷]环境：
疫情，原则上是不是隔着坐？隔着坐，非让坐一起，不坐都不行，这一点，真让人反感！我们去时晚上八点半，1/3的人，还会上人吗？结果证明，完全没有

[服务铃]服务：
这服务也是没谁了。原来觉得这家店面服务最好，这次去，真是打脸。我们要两袋麻将，服务大姐说，给那个两袋麻将，我们叫那个？要两袋，就给一袋，哇偶，这么难吗？说吃完再给你，不吃了，走人！
                            

		                            收起评价


"
"
                                幽州节度使
                                ","
2021-08-15 20:58                            
                            ","
                            我是即将变成黑卡的呷哺钻石会员，吃了无数回呷哺了，这次的体验真的让我大跌眼镜，无言以对。疫情期间，店里竟然不是隔位就餐，环境我就不说了，这几年吃过唯的一一个没有翻新过脏乱差的店面，吃完了都收拾不过来。服务员根本就不够，态度也很差劲，我们想坐到下面的桌子告诉我们下面的位置需要排队，后来进来两位女士直接坐在那里，我就想问问排的队呢?餐具餐巾纸小碗也不给，催了几次才来。至于食材，我们点的脆骨羔羊肉，上来一看真的是一点脆骨都没有，找服务员问了却告诉我们本来就没有多少脆骨，就是这样，还给我们解释羊肉咋切的。这真是令人喷饭，贻笑大方，我们吃了那么多次呷哺，不知道脆骨羔羊肉啥样吗?那盘肉完全可以算作是欺骗消费者了。这家店我以后肯定不会再来了。
                            

		                            收起评价


"
"
                                点小评4125630405
                                ","
2021-08-13 13:42                            
                            ","
                            从我进来坐下后，全程都能看到工作人员，但是我做了足足10分钟，都没有人给我菜单，连问问我什么锅底的都没有！之后我嚷嚷一声总算理我了，后面点菜！扫码机又等半天，再到最后，比我后来的菜都涮半天了，我的饮料，才算都没上！等了半天，服务员催了半天，总算上了！临走打包要个烧饼袋子又等了20分钟换了3和服务员才帮我拿到！真心糟糕！兼职太垃圾的店了！还不搞卫生！桌子上如图我全程吃完到离开依然如此！
                            

		                            收起评价


"
"
                                范小兜
                                ","
2021-08-12 19:42                            
                            ","
服务不好，吃那么多次呷浦呷哺就这家最差，别家的小料都不要钱这家小料居然还要钱，服务员态度都不耐烦了，下次不来这里吃了	                        "
"
                                羽忆Tino
                                ","
2021-07-25 11:06                            
                            ","
                            大悦城到了暑假真是人潮涌动，连车停着都困难，这家呷哺不知道怎么了，没有服务员，光是点餐这个事我们就坐了40分钟没人搭理，怎么叫服务员都不来，都快急了也没人，所以有时间等的可以去，怕等急了的别去了还是，服务员态度也是被催惯了不慌不忙，爱催不催，真的太差
                            

		                            收起评价


"
"
                                Danae
                                ","
2021-07-21 15:56                            
                            ","
                            好久没有吃呷哺呷哺了
周五晚上餐饮店基本都在排队，逛了一大圈，闻到了味道，一看人不多，赶紧去排号
领班对服务的我们非常好
但是！从我们坐下点单结束付款了
自己也不理我们……
加菜不理我，开发票不理我……
直到吃完了再一次要发票，还是不理我
气得我直接去餐台拽人了
这是我吃过唯一一家**店
就那个芝士虾滑
3个
有一个小的都没旺仔牛奶糖大
当时没忍心拍照
现在后悔死了
真应该拿着照片去投诉的！
                            

		                            收起评价


"
"
                                这个账号叫什么好呢
                                ","
2021-06-28 15:42                            
                            ","
非常难吃！卫生环境很差！还有苍蝇飞来飞去！菜量特别少！我寻思着你哪有脸说卖的不是路边摊火锅！今年以来最恶心的一次饭！祝不讲卫生的呷哺呷哺赶紧关门大吉！	                        "
"
                                匿名用户
                                ","
                                2021-06-27
  更新于2021-06-29 10:52                            
                            ","
                            西单大悦城店呷哺呷哺环境一般 服务极差   地面粘脚 服务员不请不过来，素质低下。可惜了呷哺在我心目中的好印象。72岁的老人陪着我奔着你们的口碑来，罚站半天。气愤，第一次吃到如此肥的羔羊肉  都是肥油。西大大悦城呷哺呷哺店，建议大家慎选。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-06-24 19:28                            
                            ","
                            现在的呷哺已经没有了以前的性价比。没有以前好吃，也没有以前那么用心的经营。已经不推荐了。
[薄荷]环境:
一般般。
[服务铃]服务:
一般般。
「经典蔬菜拼盘」量比以前少了，味道一般般。「新西兰羊肉」味道一般般，量少了。「暖春番茄锅底」一般般，没有以前好吃了。
                            

		                            收起评价


"
"
                                简约locking
                                ","
2021-06-16 20:46                            
                            ","
环境不怎么样…服务等于没有…必须先付钱才给上菜~呷浦呷浦现在牛的很~菜品不咋滴 肉少的可怜~还没垫肉的白菜多~越来越差~	                        "
"
                                Explosive
                                ","
2021-06-14 23:58                            
                            ","
                            店铺位于西单大悦城地下二层，挺好找的，但是这算是我吃的比较糟糕的一顿饭了，食材没有问题，我点的店里59的套餐，一个人吃没有任何问题，肉品和蔬菜和汤锅也不错，店面不大，显得有些拥挤，而且环境老旧了些，套餐里说好的大可乐店里没有，这点可惜，为什么我要给差评？全是在服务方面！店里工作人员态度不好！有一个个子很矮，比较瘦比较黑的一个矮大妈，可能是个临时/小时工吧，服务态度极差无比！一张臭脸摆在那也不知道给谁得瑟呢，再也不会再来这里吃了！
                            

		                            收起评价


"
"
                                哈哈凡
                                ","
2021-06-10 16:18                            
                            ","
昨天跟朋友俩人去吃的 结果我俩吃完拉了一天肚子	                        "
"
                                呈
                                ","
2021-05-31 16:53                            
                            ","
没有自助调料区，没有蚝油，没有小米辣，没有骨汤锅底，没有醋没有酱油，有点失望哈	                        "
"
                                bella
                                ","
2021-05-10 14:33                            
                            ","
商场店，不能用会员卡的储值！重点是服务！太差劲！加杯可乐！点完单一个去和同事唠嗑！一个经理在那发呆！没人给我拿可乐！不发火都不记得还有杯可乐这事了！差评！	                        "
"
                                loong
                                ","
2021-05-09 15:30                            
                            ","
服务超级烂，赶紧给服务员培训吧，别请一堆大妈了。气的直接走人不吃了	                        "
"
                                奶粉烫红薯粉
                                ","
2021-05-09 15:06                            
                            ","
服务真的太差了 体验差 番茄就几个 汤也不浓	                        "
"
                                十八岁的小麻怪
                                ","
2021-04-24 21:24                            
                            ","
                            不得不吐槽，从来没有吃过如此差劲的呷浦。服务差的简直要命！
1. 进店坐了半天没人过来递菜单。
2. 吃完的盘子麻烦服务员收一下，人家过来啪的把盘子一甩，都把我整懵了。
3. 让加点汤，服务员看了我一眼，就是没给加。又叫了一遍才给加上。
真是奇了怪了，在北京吃过各个地方的呷浦，还没有见过服务这么差的。真是活久见了！
                            

		                            收起评价


"
"
                                卟噜噜
                                ","
                                2021-04-04
  更新于2021-04-05 22:34                            
                            ","
                            去了体验感觉非常差，不是饭点去的，然后两个服务员在门口聊天，问话也不回答。店内本就不大，有一排还不给开电。呷哺真的比不上凑凑了服务不好，吃的上也是没什么新品，和原来也差不多，但是每年都觉得呷哺的分量有减少
                            

		                            收起评价


"
"
                                伍翼
                                ","
2021-03-08 14:53                            
                            ","
服务半星都不想给，我说要叫经理，服务员说，在那呢你去找吧？？？你敢信？？？	                        "
"
                                点小评8785774881
                                ","
2021-02-18 00:04                            
                            ","
                            上的菜全都有问题，都不知道怎么来的，我这个人不是很喜欢杠，只是实话实话，上来的菜蘑菇是脏的，我找服务员让他给我换一盘他就把我那盘那水冲冲再给我上回来，冬瓜里面还居然夹着塑料你敢信？！还有拉面上来的时候也特别脏，最可怕的是上来的柠檬茶里有股洗洁精味儿。真的。全国连锁吃过最差的呷哺，如果可以，我真的想退钱，这店太**恶心了永远不想再来，您店里的人是看我学生自己来的好欺负吗？把玩扔了的菜给我？我也是花了钱的！！！太恶心人了吧？花钱吃饭吃了个这个？证据我只放一个。其他没拍，懒得弄了，吃个饭头一回被这么气到，真的疯了，
                            

		                            收起评价


"
"
                                点小评0532599860
                                ","
2021-01-23 13:27                            
                            ","
藤椒锅底不麻不辣的叫啥藤椒还不如叫清汤	                        "
"
                                嘻嘻嘻123123
                                ","
2021-01-17 02:29                            
                            ","
                            作为常年好评，且呷哺重度爱好者来说，给了差评是得多差！能别去西单大悦城这家就别去这家店了。这家店还是老式第一代，感觉就是靠流量撑到现在的，这家店还不是靠着地段估计早就倒闭了。服务就很差劲，优惠券明明可以使用，然后服务员说不能用，还说你要买了代金劵的话用不了也没办法，你别找我！这是什么态度，这店里的券能不能用你不知道么？结果我还是买了券，在我一再强烈去要求下，服务员给我验了券发现确实如其所说可以用。然后服务员之后的态度就差的不能再差了，不耐烦的嘴脸就显现出来了！！！紧接着就是菜品太不新鲜了，肉都咬不动，就像是假肉一样。强烈建议，培训好服务员，不要仗着品牌大砸了自己的店。
                            

		                            收起评价


"
"
                                xiaoxiongQ
                                ","
2021-01-08 21:01                            
                            ","
上菜速度太慢。什么蔬菜都没有。点什么没什么。	                        "
"
                                XYsherry
                                ","
2020-12-23 12:34                            
                            ","
                            这么多年第一次给呷哺差评 吃一顿饭吃了一肚子火 感 1.任何优惠包括支付宝上的都不能用 会员卡充值也不能用 说没有优惠 在点评看到优惠券问又说可以用点评这个 2.点餐时本来要吃鱼片套餐 服务大妈说只有牛羊肉套餐 事后多问一句又说有才换的3等了十几分钟周围都上餐不见我的 问服务员 态度挺不好的 各种争辩 4等我把蔬菜拼盘快吃完时候终于上了鱼片 居然没有冰块 是放在一个白菜叶子上 黏糊糊一片也看着不新鲜 以后不会再来 给呷哺抹黑
                            

		                            收起评价


"
"
                                叫爸爸
                                ","
2020-12-07 19:10                            
                            ","
                            大悦城地下，桌子非常小，放个锅底菜都没地儿放，当台大姐推荐的活动，说了半天没听明白啥，上菜速度也不是很快，服务一般吧，都是上岁数的服务人员，可以理解吧，    吃饭的也人也挺多，白菜梆子也不少「优选豆皮」「细粉丝」
                            

		                            收起评价


"
"
                                赵权我的全世界
                                ","
2020-11-30 21:10                            
                            ","
                            一个人吃饭最不尴尬的方式，大概就是吃呷浦的单人锅了吧本来计划是去吃桃园眷村的，结果发现早就关了周日晚上去吃的火锅，人超级多，乌泱乌泱的全是人，体验感相当的不好服务一般般，座位之间的间隔实在是太小了，再也不会去了。
                            

		                            收起评价


"
"
                                旧._5488
                                ","
2020-11-19 17:52                            
                            ","
                            今天中午和朋友一起打卡西单大悦城地下二层呷哺呷哺，太失望了。去了人超多 排队等待。我们四个人 桌子特别小。点菜时服务员推荐 说下载京东什么领优惠券 觉得特别划算  谁知道里边的肉片上来还带的血 超级难吃 特别硬。一定记住别听服务员的 太上当了。我喊服务员加菜拿菜单 快吃完了才过来 说话还特别难听 服务太差劲了。 不愉快的一次用餐！
                            

		                            收起评价


"
"
                                初次见面叫窝老攻就好
                                ","
2020-11-09 00:30                            
                            ","
                            经常去吃的一家火锅，我个人比较喜欢吃那个麻辣，锅底，还有他家的羊肉和肥牛，但是最近这几次去的时候他家经常换菜单，肥牛卷也不卖了，羊肉也从 从前的25到了现在30，而且量也比较少了。现在感情是，加钱碱量，但是味道的话还是不错的。
                            

		                            收起评价


"
"
                                菜又高
                                ","
2020-11-08 18:03                            
                            ","
                            服务打一分并不是针对哪位店员，是整体观感。这家店不能用储值卡里的钱付款，据说是因为用了商场的收银系统。那能不能提前告知？或者搞个牌子放在门口提醒一下？别等到我都点完了下单了，付款的时候才说？
还有所有的茶饮都不卖！说是本店只宣传，不卖货。那就别写在菜单上了，把它划掉可以么？不卖为什么要往上写？我不懂、我是真的不理解……
以及，呷哺的口味都一样不做过多评论了
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2020-10-02 14:01                            
                            ","
简直就是猪食一样  服务员态度很恶劣   整得自己跟社会人一样     什么屁地方     菜量还小的可怜    那大白菜赶上你家种的了  真不要钱啊   往死里放	                        "
"
                                匿名用户
                                ","
2020-09-27 19:55                            
                            ","
先结账后吃，看你用北京消费卷满减60元，服务态度不好不说，而且上的菜品和肉明显与原价的不一样！真是**无良商家，坑人的玩意	                        "
"
                                点小评4249630005
                                ","
2020-09-23 17:53                            
                            ","
一个上脑套餐收了我65，要菜单却以人多为由，迟迟不给，不知道是我多吃了什么，明明都在套餐里，只能差评	                        "
"
                                可乐
                                ","
2020-09-12 18:07                            
                            ","
太垃圾了，环境差得要死像街边的路边摊一样，同样价格菜量比其他的店面少了很多，酱料也没有！再也不来了...	                        "
"
                                匿名用户
                                ","
2020-09-09 16:35                            
                            ","
菜很没洗过一样 并且服务很差 排号不叫号第一回进去连号都没给请问你怎么叫号？	                        "
"
                                sieben731
                                ","
2020-09-06 19:26                            
                            ","
清汤锅底的冻豆腐是酸的，整个锅底都稍微发酸。这是我第二次在呷哺吃到发酸的清汤锅。
也不知道是我要求高了，还是越做质量越差了。	                        "
"
                                匿名用户
                                ","
2020-09-05 22:07                            
                            ","
                            今天又和朋友来这里呷哺了，本来是不想来了，可闺蜜不想走了，我们就在这吃了，今天必须要好好吐槽一下这家餐厅的领位员，上次来就是些位连笑都不会，说话像个大螃蟹似的，拿号就给她说了，坐上面左下面都行，明明到我们的号了，却安排别人进去，你给她说吧，他比你还厉害，今天有是这样，我们3个人想做桌，直接就说等的时间长，你们还是坐上边吧，当时真想给她两句，有朋友在就没理她，我像说这呷哺呷哺是没人了吗，用这么一个，也不怕砸了招牌！
                            

		                            收起评价


"
"
                                空腹能吃饭吗
                                ","
2020-08-16 12:52                            
                            ","
大家真的不要来真的不要来，我在这里吃小火锅，台子上惊现蟑螂！！服务员都没逮到还让它钻到台子里去了，太可怕了！而且吃完第二天拉肚子了！真的不要来这里吃了。。。	                        "
"
                                充气小水猪
                                ","
2020-08-16 12:28                            
                            ","
昨天和朋友去吃西单大悦城呷哺呷哺，吃着吃着蟑螂爬上桌，太恶心了，虽然服务生马上来抓蟑螂，但是看见了这个现象后我们和边上一桌的客人决定马上拿起包离店，朋友回家晚上就闹肚子了，过分！	                        "
"
                                道可道
                                ","
2020-08-08 13:10                            
                            ","
呷哺呷哺羊肉片变相涨价下面垫的全是生菜，40块钱一盘儿的肉一共15片，你挺会玩儿	                        "
"
                                喵晓月
                                ","
2020-08-02 21:24                            
                            ","
呷哺呷哺的店第一次去吃就是在这里，
服务很差以至于各地其他的连锁店都没有再去尝试的想法，
这样的旋转小火锅的店很多，
不是牌子的也有去吃的很好。
此次体验就当是凑个热闹吧。	                        "
"
                                狂欢节小丑
                                ","
2020-07-12 23:00                            
                            ","
                            想吃呷哺，匆忙找了一家最近的店，6点多到的，其实人并不多，进店要扫码，其实这都没什么。但是！！！这家店依然保持人挨人的就餐规则，我并不想直接挨着旁边的男士，感觉他占地面积太大了，而且他吃辣锅还在不停咳嗽！服务员非让我们挨着坐，我问隔一个空位行不行，服务员说不行，她要放防疫的洗手液和测温仪……真的感觉十分无语
72元的羔羊套餐也很一般……美汁源橙汁好像就是果汁粉沏的……
                            

		                            收起评价


"
"
                                花痴小猴
                                ","
2020-07-04 20:56                            
                            ","
                            无语了 没去过服务态度这么不好的呷哺呷哺
在西单溜达 朋友是孕妇 就随便找个近的 这个在地下 还挺方便下去 就去了 人不是特别多 进去之后也没人照应  问了要等多久也不理人 
问了一下孕妇需要等位么 因为海底捞和其他都是可以直接免排队就进去的 这家也问了一下可不可以 服务员的嘴脸啊 特别难看 就说需要排队  排队可以的呀 不用这么难看的吧 然后又问了一遍 他说我问下经理 经理更夸张 直接说当然要排队啊 还瞪了一眼 无语了  呷哺就这个态度 以后真是再也不想去了 最后去了姥姥家春饼 强烈建议不要去这家！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2020-05-31 11:35                            
                            ","
                            我有点迷惑给5星好评的用户。
我本来想打0.5星的，这个店的经理还不错就给了2星。
我现在已经开始怀疑这家店是不是加盟店了

[服务铃]服务：
我最想说的是服务问题！！！我就真的不明白了。
我多问了几个问题就不耐烦了哇哦，第一次噢，看我们真的好欺负嘛
我和朋友一起去的，去的时候人有点儿多吧，饭点儿。
敲重点！！！！！！
关于座位的问题我真的很迷惑，本来说是想选大桌的，因为就吃同一种锅底，我觉得没必要点两个锅了，然后他们说要等一下。呵，这个等一下也没有说明白不能进去等。
坐吧台就坐吧台吧，还给我们安排了一个紧挨着陌生人的吧台，人家正在吃的都不乐意了？酸里酸气的跟我们说话？我说我也不想，现在特殊时期，谁都不想我知道。然后有一整排吧台没有人，还非得不让我们过去，说不开。那就往前挤一挤吧。过了大概十分钟吧，就有人坐那边儿了。
然后我们还没有开始点餐，后边儿收拾出来了一桌，我说要不换过去吧。呵，服务员说什么？说什么？说人家后边儿的要坐着，排队来的？什么我没听错吧搞笑呢？我先来的好吧，您搁这跟我讲排队的事情，何况我还没开始点餐呢？我完全可以直接就走，反正你们也不缺我一个客户，对吧
然后点锅底，我俩点一个锅底，跟我说要两份钱，那我要是换到大桌点一个锅底也跟我要两份钱吗，
就因为两个锅就要两份钱，麻烦给我解释解释行吗，我真不理解你们公司的做法。
中途一直少了我们一盘肉，我就叫了服务员说明了情况，服务员的回答我真的是没听清，而且态度明显不好，感觉意思就是没少我们的。她跟经理说了之后，经理的态度倒是真的不错。这家店是不是就靠经理撑着呢？？
我理解我去的那个时间点，人是很多，但是您这样差别对待，我可是受不了了。
这是我吃的最后一顿呷哺，再也不吃了，就算您家再香我也不去了，谁知道下次遇见什么**玩意儿呢

我就想匿名，别cue我，实话实说，没放服务员的图我已经很留面子了，而且也不想因为照片的问题让人被网暴。（表情包都想放mmll，我忍住了）

店家也别在差评底下留言联系私信，看不下去了，一差评就联系联系，怎么不找找自己店面的问题呢，不是你的问题那你就找问题解决啊，别在这跟消费者过不去。
                            

		                            收起评价


"
"
                                Zs1003
                                ","
2020-05-11 20:11                            
                            ","
                            大悦城的呷哺呷哺，进门找了一个两人桌。叫服务员收拾桌子收了，不擦桌子！等了5分钟换了台桌，叫服务员拿菜单！点了半天，最后告诉没有肥牛，你们家除了肥牛还有能吃的吗？真有意思！感觉这家破破旧旧的，是加盟的吗？
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2020-04-26 22:36                            
                            ","
就左边看我这个老女人  给我无数个白眼  我真的想捶她  下班了一人食  呷哺是个好选择  但是这服务真的是让人想爆粗口！炒她鱿鱼给我解气！下次去还让我看见她  继续晒她差评！沙雕服务员！	                        "
