用户名,时间,评论
"
                                Wendy李小毛
                                ","
2023-12-26 13:48                            
                            ","
                            这家其实在西区和东区的交界处 装修得非常时尚 单人套餐的量非常大 羊肉和蔬菜拼盘我感觉够两个吃 调料区自由选择 有个袋装的专用调料味道很不错 加点葱花香菜和小米辣就可以了 番茄锅里面有很多番茄 是打工人吃午饭的好选择
                            

		                            收起评价


"
"
                                zhao_yi
                                ","
2023-12-26 00:13                            
                            ","
                            带朋友来吃的，居然还要排队。很久没吃了，环境虽然有些旧，但是菜还是不错的，还有免费的冰沙可以吃。火锅调料可以再加多一点，排队就排了一会儿 推荐 一「珍馔牛上脑」肉都不错，不像是拼接的「酷爽青柠酸辣锅」一直没货 希望补货
                            

		                            收起评价


"
"
                                Sunnylve
                                ","
2023-12-25 15:21                            
                            ","
适合一人食的小火锅，价格实惠，菜品丰富。	                        "
"
                                大蓓V5
                                ","
2023-12-24 23:48                            
                            ","
                            冬天和什么最相配呢，当然是火锅🍲啊

工作日的中午和小伙伴们相约世茂打卡了呷哺呷哺火锅，从世茂扶梯上去后进门左拐找到直达梯就超级方便，一出来就是呷哺。

团的3-4人餐，锅底不要那么多可以换菜，很人性化，着重强调，呷哺的奶茶真好喝


		                            收起评价


"
"
                                孟孟
                                ","
2023-12-23 15:22                            
                            ","
在商场里面，但不吵，人也不是很多，环境还可以，性价比就这样，娃喜欢，就来吃了，一个套餐也能吃饱。	                        "
"
                                诺琪
                                ","
2023-12-21 21:55                            
                            ","
孩子说想来吃，两大一小到的时候已经快2点了，直接入座，看到有活动充了卡，然后买了个双人套餐再加了点东西足够了。味道中规中矩，随便吃吃的地方	                        "
"
                                Mini
                                ","
2023-12-21 20:16                            
                            ","
适合南京路步行街附近的上班族吃的一人食小火锅！还适合两个人简单来吃一顿平价火锅

价格确实比其他火锅店都要低一点，但是相比于几年前价格应该提高了大概20%吧，在世茂这个商场里这样的价格也可以理解。

菜品很新鲜，尤其是肉，吃起来的口感比较好，菠菜也不是软趴趴的都是鲜嫩的，午餐肉是吃得到肉粒的，鸭血也是嫩嫩的不是鸭血豆腐，菜品质量蛮好的。

有菠萝味的冰沙特别好喝，吃了辣锅再吃冰沙就特别爽
                            

		                            收起评价


"
"
                                张驯良
                                ","
2023-12-21 10:48                            
                            ","
                            最好吃的就是调料了，没有在其他家吃到过的味道。整体性价比很高，人均吃饱不到70，服务态度也不错，肉菜也都很新鲜，是平价火锅的不二之选。
美中不足如果菜品能更加丰富就好了。还有就是奶茶确实很一般，除非是套餐送的，不建议花钱买。
                            

		                            收起评价


"
"
                                飞飞桑
                                ","
2023-12-20 20:40                            
                            ","
                            总体上来说是还可以得但是当时我们买的是套餐然后服务员操作并不熟练硬是让我们在那里弄了半天还没好后面还是另一个小姐姐来给我们验上的但是自我感觉套餐分量不是很多它的饮品不太好喝而且打卡活动送的冰棍还是化的不太好建议可以让服务员都熟练掌握验券的技能
                            

		                            收起评价


"
"
                                打瞌睡路线
                                ","
2023-12-19 13:55                            
                            ","
                            [薄荷]环境:
在商厦里面，很好找到，
[服务铃]服务:
服务员很热情，我到的时候朋友还没到，服务员很热情的告诉我，稍微等一下就有四人桌了，怕我等的着急，反复过来和我聊天，很暖心哦！
菜品很干净，种类也很多，这里还有免费的冰沙，吃热了来上一口，太爽了吧。
                            

		                            收起评价


"
"
                                小钱_6761
                                ","
2023-12-19 11:06                            
                            ","
                            各种细节都服务很到位。鸳鸯锅辣锅很过瘾，如果吃不了非常不错鲜牛肉鲜牛肉肉质很好，我家爸爸瞬间一盘光盘。在辣锅中煮好吃着非常有弹性，虾滑推荐所有食材都很好，吃火锅来这里还是能很过瘾、乐意方便：火锅之乐，在于意趣，亲朋好友，宾客同伴，围着火锅，边煮边烫，边吃边聊，可丰可俭，其乐无穷，正如清代诗人严辰写的\""围炉聚饮欢呼处，百味消融小釜中。
                            

		                            收起评价


"
"
                                猜不透Daytoy
                                ","
2023-12-18 15:36                            
                            ","
                            在南京路逛街的时候，妈妈说想要吃小火锅，正好附近有一家，就去了，因为不是饭点时间，人不多，但是小姐姐都很热情，给我们介绍店里的套餐，门口还有免费的沙冰，居然不要钱，挺给力的！量很大，我和妈妈两个人，就吃了一个套餐，里面的蔬菜拼盘。完全吃不完呢！点了两个锅底。一人一个，都不错
                            

		                            收起评价


"
"
                                士多啤梨
                                ","
2023-12-17 13:11                            
                            ","
天冷来吃呷哺呷哺，羊肉套餐很划算，味道很赞！	                        "
"
                                知义精明的小海
                                ","
2023-12-17 13:06                            
                            ","
今天带家人来吃小火锅，味道不错，环境很好，服务超级棒。	                        "
"
                                Amyxft
                                ","
2023-12-17 13:01                            
                            ","
                            这家位置好，人广中心位置，环境新，服务及时，速度很快，餐品也蛮新鲜的，呷哺呷哺真的神奇，性价比很高，非常适合突然想吃点火锅，不烧饭随时可以来想用，帮助大家实在火锅自由，都想办卡了，点评之类活动也给力，用餐体验好
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-12-17 12:55                            
                            ","
食材新鲜，小料种类很全，非常划算	                        "
"
                                玉玲！
                                ","
2023-12-17 12:50                            
                            ","
味道不错，服务很好，干净卫生，下次还会继续光顾！	                        "
"
                                mengqiu_tang
                                ","
2023-12-16 09:42                            
                            ","
下班时间人很多，但比对面大排长龙好多了，免费柠檬冰沙，小朋友喜欢，羊肉感觉不是原切是科技，牛肉可以	                        "
"
                                海毛毛_8209
                                ","
2023-12-15 18:45                            
                            ","
「果蔬拼盘」「印度风味咖喱锅」「大红袍奶茶」「霸气牛肉大满贯」	                        "
"
                                紫颜知己_4844
                                ","
2023-12-12 16:07                            
                            ","
很久没吃的小火锅，味道还是很好。	                        "
"
                                zhangyy1
                                ","
2023-12-11 08:00                            
                            ","
                            离公司近，蔬菜羊肉鸡蛋新鲜搭配营养均衡，人均50多，性价比适中，想不到吃什么的时候经常来这儿解决午餐。遥想十几年前呷哺呷哺火遍全国，率先打开了吧台+一人一小锅+人均二三十的涮火锅方式，一到冬天大街小巷都是他家那秘制麻酱的味道，也是一份有历史特色的回忆。
                            

		                            收起评价


"
"
                                骑士
                                ","
2023-12-09 21:38                            
                            ","
[薄荷]环境:
这个商场的装修好多都是这样，类似露天了。味道还可以，主要是食材比较新鲜	                        "
"
                                匿名用户
                                ","
2023-12-06 14:13                            
                            ","
小火锅，可一人一锅，也可大锅
菜品很新鲜，，赞。	                        "
"
                                仙音
                                ","
2023-12-06 11:25                            
                            ","
                            [薄荷]环境：很适合一人食的小火锅

[服务铃]服务：挺好的
点的一个套餐，加了一点菜，虽然是比较普通的小火锅，但是还挺适合火锅爱好者。一个人吃的很舒服。价格也比较实惠。
「呷哺调料」好评「高原羊肉卷」不错「呷哺香辣牛油锅」可以
                            

		                            收起评价


"
"
                                喊着减肥的馋猫
                                ","
2023-12-05 22:31                            
                            ","
                            多年没有吃的小火锅，天气降温，附件觅食就去回温了一下，印象里最早流行一人一锅的店，但是价位现在比较高了，午市套餐小绵羊等贵一点，但是量却是大，一人就两大份肉还有其他，最后真的扶墙出，晚饭都吃不下，点赞还会在光顾
                            

		                            收起评价


"
"
                                云水弥漫
                                ","
2023-12-05 21:45                            
                            ","
本想随便吃点，口味意外的不错，在南京路上，这个价位能吃的舒服的地方不多了 "
"
                                匿名用户
                                ","
2023-12-05 18:01                            
                            ","
很好的单人小火锅 头一次吃 终于不用鸳鸯锅两个人选来选去	                        "
"
                                飞小鱼
                                ","
2023-12-05 14:59                            
                            ","
                            我很喜欢，那么从口味，价格，环境说一下。先说下口味，我不适合重油重辣的，不否认，那种辣辣的火锅确实很好吃，我和朋友就去了一家比较正宗的重庆火锅店，怎么说呢，火锅牛油都冒泡，特别香，而甲浦甲浦的味道就很清爽，清淡，而且汤也很鲜美。喜欢吃辣的肯定吃不惯。我这种喜欢就吃火锅带喝汤的，所以他们家真的很对我胃口。我爱点番茄味和寿喜锅配对的鸳鸯锅。就依然调料也能满足要求。我是特别爱喝奶茶。他们家的特色估计也是奶茶。奶茶的味道很清纯，感觉就是奶加茶的味道。然后说下价格，两个人150块套餐就够了，正常火锅价格。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-12-04 15:44                            
                            ","
食材新鲜 味道鲜美  服务好 环境好值得一来的好店	                        "
"
                                匿名用户
                                ","
2023-12-03 22:28                            
                            ","
                            在世贸上面，我们周日傍晚去的，5点半，人已经坐的七七八八了，幸亏来得及时，不然估计要排队了。点了一份双人套餐，再加了点其他菜。呷哺的灵魂花生酱一直是我的最爱，自己在家煮火锅也爱买他家的花生酱。火锅里是性价比很不错的了。
                            

		                            收起评价


"
"
                                helasama
                                ","
2023-12-02 21:05                            
                            ","
                            [薄荷]环境:
店在人广，1号线即可到达，就餐位置不算多。隔壁卖奶茶，同样可以在点菜APP上面下单，方便。
菜品不算多，但基础都有，三个人人均五十左右
「高原羊肉卷」羊肉很不错
「午餐肉」火锅必备，好吃
「手打芝士虾滑」 Q.弹好吃
「呷哺嫩牛肉炸串」炸串很划算，惊喜
                            

		                            收起评价


"
"
                                hisokatasky
                                ","
2023-12-02 12:46                            
                            ","
性价比可以的小火锅 也适合一人食	                        "
"
                                混沌漩涡
                                ","
2023-12-01 18:24                            
                            ","
                            周末在上海一个人不知道吃什么，正好想吃火锅，这个可以一个人吃的小火锅正好满足我这个I人的需求
买了个套餐然后加了两份肉，肉质还是不错的
「果蔬拼盘」没想到套餐里的果蔬拼盘有蟹棒和虾
「珍馔牛上脑」肉质很不错
「呷哺牛前胸单人午餐」肉质厚实
「高原羊肉卷」羊肉腥味不多，很好吃
                            

		                            收起评价


"
"
                                火龙果干炝茶叶蛋
                                ","
2023-12-01 12:46                            
                            ","
多次来吃了，经济实惠，味道也不错，食材也挺多	                        "
"
                                随风
                                ","
2023-12-01 09:48                            
                            ","
总体来说呷铺呷铺的性价比还是很不错的，和朋友一起来南京路逛街，看到了世贸广场四楼有呷铺呷铺，果断了选择他们家，味道挺好，过来还要排队，他们家服务都挺好的，还有奶茶喝，很不错的一次体验，下次还会再来的	                        "
"
                                sweety5384
                                ","
2023-11-30 09:50                            
                            ","
                            地方还算好找，直达电梯上来就是。工作日晚上人不多，不用等位。环境很安静，超级适合一个人来吃。套餐量也是很大的，不用担心吃不饱。我们两人点了两份套餐又加了一份肉，最后浪费了不少，量真的超级大。食材新鲜，服务员也很热情，态度很好，桌面和地板都干净，真的找不出不再来的理由


		                            收起评价


"
"
                                吃的在哪里！
                                ","
2023-11-29 21:33                            
                            ","
                            呷哺呷哺以前小时候经常吃，不过以前有两种酱，现在只有呷哺呷哺酱，有点咸。但是性价比没得说。
锅底点的寿喜锅拼番茄，两个锅的底料都比较淡，番茄锅好吃一点，菜品份量还蛮充足的！肉的品质也还可以，不过价格真的很实惠！希望锅底能浓一点，酱料能多一个花生酱！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
                                2023-11-29
  更新于2024-02-06 15:35                            
                            ","
又双叒叕来打卡呷哺呷哺啦～依旧团的午市单人餐，好爱羊肉卷，蘸上鸡蛋液和搭配的火锅蘸料口口暖胃又暖心，环境有别于去过的其他门店，多了些小温馨，初冬的温暖来自呷哺呷哺，老品牌值得再来。	                        "
"
                                vivian0910
                                ","
2023-11-28 18:10                            
                            ","
                            [薄荷]环境:干净整洁，宽敞明亮～
[服务铃]服务:服务员不多，还算热情吧～
一人一锅方便又卫生，中午工作餐的话价格也不贵～
「霸气牛肉大满贯」肉食爱好者必点～
「茉香奶绿」不是很甜的那种，清淡很好喝，每次必点～
「椒香小酥肉」酥酥脆脆不错～
                            

		                            收起评价


"
"
                                seabaihe
                                ","
2023-11-28 15:00                            
                            ","
                            [薄荷]环境:
还不错

[服务铃]服务:
一般，服务员没那么勤快。
「果蔬拼盘」 量还可以，够一人吃。
「呷哺调料」每次必吃，可能会为了调料去吃。
两人餐的量能够再多点就好了，不够吃基本。
记得门口的奶糖真的真的很好吃，去了一定要记得吃。
                            

		                            收起评价


"
"
                                海棠花的思念
                                ","
2023-11-28 10:51                            
                            ","
                            世贸广场桂满陇隔壁，晚上6点前不用排队，到了就有位子！
「呷哺调料」调料自助，随心搭配。
「果蔬拼盘」两个人点这个就够了，够吃的。
「大红袍珍珠奶茶」有点港式奶茶的感觉，红茶比较重！
「呷哺精选大米龙」很新鲜，非常棒。
「高原羊肉卷」份量足，新鲜！
                            

		                            收起评价


"
"
                                Leehdc
                                ","
2023-11-26 20:43                            
                            ","
                            呷哺呷哺是一家来自台湾的火锅连锁品牌，以快速、便捷的就餐模式和新颖的自助蘸料方式吸引了众多消费者。
在味道方面，呷哺呷哺的火锅汤底和肉质都相当不错。特别是在冬天，喝上一口热腾腾的骨头汤，夹起一片嫩滑的肉，再蘸上自己喜欢的酱料，简直是一种享受。
此外，呷哺呷哺的自助蘸料也是其特色之一。顾客可以根据自己的口味选择不同的酱料和调料，搭配出自己喜欢的味道。这种新颖的就餐方式不仅增加了顾客的用餐体验，也给呷哺呷哺带来了更多的商业机会。
在服务质量方面，呷哺呷哺也有着不错的表现。虽然有时候会出现服务员态度不够好的情况，但总体来说，呷哺呷哺的服务还是比较周到的。在就餐高峰期，上菜速度可能会有些慢，需要耐心等待。
价格方面，呷哺呷哺的价格相对较为亲民。虽然不同地区和不同店面的价格可能会有所不同，但总体来说，呷哺呷哺的价位还是比较合理的。
总的来说，呷哺呷哺是一家非常不错的火锅连锁品牌。虽然有些小缺点，但整体来说，它的味道、服务和价格都值得消费者信赖和选择。如果你想尝试一种新颖的火锅就餐方式，不妨去呷哺呷哺体验一下。
                            

		                            收起评价


"
"
                                曈曈妈
                                ","
                                2023-11-26
  更新于2023-11-27 09:25                            
                            ","
                            升级过后的呷哺呷哺，店内的环境很干净整洁，装修也十分精致漂亮！小小的火锅，大大的满足，锅底有好几款可以选，满足不同口味的人群，大理石纹路的牛肉口感很不错，入口鲜嫩柔软，他们家的茶米茶也很好喝，边吃火锅边喝奶茶，一整个满足！
                            

		                            收起评价


"
"
                                zyw
                                ","
2023-11-25 19:23                            
                            ","
                            到了饭点，人好多好多，可能相对实惠品种也多。等了将近1个小时，终于轮到，点菜，开干。原来超过50分钟门口大转盘可以摇一摇，中奖率看着蛮高的。顿时明白套路满满
「呷哺精选大米龙」「印度风味咖喱锅」「午餐肉」
                            

		                            收起评价


"
"
                                moonjojo
                                ","
2023-11-25 12:25                            
                            ","
                            很久没来吃它家了，性价比最高的小火锅。食材很新鲜，服务很好。两个人点了两份套餐，这次尝试了黑鱼片，量很足，很鲜美。牛肉也非常新鲜。套餐的量很大，有些素菜吃不完可惜了。他家的拉面非常有劲道。套餐里还有奶茶饮料可选，还有自助的冰沙。
                            

		                            收起评价


"
"
                                茶小茶
                                ","
2023-11-24 00:18                            
                            ","
环境很好 位置不是很好找 好吃😋	                        "
"
                                Onlyyouaccompanyme_7107
                                ","
2023-11-23 13:42                            
                            ","
菜品是好吃的，但是调料没以前的好吃了，服务吧不怎么好，高峰期的时候，一个过去坐在那里也没有人给菜单也没人过来介绍活动啥的，给我感受这次比较差	                        "
"
                                兰朵卡思基摩
                                ","
2023-11-22 22:23                            
                            ","
                            地段在人广附近 还是比较好找的 扶梯上来就可以找到点的清汤锅底和鱼片套餐 价格59特别实惠 荤素搭配 包括蔬菜拼盘 菜色很丰富 还有一杯饮料 每次来呷哺都爱这个套餐 缺点是这家上菜特别慢 服务有点不大行 要一直催才能催出菜 鱼片等了好久好久 感觉周围两桌也有类似的情况 一直在催菜 不知道咋回事
                            

		                            收起评价


"
"
                                哈哈哈哈
                                ","
2023-11-21 09:17                            
                            ","
                            [薄荷]环境:
环境很干净，菜品很新鲜，量也很多，辣锅还是蛮辣的，吃的很过瘾。
[服务铃]服务:
服务很贴心，照顾的很周到，有需要直接招乎一下就可以了。
活动还是蛮多，各样的套餐都有，还有单人餐，还是蛮方便的，自己一个人也可以去吃。
                            

		                            收起评价


"
"
                                碗仔
                                ","
2023-11-18 15:12                            
                            ","
一人份的小锅非常适合我这种喜欢吃火锅的社恐哈哈，套餐里还有奶茶可以喝，非常喜欢，套餐都是荤素搭配的，酱料非常浓稠一直都非常爱呢~几个人可以点个大锅也是很不错的	                        "
"
                                lemonJ
                                ","
2023-11-18 13:10                            
                            ","
世贸店第一次来也是第一次吃 性价比很高的呢 大家可以来逛吃逛吃了	                        "
"
                                Caroline
                                ","
2023-11-18 10:54                            
                            ","
还不错，感觉比以前好吃了，店铺很大，还有套餐，很划算，适合工作餐 "
"
                                Hey~_3559
                                ","
2023-11-17 12:41                            
                            ","
好久没吃了，同事提议来这里，久违的回忆
跟以前一样好吃😋	                        "
"
                                匿名用户
                                ","
2023-11-16 23:10                            
                            ","
                            [薄荷]环境:
得有两年没有吃过呷哺呷哺了，环境真是特别好，跟以前完全不一样。很喜欢

[服务铃]服务:
服务员的态度我真的不敢恭维，先是店里的服务员大姨，给我们推荐店里的活动不参加，然后我们永团购券，就立马变脸了，还吼我们。后面点完餐后，有一个小姑娘嫌弃我们要常温可乐各种吐槽，我就不明白，就要个常温可乐至于吗
                            

		                            收起评价


"
"
                                好运相伴
                                ","
2023-11-16 19:20                            
                            ","
[薄荷]环境:
非常满意舒服
[服务铃]服务:
服务周到专业主动热情
第一次吃甲浦甲浦火锅，给人感觉蛮好的，大晚上的人来吃还蛮多的，布局合理。	                        "
"
                                Boo.
                                ","
2023-11-16 15:48                            
                            ","
                            [薄荷]环境：
是一家暖色系的火锅店 只有这一排有花 拍照的背景就很拉氛围 这个位置很适合拍照的小姐姐. 
[服务铃]
一人一个锅真的太方便了  摆拍和菜品都很有特色的嘛！ 一直没机会来吃 这次来尝后还是很推荐的 . 位置有的少 等位几桌需要半小时左右. 希望店家越做做大！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-11-16 13:33                            
                            ","
挚爱的小火锅 好吃不腻 服务员态度也很好	                        "
"
                                九耀
                                ","
2023-11-15 22:19                            
                            ","
                            在人民广场，吃过一次就爱上了，味道很不错，味道很好，价格也实惠。买的双人餐，一开始还以为会吃不饱，结果米饭自助，而且免费的。
点了番茄锅，味道很不错，很不错。小朋友也比较喜欢吃。特别是面条放在里面。还有免费的冰沙  爽
                            

		                            收起评价


"
"
                                mio_ice
                                ","
2023-11-15 17:46                            
                            ","
                            离地铁站很近，而且店里环境非常合我的口味，迅速赶来给个💯分！在五楼好像，很好找。买的团购券，双人的 本来以为吃不饱的。结果有免费的米饭，吃完就饱的不行。还单独点了菜，根本吃不下。还有免费的冰沙，很爽。
                            

		                            收起评价


"
"
                                Jolie
                                ","
2023-11-14 19:27                            
                            ","
菜品很新鲜，菜量也很足！冬天来吃太满足啦～关键是，很实惠	                        "
"
                                wwwff
                                ","
2023-11-14 18:27                            
                            ","
非常好，服务热情，口味也不错，值得下次再来！	                        "
"
                                菲利亚那
                                ","
2023-11-14 14:59                            
                            ","
                            满分满分！朋友推荐来的，性价比超高的火锅店。真香！所有的食材都是肉眼可见的新鲜。
[薄荷]环境:
很不错 商场里面的 所以很好很干净啦
「珍馔牛上脑」这个一定要点一份 很好吃哈哈哈哈
「呷哺香辣牛油锅」香辣够爽
「黑鱼片」还行吧
                            

		                            收起评价


"
"
                                蜜饯腊黑蜜
                                ","
2023-11-11 18:54                            
                            ","
牛肉非常好吃，性价比高，就是豆制品少了点，希望增加厚百叶，冻豆腐，豆腐干等 "
"
                                Jupia
                                ","
2023-11-11 10:47                            
                            ","
                            点评的套餐有个烤串的挺合适，十五串牛羊肉才四十多，味道不错。

小火锅竟然坚持到现在也不容易，寿喜锅底不错，大米龙小米龙的牛肉比较有韧性，羊肉特别香弹性足，蔬菜拼盘和很多品类都有小份，性价比较高。整体都不错，就是调料稍微重了点，吃完口干。
                            

		                            收起评价


"
"
                                TY
                                ","
2023-11-10 16:11                            
                            ","
呷哺呷哺yyds，性价比极高！番茄锅超好吃，新出的韩式泡菜锅不行hhh	                        "
"
                                拖拉机星星错误
                                ","
2023-11-08 23:08                            
                            ","
                            不是饭点去的…只有寥寥几个客人…但是服务员也有认真服务…点了大米龙单人套餐。这就是我最喜欢呷哺呷哺的地方…可以一个人吃火锅…套餐量也足…不会浪费…牛肉的品质也不错…希望店能开在我家门口的万达。我会经常去吃的。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-11-08 18:21                            
                            ","
服务好，环境好，菜品好！特别是新来的阿姨很热情！服务到位！上手也很快！好评！！	                        "
"
                                娜娜_1048
                                ","
2023-11-07 22:15                            
                            ","
                            [薄荷]环境:
店铺很明亮，干净整洁，灯也很漂亮

[服务铃]服务:
有提供围兜以防衣服弄脏
一人一个的小锅也适合疫情期间用餐
有个小姐姐让我印象深刻，因为坐的很偏，当时叫加水很费劲，一直没人给我们加，然后有个女孩纸来了就和天使一样，她很有意思的和我们说左手是我朋友的右手是我的，她去门口帮我们接，拿回来的时候又用很俏皮的语气和我们重复了一遍，瞬间阴霾一扫而空 五星也是因为她才给的
                            

		                            收起评价


"
"
                                爱吃爱喝3434
                                ","
2023-11-06 16:22                            
                            ","
地点很难找，七转八转。不过正如其他分店性价比超级高。	                        "
"
                                匿名用户
                                ","
2023-11-05 20:45                            
                            ","
                            [薄荷]环境:
位置很好找，就在世贸广场5楼电梯一出来就能看到，很亮堂宽敞的环境。
[服务铃]服务:
一个人来吃也不尴尬，服务员会很快来带到单人座，一个人的话可以点它的单人套餐「珍馔牛上脑」「果蔬拼盘」「呷哺调料」「呷哺香辣牛油锅」
量很大够吃，单人套餐还有一杯饮料。
点评买代金券还有优惠，很划算。
                            

		                            收起评价


"
"
                                fiona021
                                ","
2023-11-01 09:41                            
                            ","
                            一人一锅干净卫生，味道真的不错，家人都喜欢吃。
今天还是比较幸运的，去了没有排队，坐下之后人瞬间好多。食材新鲜，牛肉品质很不错肥瘦相间，还有儿童套餐，点了三份锅底「呷哺香辣牛油锅」一般般不够辣「菌菇汤锅底」味道比较淡，还好蘸料可以来撑场面，总的来说物廉价美
                            

		                            收起评价


"
"
                                erhyjer
                                ","
2023-11-01 09:00                            
                            ","
                            第一次吃呷哺呷哺，吃完之后领悟了能开这么久的真谛，用最低的价格尽可能吃的更高级。环境菜品有模有样，双人99套餐且不提质量如何，有肉有虾有主食有蔬菜拼盘居然能吃饱，就已经很牛了。
这家店环境也很不错，座位很宽敞。推荐！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-31 15:40                            
                            ","
                            火锅非常的好吃哦，很适合一个人吃也不会尴尬哈哈哈，蔬菜和肉品都很新鲜，每次吃小火锅都会选虾堡，但是可惜东阴功味道没有了，希望能补回来环境也很干净，卫生饮料也不错吃的时候也很自在，服务员态度也很热情总之就是很喜欢
                            

		                            收起评价


"
"
                                zhenshu614
                                ","
2023-10-30 12:43                            
                            ","
                            昨天下班和同事去的。很久没吃过他家了，挺久之前去过几次其他家的呷哺呷哺，那时候调理只有两种，菜品也不多，不过一人一锅倒是挺特别的。这次去，调理明显多了好多，菜品也多了好多，如果是朋友聚餐彼此都不介意的话可以就点正常的鸳鸯锅，介意的小伙伴可以每人一个小锅，自己涮自己的。
                            

		                            收起评价


"
"
                                电波在这里
                                ","
2023-10-29 23:31                            
                            ","
呷哺呷哺店内环境优雅，菜品丰富，口感鲜美，深受我的喜爱，性价比高。	                        "
"
                                鹭岛甜酱
                                ","
2023-10-28 21:21                            
                            ","
                            [薄荷]环境:
蛮不错的，看着很清爽，调料台也有定时加冰补料，收拾得很不错。

[服务铃]服务:
一般般，服务员不算很多，但是需要的话也能很快提供服务。
「印度风味咖喱锅」咖喱锅好吃推荐，很有味道。「珍馔牛上脑」能吃出不是拼贴肉，味道很不错。总的来说，推荐。
                            

		                            收起评价


"
"
                                精灵鱼825
                                ","
2023-10-27 21:54                            
                            ","
                            中午和同事各点了一个套餐 超级划算 
这家店开在世茂里 但是和印象中的呷浦不太一样 算是比较高端的吧 
一人一锅很干净 调料自选 套餐里也有很多吃的 还配了饮料 
环境不错 中午人也不算多 可以很舒适悠哉的慢慢品尝 以后还会常来 希望套餐可以一直保持下去
                            

		                            收起评价


"
"
                                甜甜~_8443
                                ","
2023-10-26 22:49                            
                            ","
                            [薄荷]环境:
一人一锅吃的超爽火锅，我觉得是体验是非常好的。呷哺呷哺是我的最爱，而且性价比真的很高，很便宜，一人还能吃到饱

[服务铃]服务:
服务也是非常没有话说的，服务员都很热情的在服务以及以及说，我说帮忙收一下垃圾，他会反应的很快
                            

		                            收起评价


"
"
                                三岁吧
                                ","
2023-10-26 12:44                            
                            ","
                            感觉超棒哎，在呷哺吃出了海底捞的感觉，就每个服务员都面带微笑好温暖好可爱，点的菜也可以点小份，一个人是真的吃不完大份啊。总之非常开心的一次选择，有机会还会再去。对了，1 点到是不用排队的，这点很方便！🍉
                            

		                            收起评价


"
"
                                你爹
                                ","
2023-10-25 17:35                            
                            ","
菜品味道很好，服务很热情。好吃实惠。	                        "
"
                                A冰璇
                                ","
2023-10-24 15:17                            
                            ","
                            店铺位于人民广场地铁站旁刚装修翻新的世茂广场内，交通很便利。
他们家是很有特色的小火锅，一人一锅，然后自己选择干净的火锅菜。
推荐：单人套餐、牛眼肉、牛胸肉、羊肉卷

此外还有多种特色调料可供挑选。
他们家最近有大众点评优惠活动很划算。
值得附近的朋友们来此品尝。
                            

		                            收起评价


"
"
                                果酱卤油菜
                                ","
2023-10-23 11:58                            
                            ","
                            附近遛弯，突然想吃火锅，发现刚好有适合一个人吃的小火锅。就去试试。

[服务铃]服务：
总体很热情，会帮你安排位置，协调座位。
菜品比较丰富，套餐感觉一个人吃有点撑了。菜品有虫子，服务员也主动帮你更换了。
大红袍奶茶很好喝，也可以外带。推荐一波。
下次应该还会回购的。
                            

		                            收起评价


"
"
                                AthenaJiang1987
                                ","
2023-10-23 11:49                            
                            ","
重阳节带外婆来逛逛，现在升级了，装修不错，服务也不错！味道还是老味道！	                        "
"
                                匿名用户
                                ","
2023-10-22 19:07                            
                            ","
味道不错，性价比还是挺高的，随便吃吃挺好。	                        "
"
                                兰姐_4389
                                ","
2023-10-22 16:52                            
                            ","
服务员态度很好 ，推荐的新品奶茶很好喝，套餐很划算，一份肉一份菜量都很大，环境也不错，以后想吃火锅了还是会优先选择她家	                        "
"
                                兔子小姐
                                ","
2023-10-22 14:39                            
                            ","
                            很久没吃呷哺呷哺了，突然就很想吃，立马跟闺蜜约了一个。
以前印象里的呷哺呷哺是个人均50的“现煮麻辣烫”，现在感觉从装修到菜品都高级了不少。当然价格也高级了一点
呷哺调料还是yyds，我们没点套餐，高估了自己的食量，点了三份肉肉，最后吃都吃不完……那个牛上脑不大好吃，有点柴
                            

		                            收起评价


"
"
                                刁老板
                                ","
2023-10-21 18:55                            
                            ","
                            [薄荷]环境：新开的，在世贸这里，很干净，有自助拿酱的餐吧，还有免费的冰沙
[服务铃]服务：很多服务员，态度很好，上菜速度很快，也会推荐性价比高的套餐
我点的是68的套餐，性价比超高，一份套餐就可以吃的饱饱的。里面有牛肉，蔬菜拼盘，奶茶，海鲜，基本可以是该有的都有，这个套餐很推荐。赞！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-20 08:06                            
                            ","
                            我想简单介绍一下这个呷哺的火锅套餐。这是一份包含牛肉、羊肉、海鲜、蔬菜等多种食材的套餐，而且还有专门的蘸料和饮料。虽然价格不高，但无论是食材的新鲜程度还是口感，都让我觉得非常满意。尤其是牛肉和羊肉，口感鲜嫩多汁，完全不输给一些高档火锅店。海鲜和蔬菜也很新鲜，看得出来套餐的品质是非常有保障的。
                            

		                            收起评价


"
"
                                瑛子_9273
                                ","
2023-10-20 01:41                            
                            ","
去人广办事，路过南京路步行街，就去世贸楼上吃呷哺了，现在的上海是真的冷清，饭点也没坐满，价格这么多年了，几乎没涨，还是那么实惠，40-50米吃一顿火锅，干净又卫生	                        "
