Dombeya montana (Hochr.) Arènes,Dombeya montana subsp. montana ,/taxon/urn:lsid:ipni.org:names:77229116-1
Dombeya spectabilis Bojer,Dombeya spectabilis subsp. humblotii (Baill.) Arènes,/taxon/urn:lsid:ipni.org:names:77249828-1
Dombeya spectabilis Bojer,Dombeya spectabilis var. lantziana (Baill.) Arènes,/taxon/urn:lsid:ipni.org:names:77249189-1
Dombeya spectabilis Bojer,Dombeya spectabilis subsp. spectabilis ,/taxon/urn:lsid:ipni.org:names:77229615-1
Dombeya stipulacea Baill.,Dombeya stipulacea var. decaryana Arènes,/taxon/urn:lsid:ipni.org:names:77249256-1
Dombeya stipulacea Baill.,Dombeya stipulacea var. stipulacea ,/taxon/urn:lsid:ipni.org:names:77229769-1
Dombeya subviscosa Hochr.,Dombeya subviscosa subsp. ihosyensis (Arènes) Appleq.,/taxon/urn:lsid:ipni.org:names:77144986-1
Dombeya subviscosa Hochr.,Dombeya subviscosa subsp. sakarahae (Arènes) Appleq.,/taxon/urn:lsid:ipni.org:names:77145006-1
Dombeya subviscosa Hochr.,Dombeya subviscosa subsp. subviscosa ,/taxon/urn:lsid:ipni.org:names:77228964-1
Dombeya viburnifloropsis Arènes,Dombeya viburnifloropsis subsp. borealis Arènes,/taxon/urn:lsid:ipni.org:names:77249284-1
Dombeya viburnifloropsis Arènes,Dombeya viburnifloropsis var. ihosyensis Arènes,/taxon/urn:lsid:ipni.org:names:77249443-1
Dombeya viburnifloropsis Arènes,Dombeya viburnifloropsis subsp. viburnifloropsis ,/taxon/urn:lsid:ipni.org:names:77229894-1
Eriolaena hily (Arènes) Dorr,Eriolaena hily subsp. boinensis (Appleq.) Dorr,/taxon/urn:lsid:ipni.org:names:77217514-1
Eriolaena hily (Arènes) Dorr,Eriolaena hily subsp. hily ,/taxon/urn:lsid:ipni.org:names:77231629-1
Grewia flavicans Boivin ex Baill.,Grewia flavicans var. boinensis Capuron,/taxon/urn:lsid:ipni.org:names:1012030-1
Grewia flavicans Boivin ex Baill.,Grewia flavicans var. flavicans ,/taxon/urn:lsid:ipni.org:names:77230860-1
Grewia meridionalis Capuron,Grewia meridionalis var. antandroy Capuron,/taxon/urn:lsid:ipni.org:names:1008428-1
Grewia meridionalis Capuron,Grewia meridionalis var. meridionalis ,/taxon/urn:lsid:ipni.org:names:77230201-1
Hibiscus bernieri Baill.,Hibiscus bernieri var. bernieri ,/taxon/urn:lsid:ipni.org:names:77231125-1
Hibiscus bernieri Baill.,Hibiscus bernieri var. trichospermoides (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251341-1
Hibiscus grandidieri Baill.,Hibiscus grandidieri var. grandidieri ,/taxon/urn:lsid:ipni.org:names:77231303-1
Hibiscus grandidieri Baill.,Hibiscus grandidieri var. greveanus (Baill.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251662-1
Hibiscus grandidieri Baill.,Hibiscus grandidieri var. manamboloensis (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251628-1
Hibiscus macrogonus Baill.,Hibiscus macrogonus f. macrogonus ,/taxon/urn:lsid:ipni.org:names:77231122-1
Hibiscus macrogonus Baill.,Hibiscus macrogonus f. manombensis (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251600-1
Hibiscus palmatifidus Baker,Hibiscus palmatifidus var. palmatifidus ,/taxon/urn:lsid:ipni.org:names:77231051-1
Hibiscus palmatifidus Baker,Hibiscus palmatifidus var. sakalava Humbert,/taxon/urn:lsid:ipni.org:names:77251471-1
Hibiscus stenophyllus Baker,Hibiscus stenophyllus var. solandroketmia (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251241-1
Hibiscus stenophyllus Baker,Hibiscus stenophyllus var. stenophyllus ,/taxon/urn:lsid:ipni.org:names:77231503-1
Hibiscus thespesianus Baill.,Hibiscus thespesianus var. integrovatus (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251927-1
Hibiscus thespesianus Baill.,Hibiscus thespesianus var. thespesianus ,/taxon/urn:lsid:ipni.org:names:77231689-1
Hibiscus perrieri Hochr.,Hibiscus perrieri var. perrieri ,/taxon/urn:lsid:ipni.org:names:77231213-1
Hibiscus perrieri Hochr.,Hibiscus perrieri var. rosa-madagascariensis Hochr.,/taxon/urn:lsid:ipni.org:names:77251152-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon var. alluaudiana (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251766-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon var. analamerensis (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77252126-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon subvar. ankazoabensis (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251335-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon var. antsiranensis (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251420-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon subsp. dolichocalyx (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251869-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon subsp. eriocalyx (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251209-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon subsp. erythrosiphon ,/taxon/urn:lsid:ipni.org:names:77230992-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon var. onilahensis (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77251575-1
Hildegardia erythrosiphon (Baill.) Kosterm.,Hildegardia erythrosiphon var. urschiana (Arènes) Arènes,/taxon/urn:lsid:ipni.org:names:77252079-1
Humbertiella decaryi (Hochr.) Dorr,Humbertiella decaryi var. decaryi ,/taxon/urn:lsid:ipni.org:names:77231376-1
Humbertiella decaryi (Hochr.) Dorr,Humbertiella decaryi var. sakarahensis Dorr,/taxon/urn:lsid:ipni.org:names:951654-1
Kosteletzkya diplocrater (Hochr.) Hochr.,Kosteletzkya diplocrater var. bathiei (Hochr.) Hochr.,/taxon/urn:lsid:ipni.org:names:77251564-1
Kosteletzkya diplocrater (Hochr.) Hochr.,Kosteletzkya diplocrater var. diplocrater ,/taxon/urn:lsid:ipni.org:names:77225239-1
Perrierophytum humbertii Hochr.,Perrierophytum humbertii var. humbertii ,/taxon/urn:lsid:ipni.org:names:77226284-1
Perrierophytum humbertii Hochr.,Perrierophytum humbertii var. thyrsoideum Hochr.,/taxon/urn:lsid:ipni.org:names:77251659-1
Sparrmannia discolor Baker,Sparrmannia discolor var. cordata Capuron,/taxon/urn:lsid:ipni.org:names:77251622-1
Sparrmannia discolor Baker,Sparrmannia discolor var. discolor ,/taxon/urn:lsid:ipni.org:names:77227213-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. albiflora H.Perrier,/taxon/urn:lsid:ipni.org:names:77253687-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. ambrensis H.Perrier,/taxon/urn:lsid:ipni.org:names:77253747-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. longisepala H.Perrier,/taxon/urn:lsid:ipni.org:names:77253666-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. louvelii H.Perrier,/taxon/urn:lsid:ipni.org:names:77253620-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. oblongifolia ,/taxon/urn:lsid:ipni.org:names:77232585-1
Dichaetanthera oblongifolia Baker,Dichaetanthera oblongifolia var. subrubra (Jum. & H.Perrier) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253331-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla f. acuminata (Cogn.) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253641-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla var. macrophylla ,/taxon/urn:lsid:ipni.org:names:77232334-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla f. ovalifolia (Cogn.) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253879-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla f. riparia (Cogn.) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253218-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla var. subcordata H.Perrier,/taxon/urn:lsid:ipni.org:names:77253556-1
Gravesia macrophylla (Naudin) Drake,Gravesia macrophylla f. uliginosa (H.Perrier) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253175-1
Gravesia rutenbergiana Baill. ex Cogn.,Gravesia rutenbergiana subsp. onivensis (Jum.) H.Perrier,/taxon/urn:lsid:ipni.org:names:77253508-1
Gravesia rutenbergiana Baill. ex Cogn.,Gravesia rutenbergiana subsp. rutenbergiana ,/taxon/urn:lsid:ipni.org:names:77178027-1
Memecylon ulopterum DC.,Memecylon ulopterum var. oblongifolium Cogn.,/taxon/urn:lsid:ipni.org:names:77178127-1
Memecylon ulopterum DC.,Memecylon ulopterum var. ulopterum ,/taxon/urn:lsid:ipni.org:names:77232458-1
Rousseauxia marojejensis Jacq.-Fél.,Rousseauxia marojejensis var. hirsuta Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886758-1
Rousseauxia marojejensis Jacq.-Fél.,Rousseauxia marojejensis subsp. lepidota Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886759-1
Rousseauxia marojejensis Jacq.-Fél.,Rousseauxia marojejensis subsp. marojejensis ,/taxon/urn:lsid:ipni.org:names:77178007-1
Rousseauxia marojejensis Jacq.-Fél.,Rousseauxia marojejensis subsp. sericea Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886760-1
Malleastrum gracile J.-F.Leroy,Malleastrum gracile subsp. emarginatum J.-F.Leroy,/taxon/urn:lsid:ipni.org:names:77251191-1
Malleastrum gracile J.-F.Leroy,Malleastrum gracile subsp. gracile ,/taxon/urn:lsid:ipni.org:names:77225923-1
Decarydendron helenae Danguy,Decarydendron helenae var. helenae ,/taxon/urn:lsid:ipni.org:names:77229370-1
Decarydendron helenae Danguy,Decarydendron helenae var. stenophyllum Cavaco,/taxon/urn:lsid:ipni.org:names:77249901-1
Ficus pachyclada Baker,Ficus pachyclada subsp. arborea (H.Perrier) C.C.Berg,/taxon/urn:lsid:ipni.org:names:952552-1
Ficus pachyclada Baker,Ficus pachyclada subsp. pachyclada ,/taxon/urn:lsid:ipni.org:names:77230003-1
Eugenia nompa H.Perrier,Eugenia nompa var. arborea H.Perrier,/taxon/urn:lsid:ipni.org:names:77189244-1
Eugenia nompa H.Perrier,Eugenia nompa var. nompa ,/taxon/urn:lsid:ipni.org:names:77168282-1
Jasminum octocuspe Baker,Jasminum octocuspe var. octocuspe ,/taxon/urn:lsid:ipni.org:names:77171386-1
Jasminum octocuspe Baker,Jasminum octocuspe var. sambiranense H.Perrier,/taxon/urn:lsid:ipni.org:names:77189218-1
Jasminum greveanum Danguy ex H.Perrier,Jasminum greveanum var. greveanum ,/taxon/urn:lsid:ipni.org:names:77171796-1
Jasminum greveanum Danguy ex H.Perrier,Jasminum greveanum var. xerophilum H.Perrier,/taxon/urn:lsid:ipni.org:names:77189300-1
Angraecum magdalenae Schltr. & H.Perrier,Angraecum magdalenae var. latiilabellum Bosser,/taxon/urn:lsid:ipni.org:names:77188305-1
Angraecum magdalenae Schltr. & H.Perrier,Angraecum magdalenae var. magdalenae ,/taxon/urn:lsid:ipni.org:names:77167503-1
Benthamia exilis Schltr.,Benthamia exilis var. exilis ,/taxon/urn:lsid:ipni.org:names:77167673-1
Benthamia exilis Schltr.,Benthamia exilis var. tenuissima Schltr.,/taxon/urn:lsid:ipni.org:names:77189595-1
Benthamia herminioides Schltr.,Benthamia herminioides subsp. angustifolia H.Perrier,/taxon/urn:lsid:ipni.org:names:77188655-1
Benthamia herminioides Schltr.,Benthamia herminioides subsp. arcuata H.Perrier,/taxon/urn:lsid:ipni.org:names:77188647-1
Benthamia herminioides Schltr.,Benthamia herminioides subsp. herminioides ,/taxon/urn:lsid:ipni.org:names:77167651-1
Benthamia herminioides Schltr.,Benthamia herminioides subsp. intermedia H.Perrier,/taxon/urn:lsid:ipni.org:names:77188698-1
Benthamia nivea Schltr.,Benthamia nivea subsp. nivea ,/taxon/urn:lsid:ipni.org:names:77167670-1
Benthamia nivea Schltr.,Benthamia nivea subsp. parviflora H.Perrier,/taxon/urn:lsid:ipni.org:names:77188610-1
Bulbophyllum afzelii Schltr.,Bulbophyllum afzelii var. afzelii ,/taxon/urn:lsid:ipni.org:names:77167724-1
Bulbophyllum afzelii Schltr.,Bulbophyllum afzelii var. microdoron (Schltr.) Bosser,/taxon/urn:lsid:ipni.org:names:77188277-1
Bulbophyllum henrici Schltr.,Bulbophyllum henrici var. henrici ,/taxon/urn:lsid:ipni.org:names:77168776-1
Bulbophyllum henrici Schltr.,Bulbophyllum henrici var. rectangulare H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084804-1
Bulbophyllum francoisii H.Perrier,Bulbophyllum francoisii var. andrangense (H.Perrier) Bosser,/taxon/urn:lsid:ipni.org:names:77188263-1
Bulbophyllum francoisii H.Perrier,Bulbophyllum francoisii var. francoisii ,/taxon/urn:lsid:ipni.org:names:77167731-1
Bulbophyllum oxycalyx Schltr.,Bulbophyllum oxycalyx var. oxycalyx ,/taxon/urn:lsid:ipni.org:names:77167739-1
Bulbophyllum oxycalyx Schltr.,Bulbophyllum oxycalyx var. rubescens (Schltr.) Bosser,/taxon/urn:lsid:ipni.org:names:77188244-1
Bulbophyllum ophiuchus Ridl.,Bulbophyllum ophiuchus var. baronianum H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084805-1
Bulbophyllum ophiuchus Ridl.,Bulbophyllum ophiuchus var. ophiuchus ,/taxon/urn:lsid:ipni.org:names:77170008-1
Bulbophyllum pantoblepharon Schltr.,Bulbophyllum pantoblepharon var. pantoblepharon ,/taxon/urn:lsid:ipni.org:names:77170615-1
Bulbophyllum pantoblepharon Schltr.,Bulbophyllum pantoblepharon var. vestitum H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084806-1
Bulbophyllum reflexiflorum H.Perrier,Bulbophyllum reflexiflorum subsp. pogonochilum (Summerh.) Bosser,/taxon/urn:lsid:ipni.org:names:1018258-1
Bulbophyllum reflexiflorum H.Perrier,Bulbophyllum reflexiflorum subsp. reflexiflorum ,/taxon/urn:lsid:ipni.org:names:77167755-1
Bulbophyllum sarcorhachis Schltr.,Bulbophyllum sarcorhachis var. befaonense (Schltr.) H.Perrier,/taxon/urn:lsid:ipni.org:names:77189322-1
Bulbophyllum sarcorhachis Schltr.,Bulbophyllum sarcorhachis var. flavomarginatum H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084809-1
Bulbophyllum sarcorhachis Schltr.,Bulbophyllum sarcorhachis var. sarcorhachis ,/taxon/urn:lsid:ipni.org:names:77167751-1
Bulbophyllum rauhii Toill.-Gen. & Bosser,Bulbophyllum rauhii var. andranobeense Bosser,/taxon/urn:lsid:ipni.org:names:887266-1
Bulbophyllum rauhii Toill.-Gen. & Bosser,Bulbophyllum rauhii var. rauhii ,/taxon/urn:lsid:ipni.org:names:77167749-1
Bulbophyllum vestitum Bosser,Bulbophyllum vestitum var. meridionale Bosser,/taxon/urn:lsid:ipni.org:names:887267-1
Bulbophyllum vestitum Bosser,Bulbophyllum vestitum var. vestitum ,/taxon/urn:lsid:ipni.org:names:77167758-1
"Calanthe lutea (Ursch & Toill.-Gen. ex Bosser) M.W.Chase, Christenh. & Schuit.","Calanthe lutea var. geffrayi (Bosser) M.W.Chase, Christenh. & Schuit.",/taxon/urn:lsid:ipni.org:names:77214570-1
"Calanthe lutea (Ursch & Toill.-Gen. ex Bosser) M.W.Chase, Christenh. & Schuit.",Calanthe lutea var. lutea ,/taxon/urn:lsid:ipni.org:names:77168964-1
Cynorkis hologlossa Schltr.,Cynorkis hologlossa var. angustilabia H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084857-1
Cynorkis hologlossa Schltr.,Cynorkis hologlossa var. gneissicola Bosser,/taxon/urn:lsid:ipni.org:names:77188266-1
Cynorkis hologlossa Schltr.,Cynorkis hologlossa var. hologlossa ,/taxon/urn:lsid:ipni.org:names:77168058-1
Cynorkis jumelleana Schltr.,Cynorkis jumelleana var. gracillima Schltr.,/taxon/urn:lsid:ipni.org:names:77189521-1
Cynorkis jumelleana Schltr.,Cynorkis jumelleana var. jumelleana ,/taxon/urn:lsid:ipni.org:names:77168065-1
Cynorkis tenuicalcar Schltr.,Cynorkis tenuicalcar subsp. andasilbeensis H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084864-1
Cynorkis tenuicalcar Schltr.,Cynorkis tenuicalcar subsp. onivensis H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084865-1
Cynorkis tenuicalcar Schltr.,Cynorkis tenuicalcar subsp. tenuicalcar ,/taxon/urn:lsid:ipni.org:names:77168061-1
"Erasanthe henrici (Schltr.) P.J.Cribb, Hermans & D.L.Roberts",Erasanthe henrici subsp. henrici ,/taxon/urn:lsid:ipni.org:names:77168818-1
"Erasanthe henrici (Schltr.) P.J.Cribb, Hermans & D.L.Roberts","Erasanthe henrici subsp. isaloensis P.J.Cribb, Hermans & D.L.Roberts",/taxon/urn:lsid:ipni.org:names:77080926-1
Bulbophyllum zaratananae Schltr.,Bulbophyllum zaratananae subsp. disjunctum H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084810-1
Bulbophyllum zaratananae Schltr.,Bulbophyllum zaratananae subsp. zaratananae ,/taxon/urn:lsid:ipni.org:names:77169972-1
Jumellea lignosa (Schltr.) Schltr.,Jumellea lignosa subsp. acutissima H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084815-1
Jumellea lignosa (Schltr.) Schltr.,Jumellea lignosa subsp. latilabia H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084816-1
Jumellea lignosa (Schltr.) Schltr.,Jumellea lignosa subsp. lignosa ,/taxon/urn:lsid:ipni.org:names:77171329-1
Jumellea rigida Schltr.,Jumellea rigida var. altigena Schltr.,/taxon/urn:lsid:ipni.org:names:77189584-1
Jumellea rigida Schltr.,Jumellea rigida var. rigida ,/taxon/urn:lsid:ipni.org:names:77171765-1
Neobathiea hirtula H.Perrier,Neobathiea hirtula var. floribunda H.Perrier ex Hermans,/taxon/urn:lsid:ipni.org:names:77084847-1
Neobathiea hirtula H.Perrier,Neobathiea hirtula var. hirtula ,/taxon/urn:lsid:ipni.org:names:77171885-1
Oeonia brauniana H.Wendl. & Kraenzl.,Oeonia brauniana var. brauniana ,/taxon/urn:lsid:ipni.org:names:77170302-1
Oeonia brauniana H.Wendl. & Kraenzl.,Oeonia brauniana var. sarcanthoides (Schltr.) Bosser,/taxon/urn:lsid:ipni.org:names:955997-1
Polystachya cornigera Schltr.,Polystachya cornigera var. cornigera ,/taxon/urn:lsid:ipni.org:names:77169845-1
Polystachya cornigera Schltr.,Polystachya cornigera var. integrilabia Senghas,/taxon/urn:lsid:ipni.org:names:77188230-1
Tylostigma filiforme H.Perrier,Tylostigma filiforme subsp. bursiferum H.Perrier,/taxon/urn:lsid:ipni.org:names:77189350-1
Tylostigma filiforme H.Perrier,Tylostigma filiforme subsp. filiforme ,/taxon/urn:lsid:ipni.org:names:77168836-1
Adenia olaboensis Claverie,Adenia olaboensis var. olaboensis ,/taxon/urn:lsid:ipni.org:names:77227250-1
Adenia olaboensis Claverie,Adenia olaboensis var. parva W.J.de Wilde,/taxon/urn:lsid:ipni.org:names:888131-1
Uncarina leandrii Humbert,Uncarina leandrii var. leandrii ,/taxon/urn:lsid:ipni.org:names:77225021-1
Uncarina leandrii Humbert,Uncarina leandrii var. rechbergeri Lavranos,/taxon/urn:lsid:ipni.org:names:986835-1
Phyllanthus fuscoluridus Müll.Arg.,Phyllanthus fuscoluridus var. fuscoluridus ,/taxon/urn:lsid:ipni.org:names:77169788-1
Phyllanthus fuscoluridus Müll.Arg.,Phyllanthus fuscoluridus var. villosus (Leandri) Ralim. & Petra Hoffm.,/taxon/urn:lsid:ipni.org:names:77115441-1
Phyllanthus madagascariensis Müll.Arg.,Phyllanthus madagascariensis var. kalambatitrensis Leandri ex Ralim. & Petra Hoffm.,/taxon/urn:lsid:ipni.org:names:77134147-1
Phyllanthus madagascariensis Müll.Arg.,Phyllanthus madagascariensis var. madagascariensis ,/taxon/urn:lsid:ipni.org:names:77171793-1
Thecacoris madagascariensis A.Juss.,Thecacoris madagascariensis var. madagascariensis ,/taxon/urn:lsid:ipni.org:names:77170037-1
Thecacoris madagascariensis A.Juss.,Thecacoris madagascariensis var. montana Leandri,/taxon/urn:lsid:ipni.org:names:77189349-1
Meineckia decaryi (Leandri) J.F.Brunel,Meineckia decaryi var. decaryi ,/taxon/urn:lsid:ipni.org:names:77170414-1
Meineckia decaryi (Leandri) J.F.Brunel,Meineckia decaryi var. occidentalis (Leandri) Radcl.-Sm.,/taxon/urn:lsid:ipni.org:names:994729-1
Stachyandra merana (Airy Shaw) J.-F.Leroy ex Radcl.-Sm.,Stachyandra merana var. merana ,/taxon/urn:lsid:ipni.org:names:77170056-1
Stachyandra merana (Airy Shaw) J.-F.Leroy ex Radcl.-Sm.,Stachyandra merana var. obovalifoliola Radcl.-Sm.,/taxon/urn:lsid:ipni.org:names:951652-1
Pittosporum ochrosiifolium Bojer,Pittosporum ochrosiifolium var. amygdaloides Cufod.,/taxon/urn:lsid:ipni.org:names:77251793-1
Pittosporum ochrosiifolium Bojer,Pittosporum ochrosiifolium var. madagascariense (Danguy) Cufod.,/taxon/urn:lsid:ipni.org:names:77251721-1
Pittosporum ochrosiifolium Bojer,Pittosporum ochrosiifolium var. ochrosiifolium ,/taxon/urn:lsid:ipni.org:names:77227097-1
Pittosporum pachyphyllum Baker,Pittosporum pachyphyllum var. pachyphyllum ,/taxon/urn:lsid:ipni.org:names:77227654-1
Pittosporum pachyphyllum Baker,Pittosporum pachyphyllum var. spathaceum Cufod.,/taxon/urn:lsid:ipni.org:names:77251281-1
Pittosporum pervillei Blume,Pittosporum pervillei subsp. coursii Cufod.,/taxon/urn:lsid:ipni.org:names:77251213-1
Pittosporum pervillei Blume,Pittosporum pervillei subsp. pervillei ,/taxon/urn:lsid:ipni.org:names:77227704-1
Pseudechinolaena camusiana Bosser,Pseudechinolaena camusiana var. camusiana ,/taxon/urn:lsid:ipni.org:names:77172790-1
Pseudechinolaena camusiana Bosser,Pseudechinolaena camusiana var. tricistata Bosser,/taxon/urn:lsid:ipni.org:names:882880-1
Podocarpus madagascariensis Baker,Podocarpus madagascariensis var. madagascariensis ,/taxon/urn:lsid:ipni.org:names:77168930-1
Podocarpus madagascariensis Baker,Podocarpus madagascariensis var. procerus de Laub.,/taxon/urn:lsid:ipni.org:names:888399-1
Podocarpus madagascariensis Baker,Podocarpus madagascariensis var. rotundus L.Laurent,/taxon/urn:lsid:ipni.org:names:77109781-1
Polygala hildebrandtii Baill.,Polygala hildebrandtii var. angustisepala H.Perrier,/taxon/urn:lsid:ipni.org:names:77251243-1
Polygala hildebrandtii Baill.,Polygala hildebrandtii var. hildebrandtii ,/taxon/urn:lsid:ipni.org:names:77226914-1
Polygala peplis Baill.,Polygala peplis var. boinensis H.Perrier,/taxon/urn:lsid:ipni.org:names:77251952-1
Polygala peplis Baill.,Polygala peplis var. peplis ,/taxon/urn:lsid:ipni.org:names:77226959-1
Ctenitis ochrorachis (Baker) Tardieu,Ctenitis ochrorachis var. ochrorachis ,/taxon/urn:lsid:ipni.org:names:77233416-1
Ctenitis ochrorachis (Baker) Tardieu,Ctenitis ochrorachis var. violacea Rakotondr.,/taxon/urn:lsid:ipni.org:names:17538840-1
Elaphoglossum cerussatum Tardieu,Elaphoglossum cerussatum subsp. brunneum Rouhan,/taxon/urn:lsid:ipni.org:names:77212958-1
Elaphoglossum cerussatum Tardieu,Elaphoglossum cerussatum subsp. cerussatum ,/taxon/urn:lsid:ipni.org:names:77233573-1
Elaphoglossum leucolepis (Baker) Krajina ex Tardieu,Elaphoglossum leucolepis subsp. leucolepis ,/taxon/urn:lsid:ipni.org:names:77233076-1
Elaphoglossum leucolepis (Baker) Krajina ex Tardieu,Elaphoglossum leucolepis subsp. nanolepis Rouhan,/taxon/urn:lsid:ipni.org:names:77212963-1
Elaphoglossum leucolepis (Baker) Krajina ex Tardieu,Elaphoglossum leucolepis subsp. nigricans Rouhan,/taxon/urn:lsid:ipni.org:names:77212964-1
Oncostemum macrocarpum H.Perrier,Oncostemum macrocarpum var. hexamerum H.Perrier,/taxon/urn:lsid:ipni.org:names:77251155-1
Oncostemum macrocarpum H.Perrier,Oncostemum macrocarpum var. macrocarpum ,/taxon/urn:lsid:ipni.org:names:77224883-1
Pteris madagascarica J.Agardh,Pteris madagascarica var. lathyropteris (C.Chr.) Tardieu,/taxon/urn:lsid:ipni.org:names:77252903-1
Pteris madagascarica J.Agardh,Pteris madagascarica var. madagascarica ,/taxon/urn:lsid:ipni.org:names:77233488-1
Clematis bojeri Hook.,Clematis bojeri var. anethiflora (Hook.) M.Johnson,/taxon/urn:lsid:ipni.org:names:995424-1
Clematis bojeri Hook.,Clematis bojeri var. bojeri ,/taxon/urn:lsid:ipni.org:names:77228996-1
Clematis ibarensis Baker,Clematis ibarensis subsp. edentata (Baker) H.Perrier,/taxon/urn:lsid:ipni.org:names:77251585-1
Clematis ibarensis Baker,Clematis ibarensis subsp. ibarensis ,/taxon/urn:lsid:ipni.org:names:77229626-1
Clematis pseudoscabiosifolia H.Perrier,Clematis pseudoscabiosifolia var. pseudoscabiosifolia ,/taxon/urn:lsid:ipni.org:names:77229767-1
Clematis pseudoscabiosifolia H.Perrier,Clematis pseudoscabiosifolia var. sericeopannosa (W.T.Wang) W.T.Wang,/taxon/urn:lsid:ipni.org:names:77064006-1
Colubrina faraloatra (H.Perrier) Capuron,Colubrina faraloatra var. faraloatra ,/taxon/urn:lsid:ipni.org:names:77229199-1
Colubrina faraloatra (H.Perrier) Capuron,Colubrina faraloatra var. sinuata (H.Perrier) M.C.Johnst.,/taxon/urn:lsid:ipni.org:names:889445-1
Colubrina faraloatra (H.Perrier) Capuron,Colubrina faraloatra var. trichocarpa (Capuron) M.C.Johnst.,/taxon/urn:lsid:ipni.org:names:889446-1
Anthospermum thymoides Baker,Anthospermum thymoides subsp. antsirabense Puff,/taxon/urn:lsid:ipni.org:names:949251-1
Anthospermum thymoides Baker,Anthospermum thymoides subsp. thymoides ,/taxon/urn:lsid:ipni.org:names:77167654-1
Chassalia bojeri Bremek.,Chassalia bojeri var. bojeri ,/taxon/urn:lsid:ipni.org:names:77167862-1
Chassalia bojeri Bremek.,Chassalia bojeri var. longifolia Bremek.,/taxon/urn:lsid:ipni.org:names:77188735-1
Chassalia assimilis Bremek.,Chassalia assimilis var. angustifolia Bremek.,/taxon/urn:lsid:ipni.org:names:77188748-1
Chassalia assimilis Bremek.,Chassalia assimilis var. assimilis ,/taxon/urn:lsid:ipni.org:names:77167865-1
Chassalia princei (Dubard & Dop) Bremek.,Chassalia princei var. brachysepala Bremek.,/taxon/urn:lsid:ipni.org:names:77188731-1
Chassalia princei (Dubard & Dop) Bremek.,Chassalia princei var. princei ,/taxon/urn:lsid:ipni.org:names:77167874-1
Chassalia princei (Dubard & Dop) Bremek.,Chassalia princei var. puberula Bremek.,/taxon/urn:lsid:ipni.org:names:77188733-1
