title,name,link
Clitoria falcata var. falcata ,Martia physalodes Schrank,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Martia physodes Leandro,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Martiusia physalodes (Schrank) Schult.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Martiusia rubiginosa (Juss. ex Pers.) Britton,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Nauchea clypeata Pritz.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Nauchea rubiginosa (Juss. ex Pers.) J.T.Descourt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Neurocarpum argenteum Duchass. & Walp.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Neurocarpum ellipticum Desv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Neurocarpum glycinoides (DC.) Desv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Neurocarpum rubiginosum (Juss. ex Pers.) Desv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Neurocarpum villosum Desv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria falcata var. falcata ,Ternatea rubiginosa (Juss. ex Pers.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223719-1
Clitoria guianensis var. subsessilis (Rose) Croat,Clitoria subsessilis Rose,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:61266-2
Clitoria guianensis var. guianensis ,Clitoria guianensis f. imperfecta Fantz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Crotalaria longifolia Lam.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Neurocarpum angustifolium Kunth,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Neurocarpum frigidulum Mart. ex Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Neurocarpum longifolium Mart. ex Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Neurocarpum resupinatum Bunbury,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Clitoria guianensis var. guianensis ,Rhombifolium canescens Rich. ex DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223190-1
Cliffortia polygonifolia var. polygonifolia ,Cliffortia polygonifolia var. ternata (L.f.) Harv.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231884-1
Cliffortia polygonifolia var. polygonifolia ,Cliffortia ternata L.f.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231884-1
Cliffortia polygonifolia var. polygonifolia ,Morilandia ternata (L.f.) Neck.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77231884-1
Clitoria falcata var. glabrescens (Verdc.) Fantz,Clitoria rubiginosa var. glabrescens Verdc.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:956404-1
Clitoria falcata f. heteromorpha (Griseb.) Fantz,Clitoria glycinoides f. heteromorpha Griseb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:956403-1
Clitoria falcata f. heteromorpha (Griseb.) Fantz,Clitoria glycinoides var. ecostata Urb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:956403-1
Clitoria falcata f. heteromorpha (Griseb.) Fantz,Clitoria rubiginosa var. ecostata (Urb.) Stehlé,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:956403-1
Clitoria falcata var. aurantiaca (Benth.) Fantz,Clitoria glycinoides var. aurantiaca Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:987337-1
Clitoria falcata var. aurantiaca (Benth.) Fantz,Clitoria glycinoides var. megapotamica Malme,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:987337-1
Clitoria falcata var. aurantiaca (Benth.) Fantz,Clitoria rufescens (Benth.) Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:987337-1
Clitoria falcata var. aurantiaca (Benth.) Fantz,Neurocarpum rufescens Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:987337-1
Clitoria falcata var. aurantiaca (Benth.) Fantz,Ternatea rufescens (Benth.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:987337-1
Clitoria mariana var. mariana ,Clitoria grahamii Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223188-1
Clitoria javitensis var. portobellensis (Beurl.) Fantz,Clitoria portobellensis Beurl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:61276-2
Clitoria javitensis var. portobellensis (Beurl.) Fantz,Ternatea portobellensis (Beurl.) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:61276-2
Clitoria polystachya var. polystachya ,Clitoria multiflora M.Martens & Galeotti,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223160-1
Clitoria polystachya var. polystachya ,Clitoria velutina Standl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223160-1
Clitoria polystachya var. polystachya ,Ternatea multiflora Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223160-1
Clitoria javitensis var. grandifolia (Ducke) Fantz,Clitoria grandifolia Ducke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:61273-2
Commicarpus chinensis subsp. natalensis Meikle,Boerhavia chinensis subsp. natalensis (Meikle) Govaerts,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:887083-1
Commelina bracteosa var. lagosensis (C.B.Clarke) Faden,Commelina lagosensis C.B.Clarke,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77117254-1
Coreopsis grandiflora var. grandiflora ,Coreopsis boykiniana Nutt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis grandiflora f. demareei Sherff,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis grandiflora f. pilosa (Sherff) E.B.Sm.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis grandiflora var. pilosa Sherff,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis grandiflora var. subintegrifolia Torr. & A.Gray,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis heterolepis Sherff,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Coreopsis grandiflora var. grandiflora ,Coreopsis heterophylla Nutt.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77233686-1
Conophytum truncatum subsp. truncatum ,Conophytum albertense (N.E.Br.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum brevitubum Lavis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum cibdelum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum fimbriatum (Sond.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum morganii Lavis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum multipunctatum Tischer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum orientale L.Bolus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum parvipunctum Tischer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum peersii Lavis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum peersii var. multipunctatum (Tischer) Rawé,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum purpusii (Schwantes) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum renniei Lavis,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum spirale N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum stegmannianum L.Bolus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum steytlervillense Tischer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum subglobosum Tischer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum translucens N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum truncatellum (Haw.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Conophytum wagneriorum Schwantes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum albertense N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum familiare Schwantes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum fimbriatum Sond.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum malleoliforme Schwantes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum minusculum Schwantes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum purpusii Schwantes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Conophytum truncatum subsp. truncatum ,Mesembryanthemum truncatellum Haw.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229297-1
Ctenitis hirta var. portoricana (C.Chr.) Proctor,Dryopteris hirta f. portoricana C.Chr.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1071767-2
Eurya brassii subsp. subrotunda (Kobuski) W.R.Barker,Eurya subrotunda Kobuski,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:920934-1
Eriogonum strictum var. strictum ,Eriogonum strictum var. cusickii S.Stokes,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230912-1
Eriogonum strictum var. strictum ,Eriogonum strictum var. glabrum C.L.Hitchc.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230912-1
Dendrobium × superbiens nothovar. vinicolor (St.Cloud) Ormerod,Dendrobium × vinicolor St.Cloud,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20006524-1
Dendrobium × superbiens nothovar. vinicolor (St.Cloud) Ormerod,× Vappaculum vinicolor (St.Cloud) M.A.Clem. & D.L.Jones,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20006524-1
Forstera bidwillii var. bidwillii ,Forstera truncatella Colenso,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77229949-1
Forstera bidwillii var. densifolia Mildbr.,Forstera major Colenso,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77250847-1
Forestiera pubescens var. pubescens ,Forestiera pubescens var. glabrifolia Shinners,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171761-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum viridicatum (N.E.Br.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Mesembryanthemum viridicatum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum catervum (N.E.Br.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum complanatum L.Bolus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum dispar N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum koupense Tischer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum longitubum L.Bolus,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum muirii N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum novellum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum pisinnum (N.E.Br.) N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum viridicatum var. pisinnum (N.E.Br.) Rawé,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Conophytum viridicatum var. punctatum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Mesembryanthemum catervum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Conophytum truncatum subsp. viridicatum (N.E.Br.) S.A.Hammer,Mesembryanthemum pisinnum N.E.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976068-1
Cynanchica stricta subsp. stricta ,Asperula fasciculata Boiss.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167598-1
Cynanchica stricta subsp. stricta ,Asperula stricta var. longifolia Boiss.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167598-1
Cynanchica stricta subsp. stricta ,Asperula stricta subsp. pruinosa Ehrend.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77167598-1
Ficus antandronarum subsp. antandronarum ,Ficus pyrifolia var. pedunculata H.Perrier,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230064-1
Freycinetia insignis subsp. insignis ,Tillandsia pseudoananas Blanco,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77172041-1
Freycinetia javanica var. javanica ,Freycinetia bennettii Miq.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169520-1
Freycinetia javanica var. javanica ,Freycinetia lucens Ridl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169520-1
Freycinetia javanica var. javanica ,Freycinetia montana Ridl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169520-1
Croptilon hookerianum var. validum (Rydb.) E.B.Sm.,Haplopappus validus (Rydb.) Cory,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:69651-2
Croptilon hookerianum var. validum (Rydb.) E.B.Sm.,Isopappus validus Rydb.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:69651-2
Froelichia juncea subsp. alata J.T.Howell,Froelichia nudicaulis subsp. longispicata (Christoph.) J.T.Howell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106097-2
Froelichia juncea subsp. alata J.T.Howell,Froelichia nudicaulis var. longispicata Christoph.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106097-2
Froelichia juncea subsp. juncea ,Froelichia juncea var. typica J.T.Howell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230464-1
Gaertnera longivaginalis var. longivaginalis ,Gaertnera longivaginalis var. louisii E.M.A.Petit,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171583-1
Gaertnera longivaginalis var. longivaginalis ,Gaertnera plagiocalyx K.Schum. ex T.Durand & H.Durand,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171583-1
Froelichia nudicaulis subsp. lanigera (Andersson) Eliasson,Froelichia lanigera Andersson,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106108-2
Froelichia nudicaulis subsp. lanigera (Andersson) Eliasson,Froelichia lanigera subsp. scoparia (B.L.Rob.) J.T.Howell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106108-2
Froelichia nudicaulis subsp. lanigera (Andersson) Eliasson,Froelichia lanigera var. scoparia (B.L.Rob.) J.T.Howell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106108-2
Froelichia nudicaulis subsp. lanigera (Andersson) Eliasson,Froelichia lanigera var. typica J.T.Howell,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106108-2
Froelichia nudicaulis subsp. lanigera (Andersson) Eliasson,Froelichia scoparia B.L.Rob.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:106108-2
Gahnia aspera subsp. aspera ,Gahnia aspera var. angustinus Kük.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Gahnia aspera f. distans Domin,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Gahnia boninsimae Maxim.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Gahnia rawacensis (Kunth) Steud.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Gahnia stokesii F.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Hexalepis scabrifolia Boeckeler,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia aspera subsp. aspera ,Lampocarya rawacensis Kunth,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77171229-1
Gahnia vitiensis subsp. kauaiensis (Benl) T.Koyama,Gahnia kauaiensis Benl,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:955625-1
Gahnia vitiensis subsp. kauaiensis (Benl) T.Koyama,Gahnia javanica var. ellipsoidea Kük.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:955625-1
Gaertnera longivaginalis var. bracteata (E.M.A.Petit) Malcomber,Gaertnera bracteata E.M.A.Petit,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77104876-1
Gaertnera longivaginalis var. bracteata (E.M.A.Petit) Malcomber,Gaertnera bracteata var. glabrifolia E.M.A.Petit,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77104876-1
Gaertnera obovata var. sphaerocarpa (Baker) Malcomber,Gaertnera sphaerocarpa Baker,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77104879-1
Gaertnera obovata var. sphaerocarpa (Baker) Malcomber,Sykesia sphaerocarpa (Baker) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77104879-1
Gerbera tomentosa var. lanata Harv.,Gerbera lanata (Harv.) Dümmer,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77253733-1
Clitoria javitensis var. javitensis ,Clitoria javitensis f. bracteosubtenda Fantz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223768-1
Clitoria javitensis var. javitensis ,Clitoria javitensis f. pilosa Fantz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223768-1
Clitoria javitensis var. javitensis ,Clitoria javitensis f. truncata Fantz,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223768-1
Grammatophyllum multiflorum var. multiflorum ,Grammatophyllum multiflorum var. chrysochilum C.Morren,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169674-1
Grammatophyllum multiflorum var. multiflorum ,Grammatophyllum multiflorum f. citrinum (Valmayor & D.Tiu) D.Tiu,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169674-1
Grammatophyllum multiflorum var. multiflorum ,Grammatophyllum scriptum f. citrinum Valmayor & D.Tiu,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77169674-1
Gazania linearis var. linearis ,Gazania kraussii Sch.Bip.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Gazania longiscapa DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Gazania multijuga DC.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Gazania stenophylla T.Moore & Mast.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Gazania subulata R.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Gazaniopsis stenophylla C.Huber,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Meridiana kraussii Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gazania linearis var. linearis ,Meridiana longiscapa Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77232580-1
Gahnia aspera subsp. globosa (H.Mann) J.Kern,Gahnia globosa H.Mann,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:879721-1
Gahnia aspera subsp. globosa (H.Mann) J.Kern,Mariscus globosus (H.Mann) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:879721-1
Gahnia aspera subsp. globosa (H.Mann) J.Kern,Gahnia congesta Boeckeler,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:879721-1
Gahnia aspera subsp. globosa (H.Mann) J.Kern,Gahnia mucronata Boeckeler,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:879721-1
Gahnia aspera subsp. globosa (H.Mann) J.Kern,Mariscus congestus (Boeckeler) Kuntze,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:879721-1
Grevillea baueri subsp. asperula McGill.,Hakea asperula (McGill.) Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:949025-1
Gonospermum ferulaceum var. latipinnum (Svent.) Febles,Pyrethrum ferulaceum var. latipinnum Svent.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77083692-1
Gonospermum ferulaceum var. latipinnum (Svent.) Febles,Tanacetum ferulaceum var. latipinnum (Svent.) G.Kunkel,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77083692-1
Grevillea biformis subsp. biformis ,Grevillea stenocarpa F.Muell. ex Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230075-1
Grevillea baueri subsp. baueri ,Grevillea baueri var. glabra Meisn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea baueri subsp. baueri ,Grevillea baueri var. sieberi Endl.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea baueri subsp. baueri ,Grevillea daphnoides Sieber,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea baueri subsp. baueri ,Grevillea myrtillifolia A.Cunn. ex Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea baueri subsp. baueri ,Grevillea pubescens Hook.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea baueri subsp. baueri ,Grevillea pubescens Graham,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152324-3
Grevillea arenaria subsp. canescens (R.Br.) Olde & Marriott,Grevillea arenaria var. canescens (R.Br.) Benth.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976803-1
Grevillea arenaria subsp. canescens (R.Br.) Olde & Marriott,Grevillea canescens R.Br.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976803-1
Grevillea arenaria subsp. canescens (R.Br.) Olde & Marriott,Hakea novae-austrocambriae Christenh. & M.W.Chase,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976803-1
Grevillea arenaria subsp. canescens (R.Br.) Olde & Marriott,Grevillea cinerea A.Cunn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976803-1
Grevillea biformis subsp. cymbiformis Olde & Marriott,Hakea cymbiformis (Olde & Marriott) Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:982545-1
Grevillea bipinnatifida subsp. bipinnatifida ,Grevillea bipinnatifida var. coccinea Jacques,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152836-3
Grevillea bipinnatifida subsp. bipinnatifida ,Grevillea bipinnatifida var. glabrata Meisn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152836-3
Grevillea bipinnatifida subsp. bipinnatifida ,Grevillea bipinnatifida var. longifolia Jacques,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152836-3
Grevillea bipinnatifida subsp. bipinnatifida ,Grevillea bipinnatifida var. vulgaris Meisn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:152836-3
Grevillea brachystylis subsp. australis Keighery,Hakea scottensis Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:951532-1
Greenea corymbosa var. siamensis (Craib) Tange,Greenea siamensis Craib,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77134470-1
Grevillea brachystylis subsp. grandis Keighery,Hakea grandis (Keighery) Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77104239-1
Grevillea buxifolia subsp. buxifolia ,Embothrium genianthum Cav.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:153566-3
Grevillea coccinea subsp. lanata Olde & Marriott,Hakea lanata (Olde & Marriott) Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:976704-1
Grevillea coccinea subsp. coccinea ,Grevillea hewardiana Meisn.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77230376-1
Grevillea bipinnatifida subsp. pagna Cranfield,Hakea pagna (Cranfield) Christenh. & Byng,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77066080-1
